"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00027370","1908-04","33.0723","-111.7662","396.2","SACATON, AZ US","","","60.8",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","10",",0","","","19080408",",,0","19080430","+,,0","19080430","+,,0","","","19080423",",,0","19080414",",,0","4.4",",0,08,","0",",,0,30,+","0",",,0,30,+","13.2",",,0,23,","36.1",",0,14,","","","","","16.7",",0","15.7",",,,0","0",",,,0","19.80",",0","30.29",",,,0","9.31",",,,0","",""
"USC00027370","1908-05","33.0723","-111.7662","396.2","SACATON, AZ US","","","106.5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","19080511","+,,0","19080531","+,,0","19080531","+,,0","","","19080502",",,0","19080529",",,0","6.1",",0,11,+","0",",,0,31,+","0",",,0,31,+","1.3",",,0,02,","37.2",",0,29,","","","","","8.3",",0","1.3",",,,0","0",",,,0","21.50",",0","32.06",",,,0","10.94",",,,0","",""
"USC00027370","1908-06","33.0723","-111.7662","396.2","SACATON, AZ US","","","274.7",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","27",",0","","","19080604",",,0","19080630","+,,0","19080630","+,,0","","","19080625",",,0","19080630","+,,0","6.1",",0,04,","0",",,0,30,+","0",",,0,30,+","11.4",",,0,25,","43.3",",0,30,+","","","","","0.0",",0","11.4",",,,0","0",",,,0","27.49",",0","38.86",",,,0","16.12",",,,0","",""
"USC00027370","1908-07","33.0723","-111.7662","396.2","SACATON, AZ US","","","398.8",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","19080701",",,0","19080731","+,,0","19080731","+,,0","","","19080718",",,0","19080730","+,,0","18.3",",0,01,","0",",,0,31,+","0",",,0,31,+","19.1",",,0,18,","42.8",",0,30,+","","","0.0","0","0.0",",0","55.0",",,,0","0",",,,0","31.20",",0","39.16",",,,0","23.24",",,,0","",""
"USC00027370","1908-08","33.0723","-111.7662","396.2","SACATON, AZ US","","","402.1",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","19080828",",,0","19080831","+,,0","19080831","+,,0","","","19080803",",,0","19080801",",,0","20.0",",0,28,","0",",,0,31,+","0",",,0,31,+","5.1",",,0,03,","42.2",",0,01,","","","0.0","0","0.0",",0","12.5",",,,0","0",",,,0","31.30",",0","39.01",",,,0","23.60",",,,0","",""
"USC00027370","1908-09","33.0723","-111.7662","396.2","SACATON, AZ US","","","286.0",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","26",",0","","","19080928",",,0","19080930","+,,0","19080930","+,,0","","","19080907",",,0","19080905",",,0","5.0",",0,28,","0",",,0,30,+","0",",,0,30,+","40.6",",,0,07,","42.8",",0,05,","","","0.0","0","0.0",",0","58.7",",,,0","0",",,,0","27.87",",0","37.55",",,,0","18.18",",,,0","",""
"USC00027370","1908-10","33.0723","-111.7662","396.2","SACATON, AZ US","","","72.2",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","30",",0","13",",0","","","19081022",",,0","19081031","+,,0","19081031","+,,0","","","19081018",",,0","19081011",",,0","-2.2",",0,22,","0",",,0,31,+","0",",,0,31,+","4.6",",,0,18,","38.9",",0,11,","","","59.5","0","59.5",",0","4.6",",,,0","0",",,,0","18.74",",0","29.97",",,,0","7.51",",,,0","",""
"USC00027370","1908-11","33.0723","-111.7662","396.2","SACATON, AZ US","","","15.3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","25",",0","2",",0","","","19081125",",,0","19081130","+,,0","19081130","+,,0","","","19081127",",,0","19081105",",,0","-1.7",",0,25,","0",",,0,30,+","0",",,0,30,+","2.5",",,0,27,","33.3",",0,05,","","","137.1","0","77.6",",0","3.3",",,,0","0",",,,0","16.26",",0","25.65",",,,0","6.87",",,,0","",""
"USC00027370","1908-12","33.0723","-111.7662","396.2","SACATON, AZ US","","","0.0",",0","4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","7",",0","0",",0","11",",0","0",",0","","","19081221","+,,0","19081231","+,,0","19081231","+,,0","","","19081216",",,0","19081202",",,0","-3.3",",0,21,+","0",",,0,31,+","0",",,0,31,+","25.9",",,0,16,","26.1",",0,02,","","","347.9","0","210.8",",0","63.0",",,,0","0",",,,0","11.53",",0","19.23",",,,0","3.84",",,,0","",""
"USC00027370","1909-01","33.0723","-111.7662","396.2","SACATON, AZ US","0.0","0","0.0",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","18",",0","0",",0","","","19090129",",,0","19090131","+,,0","19090131","+,,0","","","19090123",",,0","19090119",",,0","-1.7",",0,29,","0",",,0,31,+","0",",,0,31,+","7.1",",,0,23,","26.7",",0,19,","","","520.7","0","172.8",",0","10.1",",,,0","0",",,,0","12.76",",0","20.82",",,,0","4.70",",,,0","",""
"USC00027370","1909-02","33.0723","-111.7662","396.2","SACATON, AZ US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","16",",0","0",",0","","","19090210",",,0","19090228","+,,0","19090228","+,,0","","","19090221",",,0","19090226","+,,0","-2.2",",0,10,","0",",,0,28,+","0",",,0,28,+","5.8",",,0,21,","25.6",",0,26,+","","","690.7","0","170.0",",0","10.3",",,,0","0",",,,0","12.26",",0","21.03",",,,0","3.49",",,,0","",""
"USC00027370","1909-03","33.0723","-111.7662","396.2","SACATON, AZ US","1.1","0","1.1",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","0",",0","","","19090313",",,0","19090331","+,,0","19090331","+,,0","","","19090323",",,0","19090316",",,0","-1.7",",0,13,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,23,","28.3",",0,16,","","","835.5","0","144.8",",0","27.9",",,,0","0",",,,0","13.70",",0","22.47",",,,0","4.93",",,,0","",""
"USC00027370","1909-05","33.0723","-111.7662","396.2","SACATON, AZ US","","","119.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","19090530","+,,0","19090531","+,,0","19090531","+,,0","","","19090531","+,,0","19090527","+,,0","7.2",",0,30,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","37.8",",0,27,+","","","","","1.1",",0","0.0",",,,0","0",",,,0","22.15",",0","32.84",",,,0","11.47",",,,0","",""
"USC00027370","1909-06","33.0723","-111.7662","396.2","SACATON, AZ US","","","311.5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","30",",0","","","19090601",",,0","19090630","+,,0","19090630","+,,0","","","19090630","+,,0","19090630",",,0","12.2",",0,01,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","43.3",",0,30,","","","","","0.0",",0","0.0",",,,0","0",",,,0","28.72",",0","39.78",",,,0","17.65",",,,0","",""
"USC00027370","1909-07","33.0723","-111.7662","396.2","SACATON, AZ US","","","398.5",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","19090727",",,0","19090731","+,,0","19090731","+,,0","","","19090718",",,0","19090713","+,,0","18.3",",0,27,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,18,","43.9",",0,13,+","","","0.0","0","0.0",",0","40.4",",,,0","0",",,,0","31.19",",0","39.75",",,,0","22.63",",,,0","",""
"USC00027370","1909-08","33.0723","-111.7662","396.2","SACATON, AZ US","","","390.8",",0","8",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","19090817",",,0","19090831","+,,0","19090831","+,,0","","","19090815",",,0","19090827","+,,0","18.3",",0,17,","0",",,0,31,+","0",",,0,31,+","36.8",",,0,15,","42.2",",0,27,+","","","0.0","0","0.0",",0","100.4",",,,0","0",",,,0","30.94",",0","38.43",",,,0","23.45",",,,0","",""
"USC00027370","1909-09","33.0723","-111.7662","396.2","SACATON, AZ US","","","273.5",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","27",",0","","","19090921",",,0","19090930","+,,0","19090930","+,,0","","","19090927",",,0","19090924",",,0","12.8",",0,21,","0",",,0,30,+","0",",,0,30,+","6.4",",,0,27,","41.7",",0,24,","","","0.0","0","0.0",",0","10.7",",,,0","0",",,,0","27.45",",0","36.36",",,,0","18.54",",,,0","",""
"USC00027370","1909-10","33.0723","-111.7662","396.2","SACATON, AZ US","","","113.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","19091031",",,0","19091031","+,,0","19091031","+,,0","","","19091031","+,,0","19091012",",,0","3.3",",0,31,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","37.2",",0,12,","","","4.5","0","4.5",",0","0.0",",,,0","0",",,,0","21.85",",0","33.52",",,,0","10.18",",,,0","",""
