"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00023044","1938-04","31.81234","-106.37737","1202.1","EL PASO INTERNATIONAL AIRPORT, TX US","","","","","","","","","","","","","44.3","1,Z","1",",Z","0",",Z","0",",Z","","","","","0","1,Z","1","1,Z","0",",Z","23",",Z","1",",Z","","","","","19380408",",1,Z","","","","","2","","19380430",",,Z","19380425",",,Z","-2.8","1,Z,08,","","","","","1.3",",,Z,30,","32.2",",Z,25,","","","75.6",",Z","1.3",",,,Z","","","","","","","","","","","17.13","1,Z","25.21",",,,Z","9.04","1,,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00023044","1938-05","31.81234","-106.37737","1202.1","EL PASO INTERNATIONAL AIRPORT, TX US","","","","","","","","","","","","","123.6",",Z","0",",Z","0",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","31",",Z","9",",Z","","","","","19380510","+,,Z","","","","","2","","19380522","+,,Z","19380528","+,,Z","7.2",",Z,10,+","","","","","0.0",",T,Z,22,+","36.1",",Z,28,+","","","7.0",",Z","0.0",",T,,Z","","","","","","","","","","","22.09",",Z","29.89",",,,Z","14.29",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00023044","1938-06","31.81234","-106.37737","1202.1","EL PASO INTERNATIONAL AIRPORT, TX US","","","","","","","","","","","","","245.7",",Z","8",",Z","5",",Z","1",",Z","","","","","0",",Z","0",",Z","0",",Z","30",",Z","23",",Z","","","","","19380614",",,Z","","","","","11","","19380628",",,Z","19380618","+,,Z","13.3",",Z,14,","","","","","64.8",",,Z,28,","37.8",",Z,18,+","","","0.0",",Z","108.2",",,,Z","","","","","","","","","","","26.52",",Z","33.50",",,,Z","19.54",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00023044","1938-07","31.81234","-106.37737","1202.1","EL PASO INTERNATIONAL AIRPORT, TX US","","","","","","","","","","","","","236.6",",Z","6",",Z","1",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","31",",Z","22",",Z","","","","","19380724",",,Z","","","","","14","","19380712",",,Z","19380707",",,Z","15.6",",Z,24,","","","","","4.8",",,Z,12,","36.1",",Z,07,","0.0","","0.0",",Z","10.2",",,,Z","","","","","","","","","","","25.96",",Z","32.48",",,,Z","19.45",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00023044","1938-08","31.81234","-106.37737","1202.1","EL PASO INTERNATIONAL AIRPORT, TX US","","","","","","","","","","","","","235.4",",Z","4",",Z","2",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","31",",Z","25",",Z","","","","","19380831",",,Z","","","","","9","","19380818",",,Z","19380821","+,,Z","15.0",",Z,31,","","","","","3.0",",,Z,18,","37.2",",Z,21,+","0.0","","0.0",",Z","7.4",",,,Z","","","","","","","","","","","25.93",",Z","33.10",",,,Z","18.76",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00023044","1938-09","31.81234","-106.37737","1202.1","EL PASO INTERNATIONAL AIRPORT, TX US","","","","","","","","","","","","","113.2",",Z","6",",Z","4",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","30",",Z","0",",Z","","","","","19380924",",,Z","19380930","+,,Z","19380930","+,,Z","6","","19380902",",,Z","19380926",",,Z","10.6",",Z,24,","0",",,Z,30,+","0",",,Z,30,+","29.0",",,Z,02,","31.7",",Z,26,","0.0","","0.0",",Z","76.5",",,,Z","","","","","","","","","0",",,,Z","22.11",",Z","29.19",",,,Z","15.02",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00023044","1938-10","31.81234","-106.37737","1202.1","EL PASO INTERNATIONAL AIRPORT, TX US","","","","","","","","","","","","","50.0",",Z","3",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","28",",Z","0",",Z","","","","","19381024",",,Z","19381031","+,,Z","19381031","+,,Z","3","","19381023",",,Z","19381015","+,,Z","3.3",",Z,24,","0",",,Z,31,+","0",",,Z,31,+","1.3",",,Z,23,","31.7",",Z,15,+","28.3","","28.3",",Z","2.1",",,,Z","","","","","","","","","0",",,,Z","19.03",",Z","27.15",",,,Z","10.91",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00023044","1938-11","31.81234","-106.37737","1202.1","EL PASO INTERNATIONAL AIRPORT, TX US","","","","","","","","","","","","","0.0",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","17",",Z","0",",Z","9",",Z","0",",Z","","","","","19381124",",,Z","19381130","+,,Z","19381130","+,,Z","","","19381101",",,Z","19381111",",,Z","-11.1",",Z,24,","0",",,Z,30,+","0",",,Z,30,+","0.8",",,Z,01,","25.6",",Z,11,","312.0","","283.7",",Z","0.8",",,,Z","","","","","","","","","0",",,,Z","8.88",",Z","17.94",",,,Z","-0.19",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00023044","1938-12","31.81234","-106.37737","1202.1","EL PASO INTERNATIONAL AIRPORT, TX US","","","","","","","","","","","","","0.0",",Z","5",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","18",",Z","0",",Z","1",",Z","0",",Z","","","","","19381203",",,Z","19381231","+,,Z","19381231","+,,Z","","","19381220",",,Z","19381210",",,Z","-8.9",",Z,03,","0",",,Z,31,+","0",",,Z,31,+","2.3",",,Z,20,","21.7",",Z,10,","640.9","","328.9",",Z","6.9",",,,Z","","","","","","","","","0",",,,Z","7.72",",Z","15.99",",,,Z","-0.55",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00023044","1939-01","31.81234","-106.37737","1202.1","EL PASO INTERNATIONAL AIRPORT, TX US","","","","","","","","","","","0.0","Z","0.0",",Z","3",",Z","2",",Z","0",",Z","0",",Z","0",",Z","0",",Z","14",",Z","0",",Z","1",",Z","0",",Z","","","","","19390101",",,Z","19390131","+,,Z","19390108",",,Z","","","19390108",",,Z","19390106",",,Z","-7.2",",Z,01,","0",",,Z,31,+","0",",T,Z,08,","13.2",",,Z,08,","21.7",",Z,06,","1006.8","Z","365.9",",Z","17.3",",,,Z","","","","","","","","","0",",T,,Z","6.53",",Z","13.76",",,,Z","-0.70",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
