"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00046174","1992-03","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","","","0.0","1,0","12",",0","8",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","6",",0","0",",0","19920307",",1,0","19920331","+,,0","19920331","+,,0","19920306",",,0","19920327","+,,0","3.9","1,0,07,","0",",,0,31,+","0",",,0,31,+","58.2",",,0,06,","22.2",",0,27,+","84.4","1,,,0","","","167.8",",0","5.50",",,,0","18.26",",,,0","109.2",",,,0","0",",,,0","12.73","1,0","18.32",",,,0","7.14","1,,,0","1492",",,,0"
"USC00046174","1992-04","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","","","14.2","1,0","2",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","26",",0","0",",0","19920405",",1,0","19920430","+,,0","19920430","+,,0","19920413",",,0","19920429",",,0","4.4","1,0,05,","0",",,0,30,+","0",",,0,30,+","9.7",",,0,13,","31.7",",0,29,","137.2",",,,0","","","79.3",",0","8.08",",,,0","24.74",",,,0","10.2",",,,0","0",",,,0","16.13","1,0","24.37",",,,0","7.89","1,,,0","1043",",,,0"
"USC00046174","1992-05","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","","","121.7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","19920520",",,0","19920531","+,,0","19920531","+,,0","19920506",",,0","19920525","+,,0","7.8",",0,20,","0",",,0,31,+","0",",,0,31,+","0.8",",,0,06,","35.6",",0,25,+","251.1",",,,0","","","4.8",",0","12.42",",,,0","29.81",",,,0","0.8",",,,0","0",",,,0","22.10",",0","31.25",",,,0","12.95",",,,0","1399",",,,0"
"USC00046174","1992-06","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","","","144.5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","16",",0","19920612",",,0","19920630","+,,0","19920630","+,,0","19920630",",,0","19920604",",,0","7.2",",0,12,","0",",,0,30,+","0",",,0,30,+","8.6",",,0,30,","38.9",",0,04,","256.7",",,,0","","","14.2",",0","12.72",",,,0","29.42",",,,0","9.1",",,,0","0",",,,0","22.67",",0","31.30",",,,0","14.05",",,,0","1696",",,,0"
"USC00046174","1992-07","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","","","206.8",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","19920705","+,,0","19920731","+,,0","19920731","+,,0","19920713",",,0","19920728",",,0","10.6",",0,05,+","0",",,0,31,+","0",",,0,31,+","7.1",",,0,13,","40.6",",0,28,","284.4",",,,0","0.8","0","0.8",",0","15.82",",,,0","32.31",",,,0","14.8",",,,0","0",",,,0","24.98",",0","34.14",",,,0","15.81",",,,0","1644",",,,0"
"USC00046174","1992-08","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","","","257.8","1,0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","28",",0","19920822",",1,0","19920831","+,,0","19920831","+,,0","19920812",",,0","19920820","+,,0","8.9","1,0,22,","0",",,0,31,+","0",",,0,31,+","0.8",",,0,12,","41.7",",0,20,+","313.7",",,,0","0.8","0","0.0",",0","16.41",",,,0","32.59",",,,0","1.3",",,,0","0",",,,0","26.93","1,0","37.20",",,,0","16.65","1,,,0","1735",",,,0"
"USC00046174","1992-09","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","","","136.5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","19920924",",,0","19920930","+,,0","19920930","+,,0","19920930","+,,0","19920930","+,,0","8.9",",0,24,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","37.2",",0,30,+","217.7",",,,0","0.8","0","0.0",",0","13.95",",,,0","28.75",",,,0","0.0",",,,0","0",",,,0","22.88",",0","33.06",",,,0","12.70",",,,0","1447",",,,0"
"USC00046174","1992-10","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","","","44.2","1,0","5",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","28",",0","8",",0","19921031","+,1,0","19921031","+,,0","19921031","+,,0","19921030",",,0","19921013","+,,0","7.2","1,0,31,+","0",",,0,31,+","0",",,0,31,+","28.7",",,0,30,","34.4",",0,13,+","148.4","3,,,0","39.2","0","38.4",",0","11.04",",,,0","23.70",",,,0","67.1",",,,0","0",",,,0","18.60","1,0","27.09",",,,0","10.11","1,,,0","1230",",,,0"
"USC00046174","1992-11","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","","","0.0",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","11",",0","0",",0","19921121",",,0","19921130","+,,0","19921130","+,,0","19921123",",,0","19921116","+,,0","-1.1",",0,21,","0",",,0,30,+","0",",,0,30,+","3.0",",,0,23,","24.4",",0,16,+","55.0",",,,0","246.7","0","207.5",",0","","","","","8.6",",,,0","0",",,,0","11.42",",0","18.90",",,,0","3.93",",,,0","854",",,,0"
"USC00046174","1992-12","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","","","0.0",",0","14",",0","9",",0","4",",0","0",",0","0",",0","0",",0","19",",0","0",",0","0",",0","0",",0","19921227","+,,0","19921231","+,,0","19921231","+,,0","19921207",",,0","19921202","+,,0","-2.8",",0,27,+","0",",,0,31,+","0",",,0,31,+","51.3",",,0,07,","18.3",",0,02,+","42.5","4,,,0","634.8","0","388.1",",0","2.85","4,,,0","8.93",",,,0","194.4",",,,0","0",",,,0","5.81",",0","11.91",",,,0","-0.28",",,,0","1179",",,,0"
