"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00296061","1963-06","36.8047","-107.6213","1758.7","NAVAJO DAM, NM US","","","72.5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","19630609",",,0","19630630","+,,0","19630630","+,,0","","","19630614",",,0","19630628",",,0","5.6",",0,09,","0",",,0,30,+","0",",,0,30,+","4.3",",,0,14,","35.0",",0,28,","353.6",",,,0","","","7.5",",0","","","","","8.6",",,,0","0",",,,0","20.50",",0","28.98",",,,0","12.01",",,,0","4172",",,,0"
"USC00296061","1963-07","36.8047","-107.6213","1758.7","NAVAJO DAM, NM US","","","210.5",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","19630713",",,0","19630731","+,,0","19630731","+,,0","","","19630709",",,0","19630702",",,0","13.3",",0,13,","0",",,0,31,+","0",",,0,31,+","14.7",",,0,09,","36.1",",0,02,","357.8",",,,0","0.0","0","0.0",",0","","","","","38.6",",,,0","0",",,,0","25.12",",0","32.99",",,,0","17.26",",,,0","3592",",,,0"
"USC00296061","1963-08","36.8047","-107.6213","1758.7","NAVAJO DAM, NM US","","","144.3",",0","13",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","19630828","+,,0","19630831","+,,0","19630831","+,,0","","","19630827",",,0","19630801",",,0","14.4",",0,28,+","0",",,0,31,+","0",",,0,31,+","11.4",",,0,27,","34.4",",0,01,","247.8",",,,0","0.0","0","0.0",",0","","","","","56.8",",,,0","0",",,,0","22.99",",0","29.59",",,,0","16.39",",,,0","2504",",,,0"
"USC00296061","1963-09","36.8047","-107.6213","1758.7","NAVAJO DAM, NM US","","","62.5",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","","","19630930",",,0","19630930","+,,0","19630930","+,,0","","","19630914",",,0","19630913",",,0","10.0",",0,30,","0",",,0,30,+","0",",,0,30,+","8.1",",,0,14,","32.2",",0,13,","200.9",",,,0","5.6","0","5.6",",0","13.26",",,,0","27.19",",,,0","20.6",",,,0","0",",,,0","20.23",",0","27.28",",,,0","13.18",",,,0","382",",,,0"
"USC00296061","1963-10","36.8047","-107.6213","1758.7","NAVAJO DAM, NM US","","","7.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","19631026","+,,0","19631031","+,,0","19631031","+,,0","","","19631020",",,0","19631002",",,0","4.4",",0,26,+","0",",,0,31,+","0",",,0,31,+","19.8",",,0,20,","30.0",",0,02,","151.3",",,,0","111.1","0","105.5",",0","7.73",",,,0","20.86",",,,0","38.1",",,,0","0",",,,0","15.15",",0","22.56",",,,0","7.75",",,,0","297",",,,0"
"USC00296061","1963-11","36.8047","-107.6213","1758.7","NAVAJO DAM, NM US","","","0.0",",0","3",",0","2",",0","0",",0","2",",0","2",",0","0",",0","16",",0","0",",0","0",",0","0",",0","","","19631128","+,,0","19631122",",,0","19631122",",,0","","","19631122",",,0","19631115","+,,0","-4.4",",0,28,+","51",",,0,22,","51",",,0,22,","12.2",",,0,22,","17.2",",0,15,+","","","496.3","0","385.2",",0","","","","","21.4",",,,0","76",",,,0","5.49",",0","11.43",",,,0","-0.44",",,,0","504",",,,0"
"USC00296061","1963-12","36.8047","-107.6213","1758.7","NAVAJO DAM, NM US","","","0.0",",0","3",",0","0",",0","0",",0","7",",","","","0",",0","31",",0","4",",0","0",",0","0",",0","","","19631215","+,,0","19631216","+,,0","","","","","19631210",",,0","19631210",",,0","-10.0",",0,15,+","25",",,0,16,+","","","2.0",",,0,10,","11.7",",0,10,","","","1111.2","0","614.9",",0","","","","","4.1",",,,0","","","-1.50",",0","4.07",",,,0","-7.07",",,,0","",""
"USC00296061","1964-01","36.8047","-107.6213","1758.7","NAVAJO DAM, NM US","0.0","0","0.0",",0","4",",0","1",",0","0",",0","3",",","","","0",",0","31",",0","10",",0","0",",0","0",",0","","","19640115","+,,0","19640119",",,0","","","","","19640119",",,0","19640103",",,0","-16.7",",0,15,+","51",",,0,19,","","","3.0",",,0,19,","10.0",",0,03,","","","1809.6","0","698.4",",0","","","","","6.1",",,,0","","","-4.20",",0","2.51",",,,0","-10.90",",,,0","",""
"USC00296061","1964-02","36.8047","-107.6213","1758.7","NAVAJO DAM, NM US","0.0","0","0.0",",0","3",",0","0",",0","0",",0","2",",","","","0",",0","29",",0","2",",0","0",",0","0",",0","","","19640215","+,,0","19640214","+,,0","","","","","19640214",",,0","19640211",",,0","-14.4",",0,15,+","25",",,0,14,+","","","2.3",",,0,14,","10.0",",0,11,","","","2422.2","0","612.6",",0","","","","","4.6",",,,0","","","-2.79",",0","4.16",",,,0","-9.74",",,,0","",""
"USC00296061","1964-03","36.8047","-107.6213","1758.7","NAVAJO DAM, NM US","0.0","0","0.0",",0","5",",0","2",",0","0",",0","2",",","","","0",",0","30",",0","0",",0","0",",0","0",",0","","","19640309",",,0","19640303",",,0","","","","","19640303",",,0","19640331",",,0","-9.4",",0,09,","127",",,0,03,","","","14.7",",,0,03,","19.4",",0,31,","","","2934.8","0","512.6",",0","","","","","22.9",",,,0","","","1.80",",0","8.24",",,,0","-4.65",",,,0","",""
