"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CJUN","1988-05","41.3322","-120.4725","1332.6","JUNIPER CREEK CALIFORNIA, CA US","","","0.0",",U","0",",U","9",",U","0",",U","13",",U","0",",U","19880501",",,U","19880521","+,,U","-3.9",",U,01,","28.3",",U,21,+","","","250.1",",U","10.27",",U","17.75",",,,U","2.79",",,,U"
"USR0000CJUN","1988-06","41.3322","-120.4725","1332.6","JUNIPER CREEK CALIFORNIA, CA US","","","43.5",",U","0",",U","4",",U","0",",U","23",",U","6",",U","19880608",",,U","19880619",",,U","-1.1",",U,08,","35.6",",U,19,","","","109.2",",U","16.14",",U","24.64",",,,U","7.64",",,,U"
"USR0000CJUN","1988-07","41.3322","-120.4725","1332.6","JUNIPER CREEK CALIFORNIA, CA US","","","127.5",",U","0",",U","0",",U","0",",U","31",",U","19",",U","19880706",",,U","19880730",",,U","4.4",",U,06,","37.8",",U,30,","6.4","U","6.4",",U","22.24",",U","32.22",",,,U","12.26",",,,U"
"USR0000CJUN","1988-08","41.3322","-120.4725","1332.6","JUNIPER CREEK CALIFORNIA, CA US","","","75.2",",U","0",",U","0",",U","0",",U","31",",U","17",",U","19880818",",,U","19880823",",,U","5.6",",U,18,","35.0",",U,23,","14.7","U","8.3",",U","20.49",",U","31.09",",,,U","9.89",",,,U"
"USR0000CJUN","1988-09","41.3322","-120.4725","1332.6","JUNIPER CREEK CALIFORNIA, CA US","","","36.7",",U","0",",U","2",",U","0",",U","22",",U","7",",U","19880918",",,U","19880903",",,U","-1.7",",U,18,","37.2",",U,03,","134.7","U","120.0",",U","15.55",",U","25.74",",,,U","5.36",",,,U"
"USR0000CJUN","1988-10","41.3322","-120.4725","1332.6","JUNIPER CREEK CALIFORNIA, CA US","","","2.5","1,U","0","1,U","2","1,U","0","1,U","24","1,U","0","1,U","19881030",",1,U","19881001",",1,U","-1.1","1,U,30,","31.1","1,U,01,","263.8","U","129.1","1,U","14.11","1,U","24.22","1,,,U","4.01","1,,,U"
"USR0000CJUN","1988-11","41.3322","-120.4725","1332.6","JUNIPER CREEK CALIFORNIA, CA US","","","0.0","2,U","0","2,U","18","2,U","1","2,U","0","2,U","0","2,U","19881130",",2,U","19881105",",2,U","-11.1","2,U,30,","18.9","2,U,05,","699.2","U","435.4","2,U","2.78","2,U","7.21","2,,,U","-1.65","2,,,U"
"USR0000CJUN","1988-12","41.3322","-120.4725","1332.6","JUNIPER CREEK CALIFORNIA, CA US","","","0.0","1,U","1",",U","31",",U","9","1,U","0","1,U","0","1,U","19881226",",,U","19881212",",1,U","-21.7",",U,26,","16.7","1,U,12,","1283.5","U","584.3","1,U","-1.07","1,U","5.04","1,,,U","-7.18",",,,U"
"USR0000CJUN","1989-01","41.3322","-120.4725","1332.6","JUNIPER CREEK CALIFORNIA, CA US","0.0","U","0.0",",U","3",",U","30",",U","7",",U","0",",U","0",",U","19890124",",,U","19890119",",,U","-21.7",",U,24,","10.0",",U,19,","1953.9","U","670.4",",U","-3.29",",U","3.33",",,,U","-9.92",",,,U"
"USR0000CJUN","1989-02","41.3322","-120.4725","1332.6","JUNIPER CREEK CALIFORNIA, CA US","0.0","U","0.0",",U","6",",U","26",",U","6",",U","0",",U","0",",U","19890205",",,U","19890224",",,U","-29.4",",U,05,","12.8",",U,24,","2541.9","U","588.0",",U","-2.67",",U","4.50",",,,U","-9.84",",,,U"
"USR0000CJUN","1989-03","41.3322","-120.4725","1332.6","JUNIPER CREEK CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","17",",U","0",",U","0",",U","0",",U","19890303",",,U","19890330",",,U","-15.0",",U,03,","15.0",",U,30,","2962.9","U","421.0",",U","4.75",",U","9.87",",,,U","-0.36",",,,U"
"USR0000CJUN","1989-04","41.3322","-120.4725","1332.6","JUNIPER CREEK CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","11",",U","0",",U","12",",U","0",",U","19890424",",,U","19890418","+,,U","-5.6",",U,24,","25.6",",U,18,+","3223.7","U","260.8",",U","9.64",",U","17.44",",,,U","1.84",",,,U"
"USR0000CJUN","1989-05","41.3322","-120.4725","1332.6","JUNIPER CREEK CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","6",",U","0",",U","10",",U","0",",U","19890519",",,U","19890506",",,U","-4.4",",U,19,","27.2",",U,06,","3469.4","U","245.7",",U","10.41",",U","18.04",",,,U","2.78",",,,U"
"USR0000CJUN","1989-06","41.3322","-120.4725","1332.6","JUNIPER CREEK CALIFORNIA, CA US","5.0","U","5.0",",U","0",",U","0",",U","0",",U","27",",U","0",",U","19890621",",,U","19890612",",,U","2.8",",U,21,","30.0",",U,12,","3528.9","U","59.5",",U","16.52",",U","25.12",",,,U","7.91",",,,U"
"USR0000CJUN","1989-07","41.3322","-120.4725","1332.6","JUNIPER CREEK CALIFORNIA, CA US","68.9","U","63.9",",U","0",",U","0",",U","0",",U","31",",U","9",",U","19890702",",,U","19890719",",,U","5.0",",U,02,","34.4",",U,19,","11.8","U","11.8",",U","20.01",",U","30.29",",,,U","9.73",",,,U"
"USR0000CJUN","1989-08","41.3322","-120.4725","1332.6","JUNIPER CREEK CALIFORNIA, CA US","95.2","U","26.3",",U","0",",U","0",",U","0",",U","28",",U","2",",U","19890825","+,,U","19890806",",,U","3.3",",U,25,+","32.8",",U,06,","52.5","U","40.7",",U","17.87",",U","27.33",",,,U","8.41",",,,U"
"USR0000CJUN","1989-09","41.3322","-120.4725","1332.6","JUNIPER CREEK CALIFORNIA, CA US","95.5","U","0.3",",U","0",",U","0",",U","0",",U","23",",U","0",",U","19890919",",,U","19890904",",,U","1.1",",U,19,","30.0",",U,04,","161.8","U","109.3",",U","14.70",",U","23.83",",,,U","5.57",",,,U"
"USR0000CJUN","1989-10","41.3322","-120.4725","1332.6","JUNIPER CREEK CALIFORNIA, CA US","95.5","U","0.0",",U","0",",U","16",",U","0",",U","12",",U","0",",U","19891029",",,U","19891009",",,U","-9.4",",U,29,","28.9",",U,09,","459.7","U","297.9",",U","8.72",",U","16.99",",,,U","0.46",",,,U"
"USR0000CJUN","1989-11","41.3322","-120.4725","1332.6","JUNIPER CREEK CALIFORNIA, CA US","95.5","U","0.0",",U","0",",U","28",",U","0",",U","0",",U","0",",U","19891127",",,U","19891119","+,,U","-10.0",",U,27,","20.6",",U,19,+","874.3","U","414.6",",U","4.51",",U","12.77",",,,U","-3.75",",,,U"
"USR0000CJUN","1989-12","41.3322","-120.4725","1332.6","JUNIPER CREEK CALIFORNIA, CA US","95.5","U","0.0",",U","0",",U","28",",U","0",",U","0",",U","0",",U","19891218","+,,U","19891204",",,U","-10.6",",U,18,+","15.6",",U,04,","1394.6","U","520.3",",U","1.55",",U","9.55",",,,U","-6.45",",,,U"
"USR0000CJUN","1990-01","41.3322","-120.4725","1332.6","JUNIPER CREEK CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","24",",U","1",",U","0",",U","0",",U","19900127",",,U","19900109",",,U","-14.4",",U,27,","15.6",",U,09,","1935.5","U","540.9",",U","0.88",",U","6.55",",,,U","-4.78",",,,U"
