"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00094701","1893-01","42.35","-71.06667","6.1","BOSTON CITY WEATHER SERVICE OFFICE, MA US","0.0","0","0.0","2,0","12",",0","8",",0","0",",0","27",",0","5",",0","2","1,0","30","1,0","20","1,0","0","1,0","0","1,0","18930111",",1,0","18930115","+,,0","18930106",",,0","","","18930102",",,0","18930102",",1,0","-20.0","1,0,11,","229",",,0,15,+","114",",,0,06,","20.3",",,0,02,","11.7","1,0,02,","","","730.0","1,0","65.1",",,,0","372",",,,0","-6.55","2,0","-2.26","1,,,0","-10.83","1,,,0"
"USW00094701","1893-02","42.35","-71.06667","6.1","BOSTON CITY WEATHER SERVICE OFFICE, MA US","0.0","0","0.0","4,0","16",",0","13",",0","2",",0","22",",0","7",",0","1","2,0","25","2,0","6","2,0","0","2,0","0","2,0","18930205",",2,0","18930225",",,0","18930218",",,0","","","18930222",",,0","18930215",",2,0","-18.3","2,0,05,","432",",,0,25,","259",",,0,18,","35.6",",,0,22,","11.7","2,0,15,","","","513.4","2,0","158.1",",,,0","898",",,,0","-2.98","4,0","1.85","2,,,0","-7.81","2,,,0"
"USW00094701","1893-03","42.35","-71.06667","6.1","BOSTON CITY WEATHER SERVICE OFFICE, MA US","0.0","0","0.0","4,0","9",",0","4",",0","1",",0","13",",0","3",",0","0","2,0","21","2,0","4","2,0","0","2,0","0","2,0","18930316","+,2,0","18930306","+,,0","18930301",",,0","","","18930309",",,0","18930324",",2,0","-10.6","2,0,16,+","381",",,0,06,+","61",",,0,01,","30.7",",,0,09,","14.4","2,0,24,","","","465.5","2,0","71.1",",,,0","114",",,,0","1.03","4,0","4.97","2,,,0","-2.90","2,,,0"
"USW00094701","1893-04","42.35","-71.06667","6.1","BOSTON CITY WEATHER SERVICE OFFICE, MA US","","","","","14",",0","7",",0","0",",0","1",",0","2",",0","0","3,0","4","3,0","0","3,0","0","3,0","0","3,0","18930407",",3,0","18930407",",,0","18930407",",,0","","","18930415",",,0","18930414",",3,0","-3.3","3,0,07,","51",",,0,07,","102",",,0,07,","18.8",",,0,15,","20.0","3,0,14,","","","","","79.5",",,,0","201",",,,0","7.06","6,0","11.86","3,,,0","2.27","3,,,0"
"USW00094701","1893-05","42.35","-71.06667","6.1","BOSTON CITY WEATHER SERVICE OFFICE, MA US","","","13.9","2,0","14",",0","6",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","9","1,0","0","1,0","18930504",",1,0","18930531","+,,0","18930531","+,,0","","","18930504",",,0","18930523",",1,0","3.3","1,0,04,","0",",,0,31,+","0",",,0,31,+","68.8",",,0,04,","31.1","1,0,23,","","","155.5","1,0","133.0",",,,0","0",",,,0","13.54","2,0","18.00","1,,,0","9.07","1,,,0"
"USW00094701","1893-06","42.35","-71.06667","6.1","BOSTON CITY WEATHER SERVICE OFFICE, MA US","","","37.4","4,0","10",",0","5",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","17","2,0","3","2,0","18930602","+,2,0","18930630","+,,0","18930630","+,,0","","","18930622",",,0","18930620",",2,0","11.1","2,0,02,+","0",",,0,30,+","0",",,0,30,+","20.1",",,0,22,","34.4","2,0,20,","","","47.7","2,0","55.9",",,,0","0",",,,0","18.17","4,0","22.36","2,,,0","13.98","2,,,0"
"USW00094701","1893-07","42.35","-71.06667","6.1","BOSTON CITY WEATHER SERVICE OFFICE, MA US","","","112.9",",0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","18930724",",,0","18930731","+,,0","18930731","+,,0","","","18930723",",,0","18930726","+,,0","12.2",",0,24,","0",",,0,31,+","0",",,0,31,+","17.5",",,0,23,","32.8",",0,26,+","1.7","0","1.7",",0","43.8",",,,0","0",",,,0","21.92",",0","26.88",",,,0","16.95",",,,0"
"USW00094701","1893-08","42.35","-71.06667","6.1","BOSTON CITY WEATHER SERVICE OFFICE, MA US","","","88.7",",0","13",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","2",",0","18930814",",,0","18930831","+,,0","18930831","+,,0","","","18930805",",,0","18930825",",,0","11.7",",0,14,","0",",,0,31,+","0",",,0,31,+","47.5",",,0,05,","33.9",",0,25,","11.8","0","10.1",",0","164.2",",,,0","0",",,,0","20.87",",0","24.85",",,,0","16.89",",,,0"
"USW00094701","1893-09","42.35","-71.06667","6.1","BOSTON CITY WEATHER SERVICE OFFICE, MA US","","","6.1",",0","12",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","18930930",",,0","18930930","+,,0","18930930","+,,0","","","18930916",",,0","18930905",",,0","6.1",",0,30,","0",",,0,30,+","0",",,0,30,+","13.7",",,0,16,","26.7",",0,05,","100.9","0","89.1",",0","40.4",",,,0","0",",,,0","15.57",",0","19.90",",,,0","11.23",",,,0"
"USW00094701","1893-10","42.35","-71.06667","6.1","BOSTON CITY WEATHER SERVICE OFFICE, MA US","","","1.4","2,0","5",",0","4",",0","1",",0","0",",0","0",",0","0","1,0","1","1,0","0","1,0","7","1,0","0","1,0","18931031",",1,0","18931031","+,,0","18931031","+,,0","","","18931024",",,0","18931009",",1,0","-1.1","1,0,31,","0",",,0,31,+","0",",,0,31,+","35.6",",,0,24,","26.1","1,0,09,","262.4","0","161.5","1,0","74.7",",,,0","0",",,,0","12.74","2,0","16.82","1,,,0","8.65","1,,,0"
"USW00094701","1893-11","42.35","-71.06667","6.1","BOSTON CITY WEATHER SERVICE OFFICE, MA US","","","0.0","4,0","6",",0","5",",0","0",",0","0",",0","0",",0","0","2,0","9","2,0","1","2,0","0","2,0","0","2,0","18931127",",2,0","18931130","+,,0","18931120","+,,0","","","18931122",",,0","18931103",",2,0","-6.7","2,0,27,","0",",,0,30,+","5",",,0,20,+","14.2",",,0,22,","20.0","2,0,03,","599.0","0","336.6","2,0","46.4",",,,0","10",",,,0","5.60","4,0","9.86","2,,,0","1.34","2,,,0"
"USW00094701","1893-12","42.35","-71.06667","6.1","BOSTON CITY WEATHER SERVICE OFFICE, MA US","","","","","16",",0","9",",0","0",",0","24",",0","6",",0","1","5,0","24","5,0","7","5,0","0","5,0","0","5,0","18931214",",5,0","18931215","+,,0","18931205",",,0","","","18931203",",,0","18931225",",5,0","-17.8","5,0,14,","178",",,0,15,+","152",",,0,05,","22.9",",,0,03,","13.9","5,0,25,","","","","","131.2",",,,0","470",",,,0","-1.23","0,0","3.95","5,,,0","-6.41","5,,,0"
"USW00094701","1894-01","42.35","-71.06667","6.1","BOSTON CITY WEATHER SERVICE OFFICE, MA US","0.0","0","0.0","2,0","12",",0","6",",0","0",",0","13",",0","4",",0","0","1,0","28","1,0","11","1,0","0","1,0","0","1,0","18940113",",1,0","18940128","+,,0","18940127",",,0","","","18940127",",,0","18940124",",1,0","-16.7","1,0,13,","203",",,0,28,+","203",",,0,27,","20.3",",,0,27,","13.3","1,0,24,","","","563.2","1,0","76.3",",,,0","381",",,,0","-1.07","2,0","3.04","1,,,0","-5.17","1,,,0"
"USW00094701","1894-02","42.35","-71.06667","6.1","BOSTON CITY WEATHER SERVICE OFFICE, MA US","0.0","0","0.0","4,0","11",",0","10",",0","0",",0","22",",0","6",",0","2","2,0","23","2,0","11","2,0","0","2,0","0","2,0","18940224",",2,0","18940214","+,,0","18940213",",,0","","","18940215",",,0","18940218",",2,0","-21.7","2,0,24,","305",",,0,14,+","241",",,0,13,","21.8",",,0,15,","10.6","2,0,18,","","","509.5","2,0","80.1",",,,0","548",",,,0","-2.96","4,0","1.53","2,,,0","-7.46","2,,,0"
