"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00041159","1959-07","39.9372","-121.3147","576.4","BUCKS CREEK, CA US","","","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","","","","","","","","","","","","","","","19590731","+,1,0","19590731","+,1,0","","","19590731","+,1,0","","","","","0","1,,0,31,+","0","1,,0,31,+","0.0","1,,0,31,+","","","","","","","0.0","1,,,0","0","1,,,0","","","","","",""
"USC00041159","1959-08","39.9372","-121.3147","576.4","BUCKS CREEK, CA US","","","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19590831","+,,0","19590831","+,,0","","","19590820",",,0","","","","","0",",,0,31,+","0",",,0,31,+","8.9",",,0,20,","","","","","","","8.9",",,,0","0",",,,0","","","","","",""
"USC00041159","1959-09","39.9372","-121.3147","576.4","BUCKS CREEK, CA US","","","4",",0","3",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19590930","+,,0","19590930","+,,0","","","19590918",",,0","","","","","0",",,0,30,+","0",",,0,30,+","90.2",",,0,18,","","","","","","","120.5",",,,0","0",",,,0","","","","","",""
"USC00041159","1959-10","39.9372","-121.3147","576.4","BUCKS CREEK, CA US","","","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19591031","+,,0","19591031","+,,0","","","19591009",",,0","","","","","0",",,0,31,+","0",",,0,31,+","4.1",",,0,09,","","","","","","","4.4",",,,0","0",",,,0","","","","","",""
"USC00041159","1959-11","39.9372","-121.3147","576.4","BUCKS CREEK, CA US","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19591130","+,,0","19591130","+,,0","","","19591130","+,,0","","","","","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","","","","","","","0.0",",,,0","0",",,,0","","","","","",""
"USC00041159","1959-12","39.9372","-121.3147","576.4","BUCKS CREEK, CA US","","","5",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19591231","+,,0","19591231","+,,0","","","19591224",",,0","","","","","0",",,0,31,+","0",",,0,31,+","98.8",",,0,24,","","","","","","","124.7",",,,0","0",",,,0","","","","","",""
"USC00041159","1960-01","39.9372","-121.3147","576.4","BUCKS CREEK, CA US","","","17",",0","16",",0","7",",0","7",",0","2",",0","","","","","","","","","","","","","","","19600117","+,,0","19600114",",,0","","","19600110",",,0","","","","","76",",,0,17,+","76",",,0,14,","52.6",",,0,10,","","","","","","","424.0",",,,0","114",",,,0","","","","","",""
"USC00041159","1960-02","39.9372","-121.3147","576.4","BUCKS CREEK, CA US","","","13",",0","12",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","","","19600229","+,,0","19600229","+,,0","","","19600208",",,0","","","","","0",",,0,29,+","0",",,0,29,+","168.4",",,0,08,","","","","","","","511.3",",,,0","0",",,,0","","","","","",""
"USC00041159","1960-03","39.9372","-121.3147","576.4","BUCKS CREEK, CA US","","","14",",0","12",",0","6",",0","0",",0","0",",0","","","","","","","","","","","","","","","19600331","+,,0","19600331","+,,0","3","","19600307",",,0","","","","","0",",,0,31,+","0",",,0,31,+","77.0",",,0,07,","","","","","","","343.6",",,,0","0",",,,0","","","","","",""
"USC00041159","1960-04","39.9372","-121.3147","576.4","BUCKS CREEK, CA US","","","10",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19600430","+,,0","19600423",",,0","","","19600427",",,0","","","","","0",",,0,30,+","0",",T,0,23,","52.3",",,0,27,","","","","","","","128.2",",,,0","0",",T,,0","","","","","",""
