"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00401480","1890-05","36.2455","-85.945","157.0","CARTHAGE, TN US","","","45.0",",6","16","1,6","10","1,6","2","1,6","","","","","0",",6","0",",6","0",",6","24",",6","1",",6","4","","18900508",",,6","","","","","","","18900514",",1,6","18900531",",,6","3.3",",6,08,","","","","","29.7","1,,6,14,","32.2",",6,31,","","","","","45.3",",6","","","","","138.2","1,,,6","","","18.32",",6","24.05",",,,6","12.60",",,,6","",""
"USC00401480","1891-09","36.2455","-85.945","157.0","CARTHAGE, TN US","","","81.0",",6","2","1,6","2","1,6","0","1,6","","","","","0",",6","0",",6","0",",6","30",",6","5",",6","","","18910915",",,6","","","","","","","18910904",",1,6","18910928",",,6","7.8",",6,15,","","","","","11.2","1,,6,04,","32.8",",6,28,","","","","","2.2",",6","","","","","18.1","1,,,6","","","20.96",",6","29.25",",,,6","12.67",",,,6","",""
"USC00401480","1891-10","36.2455","-85.945","157.0","CARTHAGE, TN US","","","1.2","2,6","4",",6","3",",6","0",",6","","","","","0","1,6","8","1,6","0","1,6","3","1,6","0","1,6","","","18911028",",1,6","","","","","","","18911018",",,6","18911001",",1,6","-2.8","1,6,28,","","","","","8.9",",,6,18,","22.2","1,6,01,","","","","","290.5","1,6","","","","","20.3",",,,6","","","8.28","2,6","12.33","1,,,6","4.23","1,,,6","",""
"USC00401480","1891-11","36.2455","-85.945","157.0","CARTHAGE, TN US","","","","","8","4,6","8","4,6","6","4,6","","","","","0","4,6","15","4,6","1","4,6","3","4,6","0","4,6","","","18911118",",4,6","","","","","","","18911110",",4,6","18911108",",4,6","-11.1","4,6,18,","","","","","37.3","4,,6,10,","23.9","4,6,08,","","","","","","","","","","","207.3","4,,,6","","","7.55","8,6","14.67","4,,,6","0.43","4,,,6","",""
"USC00401480","1893-01","36.2455","-85.945","157.0","CARTHAGE, TN US","","","","","","","","","","","","","","","2","4,6","23","4,6","6","3,6","0","3,6","0","3,6","","","18930116",",4,6","","","","","","","","","18930128",",3,6","-20.0","4,6,16,","","","","","","","17.8","3,6,28,","","","","","","","","","","","","","","","-0.55","7,6","5.72","3,,,6","-6.81","4,,,6","",""
"USC00401480","1893-02","36.2455","-85.945","157.0","CARTHAGE, TN US","","","0.0","4,6","9",",6","9",",6","2",",6","","","","","0","2,6","15","2,6","0","2,6","0","2,6","0","2,6","","","18930208",",2,6","","","","","","","18930217",",,6","18930214","+,2,6","-10.0","2,6,08,","","","","","46.5",",,6,17,","19.4","2,6,14,+","","","","","310.6","2,6","","","","","150.9",",,,6","","","5.50","4,6","10.50","2,,,6","0.49","2,,,6","",""
"USC00401480","1893-03","36.2455","-85.945","157.0","CARTHAGE, TN US","","","","","7","1,6","6","1,6","2","1,6","","","0",",6","0","4,6","13","4,6","0","4,6","6","4,6","0","4,6","","","18930304",",4,6","","","18930305",",,6","","","18930311",",1,6","18930323",",4,6","-10.0","4,6,04,","","","13",",,6,05,","38.4","1,,6,11,","26.1","4,6,23,","","","","","","","","","","","115.7","1,,,6","13",",,,6","8.67","8,6","15.97","4,,,6","1.37","4,,,6","",""
"USC00401480","1893-04","36.2455","-85.945","157.0","CARTHAGE, TN US","","","28.1","3,6","10",",6","10",",6","2",",6","","","","","0","3,6","1","3,6","0","2,6","18","2,6","0","2,6","3","","18930423",",3,6","","","","","","","18930413",",,6","18930406",",2,6","0.0","3,6,23,","","","","","50.5",",,6,13,","30.0","2,6,06,","","","","","98.2","2,6","","","","","152.3",",,,6","","","15.88","3,6","21.70","2,,,6","10.06","3,,,6","",""
"USC00401480","1893-05","36.2455","-85.945","157.0","CARTHAGE, TN US","","","31.7",",6","11",",6","9",",6","2",",6","","","","","0",",6","0",",6","0",",6","24",",6","0",",6","","","18930519","+,,6","","","","","","","18930515",",,6","18930526",",,6","5.6",",6,19,+","","","","","43.7",",,6,15,","31.7",",6,26,","","","","","34.6",",6","","","","","132.3",",,,6","","","18.24",",6","23.99",",,,6","12.49",",,,6","",""
"USC00401480","1893-06","36.2455","-85.945","157.0","CARTHAGE, TN US","","","125.9",",6","","","","","","","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","18930624","+,,6","","","","","","","","","18930618",",,6","11.7",",6,24,+","","","","","","","31.7",",6,18,","","","","","0.3",",6","","","","","","","","","22.52",",6","28.14",",,,6","16.91",",,,6","",""
"USC00401480","1893-07","36.2455","-85.945","157.0","CARTHAGE, TN US","","","226.3",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","16",",6","","","18930704",",,6","","","","","","","","","18930724",",,6","15.0",",6,04,","","","","","","","33.9",",6,24,","","","0.0","6","0.0",",6","","","","","","","","","25.63",",6","31.08",",,,6","20.18",",,,6","",""
"USC00401480","1893-08","36.2455","-85.945","157.0","CARTHAGE, TN US","","","","","5",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","18930803",",,6","","","","","","","","","212.1",",,6,03,","","","","","","","","","","","","","283.8",",,,6","","","","","","","","","",""
"USC00401480","1893-09","36.2455","-85.945","157.0","CARTHAGE, TN US","","","","","6",",6","4",",6","2",",6","","","","","","","","","0","1,6","25","1,6","0","1,6","","","","","","","","","","","18930925",",,6","18930915","+,1,6","","","","","","","61.5",",,6,25,","31.7","1,6,15,+","","","","","","","","","","","124.1",",,,6","","","","","26.18","1,,,6","","","",""
"USC00401480","1893-10","36.2455","-85.945","157.0","CARTHAGE, TN US","","","4.8",",6","3",",6","2",",6","1",",6","","","","","0",",6","3",",6","0",",6","20",",6","0",",6","","","18931030","+,,6","","","","","","","18931013",",,6","18931010",",,6","-4.4",",6,30,+","","","","","36.1",",,6,13,","29.4",",6,10,","","","","","134.0",",6","","","","","57.0",",,,6","","","14.16",",6","21.06",",,,6","7.26",",,,6","",""
"USC00401480","1893-11","36.2455","-85.945","157.0","CARTHAGE, TN US","","","0.6","2,6","3","1,6","3","1,6","0","1,6","","","0",",6","0","1,6","9","1,6","0","1,6","6","1,6","0","1,6","","","18931124",",1,6","","","18931119",",,6","","","18931104",",1,6","18931109",",1,6","-9.4","1,6,24,","","","0",",T,6,19,","22.9","1,,6,04,","25.6","1,6,09,","","","","","261.0","1,6","","","","","62.2","1,,,6","0",",T,,6","9.12","2,6","15.35","1,,,6","2.89","1,,,6","",""
"USC00401480","1893-12","36.2455","-85.945","157.0","CARTHAGE, TN US","","","0.0","5,6","5",",6","3",",6","2",",6","","","0",",6","0","2,6","19","2,6","0","3,6","0","3,6","0","3,6","","","18931205",",2,6","","","18931231","+,,6","","","18931203",",,6","18931224",",3,6","-8.3","2,6,05,","","","0",",T,6,31,+","76.2",",,6,03,","20.0","3,6,24,","","","","","329.7","3,6","","","","","112.5",",,,6","0",",T,,6","5.75","5,6","11.96","3,,,6","-0.45","2,,,6","",""
"USC00401480","1894-01","36.2455","-85.945","157.0","CARTHAGE, TN US","0.0","6","0.0","3,6","6",",6","6",",6","0",",6","","","1",",6","1","2,6","17","2,6","2","2,6","1","2,6","0","2,6","","","18940125",",2,6","","","18940124",",,6","","","18940124",",,6","18940102",",2,6","-17.8","2,6,25,","","","25",",,6,24,","19.1",",,6,24,","31.1","2,6,02,","","","","","382.1","2,6","","","","","78.0",",,,6","25",",,,6","4.56","3,6","11.27","2,,,6","-2.14","2,,,6","",""
"USC00401480","1894-02","36.2455","-85.945","157.0","CARTHAGE, TN US","0.0","6","0.0","4,6","10","1,6","10","1,6","3","1,6","","","2",",6","0","2,6","19","2,6","1","3,6","0","3,6","0","3,6","","","18940216",",2,6","","","18940225",",,6","","","18940203",",1,6","18940208",",3,6","-9.4","2,6,16,","","","381",",,6,25,","67.8","1,,6,03,","16.7","3,6,08,","","","","","361.3","3,6","","","","","225.2","1,,,6","419",",,,6","3.17","4,6","8.46","3,,,6","-2.13","2,,,6","",""
"USC00401480","1894-03","36.2455","-85.945","157.0","CARTHAGE, TN US","1.1","6","1.1","2,6","5",",6","5",",6","2",",6","","","1",",6","0","1,6","10","1,6","2","1,6","10","1,6","0","1,6","","","18940326",",1,6","","","18940327",",,6","","","18940315",",,6","18940322",",1,6","-6.7","1,6,26,","","","114",",,6,27,","38.1",",,6,15,","25.6","1,6,22,","","","","","229.4","1,6","","","","","94.5",",,,6","114",",,,6","10.30","2,6","16.06","1,,,6","4.54","1,,,6","",""
