"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023273","1948-01","34.89403","-120.45216","74.2","SANTA MARIA PUBLIC AIRPORT, CA US","","","","","","","","","","","0.0","0","0.0",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","6",",X","0",",X","12",",X","0",",X","14","","","","19480118",",,X","19480131","+,,X","19480131","+,,X","","","19480102",",,X","19480123",",,X","-2.2",",X,18,","0",",,X,31,+","0",",,X,31,+","0.3",",,X,02,","26.1",",X,23,","","","211.1",",X","0.3",",,,X","","","","","","","0",",,,X","11.52",",X","19.65",",,,X","3.40",",,,X","","","","","","","","","","","","","","","","","",""
"USW00023273","1948-02","34.89403","-120.45216","74.2","SANTA MARIA PUBLIC AIRPORT, CA US","","","","","","","","","","","0.0","0","0.0",",X","5",",X","4",",X","0",",X","0",",X","0",",X","0",",X","6",",X","0",",X","5",",X","0",",X","6","","","","19480212",",,X","19480229","+,,X","19480229","+,,X","1","","19480205",",,X","19480216",",,X","-2.2",",X,12,","0",",,X,29,+","0",",,X,29,+","10.4",",,X,05,","26.1",",X,16,","","","252.9",",X","36.1",",,,X","","","","","","","0",",,,X","9.61",",X","16.60",",,,X","2.63",",,,X","","","","","","","","","","","","","","","","","",""
"USW00023273","1948-03","34.89403","-120.45216","74.2","SANTA MARIA PUBLIC AIRPORT, CA US","","","","","","","","","","","0.0","0","0.0",",X","10",",X","6",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","3",",X","0",",X","9","","","","19480304",",,X","19480331","+,,X","19480331","+,,X","","","19480324",",,X","19480327",",,X","-0.6",",X,04,","0",",,X,31,+","0",",,X,31,+","24.4",",,X,24,","22.8",",X,27,","","","247.3",",X","75.3",",,,X","","","","","","","0",",,,X","10.36",",X","16.86",",,,X","3.85",",,,X","","","","","","","","","","","","","","","","","",""
"USW00023273","1948-04","34.89403","-120.45216","74.2","SANTA MARIA PUBLIC AIRPORT, CA US","","","","","","","","","","","0.3","0","0.3",",X","11",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","8","","","","19480407","+,,X","19480430","+,,X","19480430","+,,X","","","19480428",",,X","19480415",",,X","2.8",",X,07,+","0",",,X,30,+","0",",,X,30,+","17.5",",,X,28,","26.7",",X,15,","","","164.1",",X","49.9",",,,X","","","","","","","0",",,,X","12.88",",X","18.66",",,,X","7.09",",,,X","","","","","","","","","","","","","","","","","",""
"USW00023273","1948-05","34.89403","-120.45216","74.2","SANTA MARIA PUBLIC AIRPORT, CA US","","","","","","","","","","","2.0","0","1.7","1,X","2","1,X","1","1,X","0","1,X","0","2,X","0","1,X","0","1,X","0","1,X","0","1,X","10","1,X","0","1,X","20","","","","19480509",",1,X","19480531","+,2,X","19480531","+,1,X","","","19480530",",1,X","19480505",",1,X","3.3","1,X,09,","0","2,,X,31,+","0","1,,X,31,+","16.3","1,,X,30,","30.0","1,X,05,","","","139.0","1,X","17.6","1,,,X","","","","","","","0","1,,,X","13.76","1,X","20.20","1,,,X","7.31","1,,,X","","","","","","","","","","","","","","","","","",""
"USW00023273","1948-06","34.89403","-120.45216","74.2","SANTA MARIA PUBLIC AIRPORT, CA US","","","","","","","","","","","2.0","0","0.0",",X","1",",X","0",",X","0",",X","0","1,X","0",",X","0",",X","0",",X","0",",X","21",",X","0",",X","20","","","","19480618","+,,X","19480630","+,1,X","19480630","+,,X","","","19480602",",,X","19480606",",,X","7.2",",X,18,+","0","1,,X,30,+","0",",,X,30,+","0.3",",,X,02,","24.4",",X,06,","","","67.0",",X","0.3",",,,X","","","","","","","0",",,,X","16.10",",X","21.48",",,,X","10.72",",,,X","","","","","","","","","","","","","","","","","",""
"USW00023273","1948-07","34.89403","-120.45216","74.2","SANTA MARIA PUBLIC AIRPORT, CA US","","","","","","","","","","","2.3","0","0.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","23","","","","19480705",",,0","19480731","+,,0","19480731","+,,0","","","19480722","+,,0","19480729",",,0","6.7",",0,05,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,22,+","23.9",",0,29,","74.9","0","74.9",",0","0.0",",T,,0","","","","","","","0",",,,0","15.92",",0","21.37",",,,0","10.48",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023273","1948-08","34.89403","-120.45216","74.2","SANTA MARIA PUBLIC AIRPORT, CA US","","","","","","","","","","","2.3","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","29","","","","19480825",",,0","19480831","+,,0","19480831","+,,0","","","19480830","+,,0","19480831",",,0","7.2",",0,25,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,30,+","26.1",",0,31,","133.4","0","58.5",",0","0.0",",T,,0","","","","","","","0",",,,0","16.45",",0","21.94",",,,0","10.95",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023273","1948-09","34.89403","-120.45216","74.2","SANTA MARIA PUBLIC AIRPORT, CA US","","","","","","","","","","","13.5","0","11.2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","2",",0","18","","","","19480926",",,0","19480930","+,,0","19480930","+,,0","","","19480917","+,,0","19480913",",,0","2.2",",0,26,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,17,+","35.0",",0,13,","205.5","0","72.1",",0","0.0",",T,,0","","","","","","","0",",,,0","16.30",",0","23.41",",,,0","9.19",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023273","1948-10","34.89403","-120.45216","74.2","SANTA MARIA PUBLIC AIRPORT, CA US","","","","","","","","","","","20.5","0","7.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","22","","","","19481031",",,0","19481031","+,,0","19481031","+,,0","","","19481011",",,0","19481006",",,0","0.6",",0,31,","0",",,0,31,+","0",",,0,31,+","2.8",",,0,11,","31.7",",0,06,","316.1","0","110.6",",0","2.8",",,,0","","","","","","","0",",,,0","14.99",",0","21.71",",,,0","8.27",",,,0","","","","","","","","","","","","","","","","","",""
