"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00298387","1893-01","34.06053","-106.88423","1399.9","SOCORRO, NM US","0.0","6","0.0","2,6","","","","","","","","","1",",6","0",",6","29",",6","0","2,6","1","2,6","0","2,6","","","18930113",",,6","","","18930117",",,6","","","","","18930131",",2,6","-12.2",",6,13,","","","76",",,6,17,","","","23.3","2,6,31,","","","","","439.4","2,6","","","","","","","76",",,,6","3.07","2,6","11.64","2,,,6","-5.51",",,,6","",""
"USC00298387","1893-02","34.06053","-106.88423","1399.9","SOCORRO, NM US","0.0","6","0.0","1,6","2",",6","1",",6","0",",6","","","1",",6","0","1,6","16","1,6","0",",6","3",",6","0",",6","","","18930217",",1,6","","","18930215",",,6","","","18930215",",,6","18930201",",,6","-6.1","1,6,17,","","","76",",,6,15,","4.1",",,6,15,","23.3",",6,01,","","","","","304.8",",6","","","","","5.6",",,,6","76",",,,6","6.99","1,6","15.08",",,,6","-1.09","1,,,6","",""
"USC00298387","1893-03","34.06053","-106.88423","1399.9","SOCORRO, NM US","0.0","6","0.0",",6","0",",6","0",",6","0",",6","","","","","0",",6","17",",6","0",",6","10",",6","0",",6","","","18930327","+,,6","","","","","","","18930331","+,,6","18930331",",,6","-5.0",",6,27,+","","","","","0.0",",,6,31,+","30.6",",6,31,","","","","","280.1",",6","","","","","0.0",",,,6","","","9.30",",6","18.97",",,,6","-0.37",",,,6","",""
"USC00298387","1893-04","34.06053","-106.88423","1399.9","SOCORRO, NM US","6.2","6","6.2",",6","0",",6","0",",6","0",",6","","","","","0",",6","5",",6","0",",6","28",",6","1",",6","","","18930414",",,6","","","","","","","18930430","+,,6","18930406",",,6","-2.8",",6,14,","","","","","0.0",",,6,30,+","32.2",",6,06,","","","","","82.9",",6","","","","","0.0",",,,6","","","15.78",",6","27.12",",,,6","4.43",",,,6","",""
"USC00298387","1893-05","34.06053","-106.88423","1399.9","SOCORRO, NM US","59.7","6","53.5",",6","3",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","9",",6","","","18930501",",,6","","","","","","","18930513",",,6","18930531","+,,6","0.6",",6,01,","","","","","16.8",",,6,13,","35.6",",6,31,+","","","","","38.8",",6","","","","","22.4",",,,6","","","18.80",",6","29.27",",,,6","8.34",",,,6","",""
"USC00298387","1893-06","34.06053","-106.88423","1399.9","SOCORRO, NM US","308.0","6","248.3",",6","1",",6","0",",6","0",",6","","","0","1,6","0",",6","0",",6","0",",6","30",",6","27",",6","","","18930605",",,6","","","18930630","+,1,6","","","18930629",",,6","18930621",",,6","12.8",",6,05,","","","0","1,,6,30,+","0.8",",,6,29,","38.9",",6,21,","","","","","0.0",",6","","","","","0.8",",,,6","0","1,,,6","26.61",",6","35.84",",,,6","17.37",",,,6","",""
"USC00298387","1893-07","34.06053","-106.88423","1399.9","SOCORRO, NM US","493.9","6","185.9",",6","8",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","16",",6","","","18930723","+,,6","","","","","","","18930709",",,6","18930701",",,6","15.6",",6,23,+","","","","","10.9",",,6,09,","36.7",",6,01,","","","0.0","6","0.0",",6","","","","","45.1",",,,6","","","24.33",",6","31.55",",,,6","17.11",",,,6","",""
"USC00298387","1893-08","34.06053","-106.88423","1399.9","SOCORRO, NM US","682.3","6","188.4",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","14",",6","","","18930831","+,,6","","","","","","","","","18930813",",,6","13.9",",6,31,+","","","","","","","34.4",",6,13,","","","0.0","6","0.0",",6","","","","","","","","","24.41",",6","31.44",",,,6","17.38",",,,6","",""
"USC00298387","1893-09","34.06053","-106.88423","1399.9","SOCORRO, NM US","770.0","6","87.7",",6","8",",6","5",",6","2",",6","","","","","0",",6","0",",6","0",",6","28",",6","10",",6","","","18930912",",,6","","","","","","","18930917",",,6","18930907",",,6","7.8",",6,12,","","","","","31.0",",,6,17,","34.4",",6,07,","","","7.8","6","7.8",",6","","","","","88.2",",,,6","","","21.00",",6","29.46",",,,6","12.53",",,,6","",""
"USC00298387","1893-10","34.06053","-106.88423","1399.9","SOCORRO, NM US","770.0","6","0.0",",6","0",",6","0",",6","0",",6","","","","","0",",6","11",",6","0",",6","26",",6","0",",6","","","18931024",",,6","","","","","","","18931001",",,6","18931009",",,6","-3.3",",6,24,","","","","","0.0",",T,6,01,","27.8",",6,09,","","","189.1","6","181.3",",6","","","","","0.0",",T,,6","","","12.49",",6","23.42",",,,6","1.55",",,,6","",""
