"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003859","1959-09","37.2978","-81.20358","870.1","BLUEFIELD MERCER CO AIRPORT, WV US","","","","","","","","","","","","","37.0",",0","5",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","","","19590918",",,0","19590930","+,,0","19590930","+,,0","","","19590930",",,0","19590908","+,,0","5.0",",0,18,","0",",,0,30,+","0",",,0,30,+","33.8",",,0,30,","26.7",",0,08,+","","","46.2",",0","77.7",",,,0","","","","","","","0",",,,0","18.03",",0","22.59",",,,0","13.46",",,,0","","","","","","","","","",""
"USW00003859","1959-10","37.2978","-81.20358","870.1","BLUEFIELD MERCER CO AIRPORT, WV US","","","","","","","","","","","","","12.4",",0","12",",0","10",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","8",",0","0",",0","","","","","19591026",",,0","19591031","+,,0","19591026","+,,0","","","19591013",",,0","19591006","+,,0","-0.6",",0,26,","0",",,0,31,+","0",",T,0,26,+","26.9",",,0,13,","26.1",",0,06,+","","","202.8",",0","99.2",",,,0","","","","","","","0",",T,,0","12.19",",0","16.31",",,,0","8.08",",,,0","","","","","","","","","",""
"USW00003859","1959-11","37.2978","-81.20358","870.1","BLUEFIELD MERCER CO AIRPORT, WV US","","","","","","","","","","","","","0.0",",0","10",",0","6",",0","1",",0","2",",0","1",",0","0",",0","19",",0","4",",0","0",",0","0",",0","","","","","19591129","+,,0","19591130",",,0","19591129",",,0","","","19591124",",,0","19591104",",,0","-12.8",",0,29,+","51",",,0,30,","33",",,0,29,","30.2",",,0,24,","20.0",",0,04,","","","421.9",",0","78.8",",,,0","","","","","","","33",",,,0","4.27",",0","9.37",",,,0","-0.83",",,,0","","","","","","","","","",""
"USW00003859","1959-12","37.2978","-81.20358","870.1","BLUEFIELD MERCER CO AIRPORT, WV US","","","","","","","","","","","","","0.0",",0","16",",0","8",",0","0",",0","4","1,0","3",",0","0",",0","21",",0","6",",0","0",",0","0",",0","","","","","19591208",",,0","19591208","+,1,0","19591206",",,0","","","19591218",",,0","19591227",",,0","-10.0",",0,08,","127","1,,0,08,+","102",",,0,06,","19.6",",,0,18,","16.7",",0,27,","","","513.4",",0","65.2",",,,0","","","","","","","170",",,,0","1.77",",0","5.70",",,,0","-2.15",",,,0","","","","","","","","","",""
"USW00003859","1960-01","37.2978","-81.20358","870.1","BLUEFIELD MERCER CO AIRPORT, WV US","","","","","","","","","","","0.0","0","0.0",",0","20",",0","7",",0","0",",0","8",",0","3",",0","0",",0","22",",0","11",",0","0",",0","0",",0","","","","","19600123","+,,0","19600106",",,0","19600105",",,0","","","19600105",",,0","19600114",",,0","-13.9",",0,23,+","127",",,0,06,","76",",,0,05,","12.7",",,0,05,","15.0",",0,14,","","","563.3",",0","64.9",",,,0","","","","","","","210",",,,0","0.16",",0","3.57",",,,0","-3.24",",,,0","","","","","","","","","",""
"USW00003859","1960-02","37.2978","-81.20358","870.1","BLUEFIELD MERCER CO AIRPORT, WV US","","","","","","","","","","","0.0","0","0.0","1,0","11","1,0","5","1,0","1","1,0","15","2,0","4","1,0","0","1,0","25","1,0","11","1,0","0","1,0","0","1,0","","","","","19600220",",1,0","19600214",",2,0","19600213",",1,0","","","19600213",",1,0","19600209",",1,0","-13.3","1,0,20,","330","2,,0,14,","330","1,,0,13,","44.2","1,,0,13,","14.4","1,0,09,","","","560.7","1,0","91.6","1,,,0","","","","","","","558","1,,,0","-1.69","1,0","2.16","1,,,0","-5.54","1,,,0","","","","","","","","","",""
"USW00003859","1960-03","37.2978","-81.20358","870.1","BLUEFIELD MERCER CO AIRPORT, WV US","","","","","","","","","","","0.0","0","0.0",",0","15","1,0","6","1,0","0","1,0","24","4,0","7",",0","0",",0","26",",0","21",",0","0",",0","0",",0","","","","","19600306",",,0","19600317",",4,0","19600302",",,0","","","19600302",",1,0","19600328",",,0","-17.2",",0,06,","356","4,,0,17,","203",",,0,02,","24.4","1,,0,02,","18.9",",0,28,","","","689.3",",0","77.0","1,,,0","","","","","","","653",",,,0","-3.90",",0","-0.31",",,,0","-7.49",",,,0","","","","","","","","","",""
"USW00003859","1960-04","37.2978","-81.20358","870.1","BLUEFIELD MERCER CO AIRPORT, WV US","","","","","","","","","","","11.7","0","11.7",",0","8","1,0","6","1,0","0","1,0","1","1,0","0","2,0","0",",0","5",",0","0",",0","12",",0","0",",0","","","","","19600410",",,0","19600410",",1,0","19600406",",2,0","","","19600403",",1,0","19600426","+,,0","-5.6",",0,10,","25","1,,0,10,","0","2,T,0,06,","18.5","1,,0,03,","27.2",",0,26,+","","","182.3",",0","47.0","1,,,0","","","","","","","0","2,T,,0","12.65",",0","18.26",",,,0","7.04",",,,0","","","","","","","","","",""
"USW00003859","1960-05","37.2978","-81.20358","870.1","BLUEFIELD MERCER CO AIRPORT, WV US","","","","","","","","","","","19.7","0","8.0","1,0","13","1,0","8","1,0","1","1,0","0",",0","0",",0","0","1,0","1","1,0","0","1,0","14","1,0","0","1,0","","","","","19600510",",1,0","19600531","+,,0","19600531","+,,0","","","19600508",",1,0","19600520",",1,0","-0.6","1,0,10,","0",",,0,31,+","0",",,0,31,+","28.4","1,,0,08,","27.8","1,0,20,","","","153.3","1,0","83.5","1,,,0","","","","","","","0",",,,0","13.49","1,0","18.56","1,,,0","8.42","1,,,0","","","","","","","","","",""
"USW00003859","1960-06","37.2978","-81.20358","870.1","BLUEFIELD MERCER CO AIRPORT, WV US","","","","","","","","","","","59.4","0","39.7",",0","11",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","","","19600607",",,0","19600630","+,,0","19600630","+,,0","","","19600624",",,0","19600629","+,,0","9.4",",0,07,","0",",,0,30,+","0",",,0,30,+","33.0",",,0,24,","27.2",",0,29,+","","","13.8",",0","109.9",",,,0","","","","","","","0",",,,0","19.20",",0","24.11",",,,0","14.28",",,,0","","","","","","","","","",""
