"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00116383","1983-03","37.17417","-89.35056","103.6","OLIVE BRANCH, IL US","","","","","8","4,0","5","4,0","2","4,0","","","0",",0","","","","","","","","","","","","","","","","","19830321","+,,0","1","","19830306",",4,0","","","","","","","0",",T,0,21,+","45.2","4,,0,06,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.3","4,,,0","0",",T,,0","","","","","",""
"USC00116383","1983-04","37.17417","-89.35056","103.6","OLIVE BRANCH, IL US","","","2.3",",0","13",",0","12",",0","5",",0","0",",0","0",",0","0",",0","10",",0","0",",0","4",",0","0",",0","","","19830420",",,0","19830430","+,,0","19830430","+,,0","","","19830430",",,0","19830429","+,,0","-3.9",",0,20,","0",",,0,30,+","0",",,0,30,+","154.9",",,0,30,","25.6",",0,29,+","","","  14.4",",,,0,5,2","","","285.1",",0","  18.3",",,,0,5,2","","","   5.0",",,,0,5,2","","","   8.3",",,,0,5,2","","","   8.0",",,,0,5,2","","","  12.4",",,,0,5,2","","","368.8",",,,0","0",",,,0","8.91",",0","14.17",",,,0","3.64",",,,0"
"USC00116383","1983-05","37.17417","-89.35056","103.6","OLIVE BRANCH, IL US","","","21.4",",0","15",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","","","19830510","+,,0","19830531","+,,0","19830531","+,,0","1","","19830503",",,0","19830514",",,0","5.0",",0,10,+","0",",,0,31,+","0",",,0,31,+","72.9",",,0,03,","27.8",",0,14,","","","  18.3","1,,,0,3,2","  20.6",",,,0,5,2","70.8",",0","  23.3","1,,,0,3,2","  25.6",",,,0,5,2","   4.4","1,,,0,3,2","  11.1",",,,0,5,2","   5.6","1,,,0,3,2","  16.1",",,,0,5,2","  12.7","1,,,0,3,2","  16.3",",,,0,5,2","  15.8","1,,,0,3,2","  21.3",",,,0,5,2","185.1",",,,0","0",",,,0","16.74",",0","22.28",",,,0","11.20",",,,0"
"USC00116383","1983-06","37.17417","-89.35056","103.6","OLIVE BRANCH, IL US","","","120.0",",0","8",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","19830601",",,0","19830630","+,,0","19830630","+,,0","2","","19830630",",,0","19830626",",,0","8.3",",0,01,","0",",,0,30,+","0",",,0,30,+","24.9",",,0,30,","33.9",",0,26,","","","  23.9",",,,0,3,2","  23.9",",,,0,5,2","7.5",",0","  27.8",",,,0,3,2","  28.3",",,,0,5,2","  15.6",",,,0,3,2","  17.2",",,,0,5,2","  19.4",",,,0,3,2","  20.0",",,,0,5,2","  19.9",",,,0,3,2","  20.7",",,,0,5,2","  24.2",",,,0,3,2","  24.8",",,,0,5,2","91.9",",,,0","0",",,,0","22.08",",0","28.58",",,,0","15.59",",,,0"
"USC00116383","1983-07","37.17417","-89.35056","103.6","OLIVE BRANCH, IL US","","","242.7","1,0","2",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","22","1,0","","","19830708","+,1,0","19830731","+,,0","19830731","+,,0","","","19830703",",,0","19830724","+,1,0","12.8","1,0,08,+","0",",,0,31,+","0",",,0,31,+","11.9",",,0,03,","37.8","1,0,24,+","0.0","0","  28.3","1,,,0,3,2","  27.8","1,,,0,5,2","0.0","1,0","  33.9","1,,,0,3,2","  32.2","1,,,0,5,2","  18.9","1,,,0,3,2","  21.1","1,,,0,5,2","  23.9","1,,,0,3,2","  23.9","1,,,0,5,2","  24.7","1,,,0,3,2","  24.6","1,,,0,5,2","  29.5","1,,,0,3,2","  27.6","1,,,0,5,2","14.9",",,,0","0",",,,0","26.42","1,0","33.15","1,,,0","19.69","1,,,0"
"USC00116383","1983-08","37.17417","-89.35056","103.6","OLIVE BRANCH, IL US","","","","","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19830831","+,,0","19830831","+,,0","","","19830807",",,0","","","","","0",",,0,31,+","0",",,0,31,+","3.6",",,0,07,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6",",,,0","0",",,,0","","","","","",""
"USC00116383","1983-09","37.17417","-89.35056","103.6","OLIVE BRANCH, IL US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","1","","","","19830930","+,,0","19830930","+,,0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",,,0","","","","","",""
"USC00116383","1983-10","37.17417","-89.35056","103.6","OLIVE BRANCH, IL US","","","13.4",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","1","","19831014",",,0","19831031","+,,0","19831031","+,,0","","","19831012",",,0","19831002","+,,0","2.2",",0,14,","0",",,0,31,+","0",",,0,31,+","42.7",",,0,12,","30.6",",0,02,+","","","  20.0",",,,0,3,2","  19.4",",,,0,5,2","81.3",",0","  25.0",",,,0,3,2","  24.4",",,,0,5,2","  10.0",",,,0,3,2","  11.7",",,,0,5,2","  15.6",",,,0,3,2","  16.1",",,,0,5,2","  15.0",",,,0,3,2","  16.1",",,,0,5,2","  19.2",",,,0,3,2","  19.0",",,,0,5,2","168.3",",,,0","0",",,,0","16.14",",0","22.32",",,,0","9.96",",,,0"
"USC00116383","1983-11","37.17417","-89.35056","103.6","OLIVE BRANCH, IL US","","","","","9","5,0","7","5,0","1","5,0","","","0","5,0","","","","","","","","","","","3","","","","","","19831130","+,5,0","1","","19831120",",5,0","","","","","","","0","5,,0,30,+","41.1","5,,0,20,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106.5","5,,,0","0","5,,,0","","","","","",""
"USC00116383","1983-12","37.17417","-89.35056","103.6","OLIVE BRANCH, IL US","","","0.0","2,0","14",",0","9",",0","0",",0","10","2,0","3",",0","3","2,0","23","2,0","13","2,0","0","2,0","0","2,0","4","","19831225",",2,0","19831229","+,2,0","19831228",",,0","1","","19831202",",,0","19831211",",2,0","-23.3","2,0,25,","51","2,,0,29,+","71",",,0,28,","19.3",",,0,02,","13.9","2,0,11,","","","   5.0",",,,2,3,2","   6.7",",,,2,5,2","608.9","2,0","   8.3",",,,2,3,2","   8.9",",,,2,5,2","  -3.9",",,,2,3,2","  -1.1",",,,2,5,2","  -2.2",",,,2,3,2","  -1.1",",,,2,5,2","   1.0",",,,2,3,2","   2.5",",,,2,5,2","   2.7",",,,2,3,2","   3.6",",,,2,5,2","112.4",",,,0","136",",,,0","-2.66","2,0","1.55","2,,,0","-6.88","2,,,0"
"USC00116383","1984-01","37.17417","-89.35056","103.6","OLIVE BRANCH, IL US","0.0","0","0.0","1,0","4",",0","4",",0","0",",0","7",",0","1",",0","2","1,0","30","1,0","7","1,0","0","1,0","0","1,0","5","","19840121",",1,0","19840121","+,,0","19840118",",,0","","","19840123",",,0","19840109",",1,0","-22.8","1,0,21,","51",",,0,21,+","51",",,0,18,","23.4",",,0,23,","12.8","1,0,09,","","","   0.0","1,,,0,3,2","   1.7","1,,,0,5,2","597.2","1,0","   0.0","1,,,0,3,2","   2.2","1,,,0,5,2","  -2.2","1,,,0,3,2","  -1.1","1,,,0,5,2","  -1.7","1,,,0,3,2","  -1.1","1,,,0,5,2","  -1.2","1,,,0,3,2","  -0.3","1,,,0,5,2","  -0.9","1,,,0,3,2","   0.0","1,,,0,5,2","33.9",",,,0","51",",,,0","-1.57","1,0","3.23","1,,,0","-6.38","1,,,0"
"USC00116383","1984-02","37.17417","-89.35056","103.6","OLIVE BRANCH, IL US","0.0","0","0.0",",0","12",",0","9",",0","2",",0","5","4,0","3",",0","0",",0","16",",0","2",",0","0",",0","0",",0","2","","19840206",",,0","19840228",",4,0","19840227",",,0","","","19840227",",,0","19840215",",,0","-16.1",",0,06,","254","4,,0,28,","229",",,0,27,","31.2",",,0,27,","20.0",",0,15,","","","","","","","365.9",",0","","","","","","","","","","","","","","","","","","","","","100.7",",,,0","292",",,,0","5.72",",0","11.99",",,,0","-0.56",",,,0"
"USC00116383","1984-03","37.17417","-89.35056","103.6","OLIVE BRANCH, IL US","0.0","0","0.0",",0","13",",0","11",",0","1",",0","2","1,0","0","1,0","0",",0","13",",0","0",",0","1",",0","0",",0","4","","19840309","+,,0","19840301",",1,0","19840312",",1,0","6","","19840328",",,0","19840315",",,0","-8.9",",0,09,+","102","1,,0,01,","0","1,T,0,12,","44.7",",,0,28,","22.2",",0,15,","","","   8.9",",,,0,3,2","   9.4",",,,0,5,2","372.6",",0","  12.8",",,,0,3,2","  11.7",",,,0,5,2","   0.6",",,,0,3,2","   1.7",",,,0,5,2","   1.1",",,,0,3,2","   2.2",",,,0,5,2","   4.3",",,,0,3,2","   5.4",",,,0,5,2","   8.3",",,,0,3,2","   8.1",",,,0,5,2","161.5",",,,0","0","1,T,,0","6.31",",0","11.89",",,,0","0.74",",,,0"
"USC00116383","1984-04","37.17417","-89.35056","103.6","OLIVE BRANCH, IL US","13.0","0","13.0",",0","14",",0","9",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","10",",0","0",",0","1","","19840401",",,0","19840430","+,,0","19840430","+,,0","5","","19840403",",,0","19840427",",,0","-2.2",",0,01,","0",",,0,30,+","0",",,0,30,+","21.8",",,0,03,","29.4",",0,27,","","","  16.1",",,,0,3,2","  17.2",",,,0,5,2","150.0",",0","  23.3",",,,0,3,2","  21.7",",,,0,5,2","   3.9",",,,0,3,2","   6.1",",,,0,5,2","  11.7",",,,0,3,2","  11.1",",,,0,5,2","  10.4",",,,0,3,2","  11.6",",,,0,5,2","  15.8",",,,0,3,2","  15.3",",,,0,5,2","125.5",",,,0","0",",,,0","13.77",",0","19.74",",,,0","7.79",",,,0"
"USC00116383","1984-05","37.17417","-89.35056","103.6","OLIVE BRANCH, IL US","48.1","0","35.1","3,0","11",",0","9",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","3,0","21","3,0","0","3,0","1","","19840509",",1,0","19840531","+,,0","19840531","+,,0","4","","19840507",",,0","19840525",",3,0","2.8","1,0,09,","0",",,0,31,+","0",",,0,31,+","38.1",",,0,07,","31.7","3,0,25,","","","","","","","53.3","3,0","","","","","","","","","","","","","","","","","","","","","114.3",",,,0","0",",,,0","17.84","3,0","24.05","3,,,0","11.63","1,,,0"
"USC00116383","1984-06","37.17417","-89.35056","103.6","OLIVE BRANCH, IL US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","19840630","+,,0","19840630","+,,0","5","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",,,0","","","","","",""
