"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00362514","1896-04","41.86667","-80.13333","371.9","EDINBORO, PA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00362514","1913-05","41.86667","-80.13333","371.9","EDINBORO, PA US","","","11",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","19130527",",,6","","","","","","","","","28.2",",,6,27,","","","","","67.9",",,,6","","","","","","","",""
"USC00362514","1913-06","41.86667","-80.13333","371.9","EDINBORO, PA US","","","8",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","19130601",",,6","","","","","","","","","37.3",",,6,01,","","","","","129.0",",,,6","","","","","","","",""
"USC00362514","1913-07","41.86667","-80.13333","371.9","EDINBORO, PA US","","","11",",6","9",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","19130705",",,6","","","","","","","","","39.9",",,6,05,","","","","","124.9",",,,6","","","","","","","",""
"USC00362514","1913-08","41.86667","-80.13333","371.9","EDINBORO, PA US","","","7",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","19130822",",,6","","","","","","","","","71.6",",,6,22,","","","","","110.7",",,,6","","","","","","","",""
"USC00362514","1913-09","41.86667","-80.13333","371.9","EDINBORO, PA US","","","7",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19130917",",,6","","","","","","","","","16.3",",,6,17,","","","","","45.7",",,,6","","","","","","","",""
"USC00362514","1913-10","41.86667","-80.13333","371.9","EDINBORO, PA US","","","19",",6","16",",6","3",",6","","","1",",6","","","","","","","","","","","","","","","","","19131021",",,6","","","19131002",",,6","","","","","","","203",",,6,21,","37.1",",,6,02,","","","","","195.7",",,,6","216",",,,6","","","","","",""
"USC00362514","1913-11","41.86667","-80.13333","371.9","EDINBORO, PA US","","","15",",6","9",",6","2",",6","","","3",",6","","","","","","","","","","","","","","","","","19131111",",,6","","","19131109",",,6","","","","","","","254",",,6,11,","33.0",",,6,09,","","","","","136.9",",,,6","609",",,,6","","","","","",""
"USC00362514","1913-12","41.86667","-80.13333","371.9","EDINBORO, PA US","","","10",",6","5",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","","","19131226",",,6","","","19131207",",,6","","","","","","","102",",,6,26,","14.2",",,6,07,","","","","","45.8",",,,6","242",",,,6","","","","","",""
"USC00362514","1914-01","41.86667","-80.13333","371.9","EDINBORO, PA US","","","15",",6","10",",6","2",",6","29","1,6","","","","","","","","","","","","","","","","","19140122",",1,6","","","","","19140103",",,6","","","","","508","1,,6,22,","","","25.7",",,6,03,","","","","","95.5",",,,6","","","","","","","",""
"USC00362514","1914-02","41.86667","-80.13333","371.9","EDINBORO, PA US","","","15",",6","7",",6","0",",6","23","5,6","9",",6","","","","","","","","","","","","","","","19140225","+,5,6","19140214",",,6","","","19140214",",,6","","","","","432","5,,6,25,+","102",",,6,14,","10.2",",,6,14,","","","","","53.2",",,,6","547",",,,6","","","","","",""
"USC00362514","1914-03","41.86667","-80.13333","371.9","EDINBORO, PA US","","","16",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","19140328",",,6","","","","","","","","","26.2",",,6,28,","","","","","89.6",",,,6","","","","","","","",""
"USC00362514","1914-04","41.86667","-80.13333","371.9","EDINBORO, PA US","","","20",",6","12",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","19140408",",,6","","","19140402",",,6","","","","","","","76",",,6,08,","22.9",",,6,02,","","","","","135.2",",,,6","140",",,,6","","","","","",""
"USC00362514","1914-05","41.86667","-80.13333","371.9","EDINBORO, PA US","","","12",",6","8",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","19140512",",,6","","","","","","","","","43.7",",,6,12,","","","","","135.1",",,,6","","","","","","","",""
"USC00362514","1914-06","41.86667","-80.13333","371.9","EDINBORO, PA US","","","8",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","19140604",",,6","","","","","","","","","31.2",",,6,04,","","","","","64.6",",,,6","","","","","","","",""
"USC00362514","1914-07","41.86667","-80.13333","371.9","EDINBORO, PA US","","","5",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","19140713",",,6","","","","","","","","","32.3",",,6,13,","","","","","49.1",",,,6","","","","","","","",""
"USC00362514","1914-08","41.86667","-80.13333","371.9","EDINBORO, PA US","","","12",",6","8",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","19140829",",,6","","","","","","","","","38.1",",,6,29,","","","","","134.1",",,,6","","","","","","","",""
"USC00362514","1914-09","41.86667","-80.13333","371.9","EDINBORO, PA US","","","9",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19140924",",,6","","","","","","","","","8.1",",,6,24,","","","","","31.9",",,,6","","","","","","","",""
