"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00465847","1934-10","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","3",",6","1",",6","0",",6","","","","","","","","","","","17","","","","","","19341026",",,6","","","","","","","13.5",",,6,26,","","","16.0",",,,6","","","",""
"USC00465847","1934-11","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","8",",6","5",",6","1",",6","","","","","","","","","","","11","","","","","","19341123",",,6","","","","","","","25.7",",,6,23,","","","57.5",",,,6","","","",""
"USC00465847","1934-12","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","12",",6","3",",6","0",",6","","","0",",6","","","","","","","5","","","","19341220",",,6","19341201",",,6","","","","","13",",,6,20,","24.4",",,6,01,","","","59.5",",,,6","13",",,,6","",""
"USC00465847","1935-01","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","14",",6","7",",6","0",",6","","","1",",6","","","","","","","4","","","","19350122",",,6","19350101",",,6","","","","","76",",,6,22,","19.8",",,6,01,","","","77.7",",,,6","76",",,,6","",""
"USC00465847","1935-02","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","13",",6","5",",6","1",",6","","","","","","","","","","","4","","","","","","19350223",",,6","","","","","","","46.7",",,6,23,","","","83.7",",,,6","","","",""
"USC00465847","1935-03","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","15",",6","7",",6","0",",6","","","","","","","","","","","3","","","","","","19350312",",,6","","","","","","","21.3",",,6,12,","","","73.5",",,,6","","","",""
"USC00465847","1935-04","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","13",",6","6",",6","0",",6","","","1",",6","","","","","","","6","","","","19350416",",,6","19350408",",,6","","","","","25",",,6,16,","21.8",",,6,08,","","","74.5",",,,6","25",",,,6","",""
"USC00465847","1935-05","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","10",",6","6",",6","1",",6","","","","","","","","","","","4","","","","","","19350503",",,6","","","","","","","35.6",",,6,03,","","","96.3",",,,6","","","",""
"USC00465847","1935-06","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","16",",6","12",",6","0",",6","","","0",",6","","","","","","","6","","","","19350630","+,,6","19350604",",,6","","","","","0",",,6,30,+","24.4",",,6,04,","","","114.0",",,,6","0",",,,6","",""
"USC00465847","1935-07","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","10",",6","5",",6","1",",6","","","0",",6","","","","","","","9","","","","19350731","+,,6","19350705",",,6","","","","","0",",,6,31,+","29.0",",,6,05,","","","72.1",",,,6","0",",,,6","",""
"USC00465847","1935-08","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","13",",6","7",",6","3",",6","","","0",",6","","","","","","","5","","","","19350831","+,,6","19350807",",,6","","","","","0",",,6,31,+","54.1",",,6,07,","","","202.4",",,,6","0",",,,6","",""
"USC00465847","1935-09","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","9",",6","5",",6","1",",6","","","","","","","","","","","19","","","","","","19350904",",,6","","","","","","","29.7",",,6,04,","","","84.0",",,,6","","","",""
"USC00465847","1935-10","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","9",",6","8",",6","0",",6","","","","","","","","","","","14","","","","","","19351002",",,6","","","","","","","20.3",",,6,02,","","","66.0",",,,6","","","",""
"USC00465847","1935-11","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","13",",6","7",",6","0",",6","","","0",",6","","","","","","","8","","","","19351130","+,,6","19351112",",,6","","","","","0",",T,6,30,+","14.2",",,6,12,","","","66.4",",,,6","0",",T,,6","",""
"USC00465847","1935-12","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","19",",6","11",",6","0",",6","","","6",",6","","","","","","","","","","","19351230",",,6","19351209",",,6","","","","","76",",,6,30,","16.8",",,6,09,","","","92.1",",,,6","305",",,,6","",""
"USC00465847","1936-01","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","15",",6","10",",6","0",",6","","","4",",6","","","","","","","3","","","","19360120","+,,6","19360120",",,6","","","","","152",",,6,20,+","15.2",",,6,20,","","","92.3",",,,6","482",",,,6","",""
"USC00465847","1936-02","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","13",",6","7",",6","0",",6","","","","","","","","","","","4","","","","","","19360214",",,6","","","","","","","14.7",",,6,14,","","","51.5",",,,6","","","",""
"USC00465847","1936-03","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","16",",6","9",",6","1",",6","","","2",",6","","","","","","","6","","","","19360318",",,6","19360317",",,6","","","","","127",",,6,18,","47.2",",,6,17,","","","135.0",",,,6","152",",,,6","",""
"USC00465847","1936-04","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","14",",6","6",",6","1",",6","","","","","","","","","","","5","","","","","","19360406",",,6","","","","","","","39.6",",,6,06,","","","84.3",",,,6","","","",""
"USC00465847","1936-05","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","6",",6","5",",6","0",",6","","","","","","","","","","","9","","","","","","19360519",",,6","","","","","","","10.7",",,6,19,","","","26.5",",,,6","","","",""
"USC00465847","1936-06","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","5",",6","3",",6","0",",6","","","","","","","","","","","4","","","","","","19360612",",,6","","","","","","","7.9",",,6,12,","","","22.9",",,,6","","","",""
"USC00465847","1936-07","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","6",",6","5",",6","2",",6","","","0",",6","","","","","","","12","","","","19360731","+,,6","19360705",",,6","","","","","0",",,6,31,+","71.6",",,6,05,","","","143.0",",,,6","0",",,,6","",""
"USC00465847","1936-08","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","8",",6","6",",6","1",",6","","","0",",6","","","","","","","9","","","","19360831","+,,6","19360829",",,6","","","","","0",",,6,31,+","71.1",",,6,29,","","","107.0",",,,6","0",",,,6","",""
"USC00465847","1936-09","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","6",",6","3",",6","0",",6","","","","","","","","","","","13","","","","","","19360930",",,6","","","","","","","5.6",",,6,30,","","","19.6",",,,6","","","",""
"USC00465847","1936-10","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","15",",6","7",",6","0",",6","","","","","","","","","","","15","","","","","","19361010",",,6","","","","","","","20.6",",,6,10,","","","93.2",",,,6","","","",""
"USC00465847","1936-11","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","6","1,6","4","1,6","2","1,6","","","0",",6","","","","","","","11","","","","19361127","+,,6","19361105","+,1,6","","","","","0",",T,6,27,+","26.9","1,,6,05,+","","","79.4","1,,,6","0",",T,,6","",""
"USC00465847","1936-12","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","11",",6","6",",6","0",",6","","","2",",6","","","","","","","13","","","","19361202",",,6","19361220",",,6","","","","","102",",,6,02,","17.8",",,6,20,","","","63.0",",,,6","127",",,,6","",""
"USC00465847","1937-01","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","18",",6","13",",6","6",",6","","","","","","","","","","","4","","","","","","19370115",",,6","","","","","","","43.2",",,6,15,","","","278.3",",,,6","","","",""
"USC00465847","1937-02","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","15",",6","8",",6","0",",6","","","4",",6","","","","","","","","","","","19370205",",,6","19370209",",,6","","","","","51",",,6,05,","11.2",",,6,09,","","","54.2",",,,6","155",",,,6","",""
"USC00465847","1937-03","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","10",",6","6",",6","0",",6","","","2",",6","","","","","","","8","","","","19370314",",,6","19370321","+,,6","","","","","102",",,6,14,","10.2",",,6,21,+","","","43.5",",,,6","178",",,,6","",""
"USC00465847","1937-04","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","16",",6","9",",6","1",",6","","","","","","","","","","","5","","","","","","19370426",",,6","","","","","","","27.9",",,6,26,","","","94.9",",,,6","","","",""
"USC00465847","1937-05","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","13",",6","8",",6","1",",6","","","","","","","","","","","8","","","","","","19370528",",,6","","","","","","","36.8",",,6,28,","","","139.5",",,,6","","","",""
"USC00465847","1937-06","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","13",",6","12",",6","1",",6","","","0",",6","","","","","","","12","","","","19370630","+,,6","19370622",",,6","","","","","0",",,6,30,+","32.0",",,6,22,","","","142.8",",,,6","0",",,,6","",""
"USC00465847","1937-07","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","14",",6","11",",6","1",",6","","","0",",6","","","","","","","15","","","","19370731","+,,6","19370711",",,6","","","","","0",",,6,31,+","34.5",",,6,11,","","","142.3",",,,6","0",",,,6","",""
"USC00465847","1937-08","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","8",",6","6",",6","0",",6","","","0",",6","","","","","","","14","","","","19370831","+,,6","19370811",",,6","","","","","0",",,6,31,+","12.7",",,6,11,","","","48.9",",,,6","0",",,,6","",""
"USC00465847","1937-09","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","5",",6","3",",6","1",",6","","","","","","","","","","","19","","","","","","19370905",",,6","","","","","","","50.8",",,6,05,","","","69.1",",,,6","","","",""
"USC00465847","1937-10","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","16",",6","10",",6","0",",6","","","","","","","","","","","6","","","","","","19371028",",,6","","","","","","","23.4",",,6,28,","","","120.1",",,,6","","","",""
"USC00465847","1937-11","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","12",",6","5",",6","0",",6","","","1",",6","","","","","","","3","","","","19371121",",,6","19371113",",,6","","","","","38",",,6,21,","12.7",",,6,13,","","","35.9",",,,6","58",",,,6","",""
"USC00465847","1937-12","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","14",",6","6",",6","1",",6","","","1",",6","","","","","","","2","","","","19371206",",,6","19371218",",,6","","","","","64",",,6,06,","29.2",",,6,18,","","","66.7",",,,6","90",",,,6","",""
"USC00465847","1938-01","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","12",",6","6",",6","0",",6","","","2",",6","","","","","","","","","","","19380111",",,6","19380125",",,6","","","","","51",",,6,11,","11.4",",,6,25,","","","51.3",",,,6","76",",,,6","",""
"USC00465847","1938-02","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","15",",6","6",",6","1",",6","","","0",",6","","","","","","","","","","","19380226",",,6","19380220",",,6","","","","","5",",,6,26,","31.5",",,6,20,","","","81.9",",,,6","5",",,,6","",""
"USC00465847","1938-03","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","17",",6","10",",6","0",",6","","","0",",6","","","","","","","5","","","","19380311","+,,6","19380315","+,,6","","","","","0",",T,6,11,+","18.0",",,6,15,+","","","105.9",",,,6","0",",T,,6","",""
"USC00465847","1938-04","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","12",",6","7",",6","1",",6","","","","","","","","","","","9","","","","","","19380410",",,6","","","","","","","26.7",",,6,10,","","","93.8",",,,6","","","",""
"USC00465847","1938-05","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","12",",6","11",",6","1",",6","","","","","","","","","","","9","","","","","","19380515",",,6","","","","","","","33.0",",,6,15,","","","122.9",",,,6","","","",""
"USC00465847","1938-06","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","10",",6","6",",6","2",",6","","","","","","","","","","","16","","","","","","19380627",",,6","","","","","","","42.7",",,6,27,","","","129.6",",,,6","","","",""
"USC00465847","1938-07","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","10",",6","5",",6","0",",6","","","","","","","","","","","16","","","","","","19380718",",,6","","","","","","","7.1",",,6,18,","","","29.5",",,,6","","","",""
"USC00465847","1938-08","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","10",",6","7",",6","1",",6","","","","","","","","","","","20","","","","","","19380805",",,6","","","","","","","32.0",",,6,05,","","","64.8",",,,6","","","",""
"USC00465847","1938-09","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","","","","","","","",""
"USC00465847","1938-10","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","7",",6","3",",6","0",",6","","","0",",6","","","","","","","20","","","","19381031","+,,6","19381014",",,6","","","","","0",",,6,31,+","15.2",",,6,14,","","","35.6",",,,6","0",",,,6","",""
"USC00465847","1938-11","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","12",",6","7",",6","0",",6","","","1",",6","","","","","","","9","","","","19381125",",,6","19381105",",,6","","","","","152",",,6,25,","18.3",",,6,05,","","","80.4",",,,6","152",",,,6","",""
"USC00465847","1938-12","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","10",",6","4",",6","0",",6","","","1",",6","","","","","","","3","","","","19381225",",,6","19381227",",,6","","","","","51",",,6,25,","16.3",",,6,27,","","","35.0",",,,6","51",",,,6","",""
"USC00465847","1939-01","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","16",",6","8",",6","1",",6","","","3",",6","","","","","","","3","","","","19390114",",,6","19390130",",,6","","","","","127",",,6,14,","25.4",",,6,30,","","","76.9",",,,6","203",",,,6","",""
"USC00465847","1939-02","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","16",",6","12",",6","1",",6","","","3",",6","","","","","","","","","","","19390222",",,6","19390203",",,6","","","","","76",",,6,22,","30.5",",,6,03,","","","146.6",",,,6","178",",,,6","",""
"USC00465847","1939-03","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","10",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","19390306",",,6","","","","","","","22.1",",,6,06,","","","104.5",",,,6","","","",""
"USC00465847","1939-04","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","15",",6","10",",6","1",",6","","","0",",6","","","","","","","","","","","19390412","+,,6","19390417",",,6","","","","","0",",T,6,12,+","27.7",",,6,17,","","","98.5",",,,6","0",",T,,6","",""
"USC00465847","1939-05","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","8",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","19390510",",,6","","","","","","","15.0",",,6,10,","","","35.7",",,,6","","","",""
"USC00465847","1939-06","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","17",",6","11",",6","2",",6","","","","","","","","","","","","","","","","","19390619",",,6","","","","","","","48.0",",,6,19,","","","208.8",",,,6","","","",""
"USC00465847","1939-07","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","13",",6","8",",6","1",",6","","","","","","","","","","","17","","","","","","19390709",",,6","","","","","","","47.0",",,6,09,","","","117.5",",,,6","","","",""
"USC00465847","1939-08","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","9",",6","4",",6","0",",6","","","","","","","","","","","19","","","","","","19390808",",,6","","","","","","","21.3",",,6,08,","","","39.3",",,,6","","","",""
"USC00465847","1939-09","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","5",",6","4",",6","0",",6","","","","","","","","","","","13","","","","","","19390930",",,6","","","","","","","12.4",",,6,30,","","","36.9",",,,6","","","",""
"USC00465847","1939-10","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","8",",6","5",",6","1",",6","","","","","","","","","","","8","","","","","","19391028",",,6","","","","","","","41.9",",,6,28,","","","88.5",",,,6","","","",""
"USC00465847","1939-11","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","5",",6","2",",6","0",",6","","","","","","","","","","","9","","","","","","19391121",",,6","","","","","","","5.1",",,6,21,","","","11.8",",,,6","","","",""
"USC00465847","1939-12","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","12",",6","7",",6","0",",6","","","1",",6","","","","","","","","","","","19391227",",,6","19391220",",,6","","","","","152",",,6,27,","14.5",",,6,20,","","","53.5",",,,6","152",",,,6","",""
"USC00465847","1940-01","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","11","1,6","2","1,6","0","1,6","26","5,6","2",",6","","","","","","","1","","19400102","+,5,6","19400118","+,,6","19400118",",1,6","","","127","5,,6,02,+","51",",,6,18,+","8.6","1,,6,18,","","","21.7","1,,,6","190",",,,6","",""
"USC00465847","1940-02","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","17",",6","10",",6","0",",6","","","4",",6","","","","","","","2","","","","19400214",",,6","19400214",",,6","","","","","305",",,6,14,","21.8",",,6,14,","","","105.1",",,,6","481",",,,6","",""
"USC00465847","1940-03","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","14",",6","10",",6","1",",6","","","0",",6","","","","","","","1","","","","19400306",",,6","19400331",",,6","","","","","0",",T,6,06,","29.0",",,6,31,","","","115.0",",,,6","0",",T,,6","",""
"USC00465847","1940-04","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","16",",6","9",",6","1",",6","","","0",",6","","","","","","","3","","","","19400413",",,6","19400420",",,6","","","","","0",",T,6,13,","39.1",",,6,20,","","","132.1",",,,6","0",",T,,6","",""
"USC00465847","1940-05","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","14",",6","8",",6","2",",6","","","","","","","","","","","5","","","","","","19400524",",,6","","","","","","","79.8",",,6,24,","","","149.5",",,,6","","","",""
"USC00465847","1940-06","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","16",",6","9",",6","2",",6","","","","","","","","","","","8","","","","","","19400613",",,6","","","","","","","35.3",",,6,13,","","","148.8",",,,6","","","",""
"USC00465847","1940-07","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","10",",6","6",",6","1",",6","","","","","","","","","","","15","","","","","","19400701",",,6","","","","","","","36.6",",,6,01,","","","92.1",",,,6","","","",""
"USC00465847","1940-08","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","12",",6","9",",6","3",",6","","","","","","","","","","","","","","","","","19400828",",,6","","","","","","","62.7",",,6,28,","","","174.7",",,,6","","","",""
"USC00465847","1940-09","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","6",",6","4",",6","1",",6","","","","","","","","","","","24","","","","","","19400925",",,6","","","","","","","36.3",",,6,25,","","","64.3",",,,6","","","",""
"USC00465847","1940-10","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","9",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","19401031","+,,6","19401030",",,6","","","","","0",",,6,31,+","16.5",",,6,30,","","","47.0",",,,6","0",",,,6","",""
"USC00465847","1940-11","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","11",",6","7",",6","2",",6","","","1",",6","","","","","","","","","","","19401115",",,6","19401102",",,6","","","","","51",",,6,15,","32.3",",,6,02,","","","91.1",",,,6","66",",,,6","",""
"USC00465847","1940-12","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","14",",6","8",",6","1",",6","","","0",",6","","","","","","","","","","","19401230",",,6","19401228",",,6","","","","","0",",T,6,30,","29.5",",,6,28,","","","97.2",",,,6","0",",T,,6","",""
"USC00465847","1941-01","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","","","","","","","","","2",",6","","","","","","","","","","","19410124",",,6","","","","","","","41",",,6,24,","","","","","","","107",",,,6","",""
"USC00465847","1941-02","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","11","1,6","1","1,6","0","1,6","","","3",",6","","","","","","","","","","","19410228",",,6","19410228",",1,6","","","","","102",",,6,28,","6.6","1,,6,28,","","","12.9","1,,,6","193",",,,6","",""
"USC00465847","1941-03","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","10",",6","3",",6","0",",6","","","3",",6","","","","","","","","","","","19410308",",,6","19410308",",,6","","","","","89",",,6,08,","6.9",",,6,08,","","","24.5",",,,6","207",",,,6","",""
"USC00465847","1941-04","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","6",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","19410430","+,,6","19410424",",,6","","","","","0",",,6,30,+","9.7",",,6,24,","","","21.8",",,,6","0",",,,6","",""
"USC00465847","1941-05","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","10",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","19410517",",,6","","","","","","","12.7",",,6,17,","","","45.3",",,,6","","","",""
"USC00465847","1941-06","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","15",",6","11",",6","2",",6","","","","","","","","","","","","","","","","","19410605",",,6","","","","","","","43.4",",,6,05,","","","199.5",",,,6","","","",""
"USC00465847","1941-07","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","9",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","19410717",",,6","","","","","","","23.9",",,6,17,","","","102.0",",,,6","","","",""
"USC00465847","1941-08","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","8",",6","6",",6","2",",6","","","","","","","","","","","24","","","","","","19410820",",,6","","","","","","","28.2",",,6,20,","","","107.6",",,,6","","","",""
"USC00465847","1941-09","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","7",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","19410906",",,6","","","","","","","21.8",",,6,06,","","","64.5",",,,6","","","",""
"USC00465847","1941-10","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","14",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","19411016",",,6","","","","","","","13.2",",,6,16,","","","69.7",",,,6","","","",""
"USC00465847","1941-11","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","8",",6","4",",6","0",",6","","","0",",6","","","","","","","3","","","","19411111","+,,6","19411101",",,6","","","","","0",",T,6,11,+","16.5",",,6,01,","","","47.8",",,,6","0",",T,,6","",""
"USC00465847","1941-12","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","8",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","19411230","+,,6","19411214",",,6","","","","","0",",T,6,30,+","9.7",",,6,14,","","","41.0",",,,6","0",",T,,6","",""
"USC00465847","1942-01","39.98333","-80.73333","200.9","MC MECHEN DAM 13, WV US","8",",6","5",",6","0",",6","","","1",",6","","","","","","","","","","","19420104",",,6","19420104",",,6","","","","","86",",,6,04,","8.6",",,6,04,","","","38.8",",,,6","89",",,,6","",""
