"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013897","1948-01","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","","","","","","","","","","","0.0","0","0.0",",0","12",",0","7",",0","2",",0","15",",X","5",",X","4",",0","26",",0","11",",0","0",",0","0",",0","3","","","","19480125",",,0","19480127",",,X","19480116",",,X","1","","19480101",",,0","19480101",",,0","-18.9",",0,25,","229",",,X,27,","178",",,X,16,","67.8",",,0,01,","18.3",",0,01,","","","612.7",",0","142.2",",,,0","","","","","","","","","479",",,,X","-1.43",",0","4.21",",,,0","-7.08",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013897","1948-02","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","","","","","","","","","","","0.0","0","0.0",",0","13",",0","9",",0","2",",0","3",",X","1",",X","0",",0","13",",0","3",",0","3",",0","0",",0","14","","","","19480202",",,0","19480201",",,X","19480221",",,X","3","","19480213",",,0","19480227",",,0","-13.3",",0,02,","102",",,X,01,","25",",,X,21,","63.5",",,0,13,","23.3",",0,27,","","","370.6",",0","198.8",",,,0","","","","","","","","","25",",,,X","5.56",",0","10.13",",,,0","0.98",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013897","1948-03","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","","","","","","","","","","","14.4","0","14.4",",0","13",",0","10",",0","3",",0","0",",X","0",",X","0",",0","7",",0","0",",0","11",",0","0",",0","6","","","","19480313",",,0","19480331","+,,X","19480328","+,,X","4","","19480306",",,0","19480320",",,0","-6.1",",0,13,","0",",,X,31,+","0",",T,X,28,+","37.1",",,0,06,","28.3",",0,20,","","","224.8",",0","164.9",",,,0","","","","","","","","","0",",T,,X","11.55",",0","17.53",",,,0","5.56",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013897","1948-04","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","","","","","","","","","","","62.2","0","47.8",",0","7",",0","2",",0","0",",0","0",",X","0",",X","0",",0","0",",0","0",",0","25",",0","0",",0","3","","","","19480402",",,0","19480430","+,,X","19480430","+,,X","4","","19480413",",,0","19480427","+,,0","1.1",",0,02,","0",",,X,30,+","0",",,X,30,+","16.0",",,0,13,","30.0",",0,27,+","","","69.6",",0","29.3",",,,0","","","","","","","","","0",",,,X","17.61",",0","24.32",",,,0","10.90",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013897","1948-05","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","","","","","","","","","","","123.7","0","61.5",",0","7",",0","4",",0","0",",0","0",",X","0",",X","0",",0","0",",0","0",",0","29",",0","0",",0","10","","","","19480508",",,0","19480531","+,,X","19480531","+,,X","5","","19480516","+,,0","19480530",",,0","6.7",",0,08,","0",",,X,31,+","0",",,X,31,+","11.7",",,0,16,+","31.1",",0,30,","","","15.1",",0","42.0",",,,0","","","","","","","","","0",",,,X","19.83",",0","26.32",",,,0","13.35",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013897","1948-06","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","","","","","","","","","","","352.4","0","228.7",",0","10",",0","7",",0","0",",0","0",",X","0",",X","0",",0","0",",0","0",",0","30",",0","19",",0","","","","","19480602",",,0","19480630","+,,X","19480630","+,,X","13","","19480621",",,0","19480628",",,0","11.1",",0,02,","0",",,X,30,+","0",",,X,30,+","12.2",",,0,21,","35.6",",0,28,","","","0.0",",0","41.8",",,,0","","","","","","","","","0",",,,X","25.96",",0","32.65",",,,0","19.26",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013897","1948-07","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","","","","","","","","","","","625.0","0","272.6",",0","11",",0","6",",0","0",",0","0",",X","0",",X","0",",0","0",",0","0",",0","31",",0","21",",0","7","","","","19480702",",,0","19480731","+,,X","19480731","+,,X","10","","19480722",",,0","19480704",",,0","13.9",",0,02,","0",",,X,31,+","0",",,X,31,+","15.0",",,0,22,","38.3",",0,04,","0.0","0","0.0",",0","41.9",",,,0","","","","","","","","","0",",,,X","27.13",",0","33.39",",,,0","20.86",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013897","1948-08","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","","","","","","","","","","","856.1","0","231.1",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","7","","","","19480806",",,0","19480831","+,,0","19480831","+,,0","5","","19480828",",,0","19480829","+,,0","12.8",",0,06,","0",",,0,31,+","0",",,0,31,+","24.9",",,0,28,","37.2",",0,29,+","0.0","0","0.0",",0","52.7",",,,0","","","","","","","","","0",",,,0","25.79",",0","32.29",",,,0","19.28",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013897","1948-09","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","","","","","","","","","","","981.4","0","125.3",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","9",",0","8","","","","19480926",",,0","19480930","+,,0","19480930","+,,0","3","","19480907",",,0","19480902",",,0","9.4",",0,26,","0",",,0,30,+","0",",,0,30,+","23.4",",,0,07,","33.9",",0,02,","10.9","0","10.9",",0","84.1",",,,0","","","","","","","","","0",",,,0","22.15",",0","28.21",",,,0","16.09",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013897","1948-10","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","","","","","","","","","","","985.1","0","3.7",",0","3",",0","3",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","18",",0","0",",0","12","","","","19481018",",,0","19481031","+,,0","19481031","+,,0","1","","19481017",",,0","19481016","+,,0","-2.2",",0,18,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,17,","27.8",",0,16,+","136.3","0","125.4",",0","40.3",",,,0","","","","","","","","","0",",,,0","14.41",",0","21.96",",,,0","6.85",",,,0","","","","","","","","","","","","","","","","","","","","","",""
