"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BR00E4-1230","1970-08","-23.0","-47.133","661.0","CAMPINAS AEROPORTO, BR","6",",I","5",",I","2",",I","","","","","","","19700827",",,I","","","37.3",",,I,27,","99.0",",,,I","",""
"BR00E4-1230","1970-09","-23.0","-47.133","661.0","CAMPINAS AEROPORTO, BR","8",",I","6",",I","2",",I","","","","","","","19700929",",,I","","","42.6",",,I,29,","108.2",",,,I","",""
"BR00E4-1230","1970-10","-23.0","-47.133","661.0","CAMPINAS AEROPORTO, BR","10",",I","7",",I","1",",I","","","","","","","19701023",",,I","","","31.5",",,I,23,","90.2",",,,I","",""
"BR00E4-1230","1970-11","-23.0","-47.133","661.0","CAMPINAS AEROPORTO, BR","7",",I","6",",I","1",",I","","","","","","","19701108",",,I","","","25.9",",,I,08,","88.5",",,,I","",""
"BR00E4-1230","1970-12","-23.0","-47.133","661.0","CAMPINAS AEROPORTO, BR","14",",I","13",",I","0",",I","","","","","","","19701221",",,I","","","22.3",",,I,21,","130.8",",,,I","",""
"BR00E4-1230","1971-01","-23.0","-47.133","661.0","CAMPINAS AEROPORTO, BR","11",",I","6",",I","1",",I","","","","","","","19710114",",,I","","","37.7",",,I,14,","97.2",",,,I","",""
"BR00E4-1230","1971-02","-23.0","-47.133","661.0","CAMPINAS AEROPORTO, BR","10",",I","8",",I","3",",I","","","","","","","19710211",",,I","","","42.2",",,I,11,","146.0",",,,I","",""
"BR00E4-1230","1971-03","-23.0","-47.133","661.0","CAMPINAS AEROPORTO, BR","13",",I","10",",I","6",",I","","","","","","","19710328",",,I","","","68.4",",,I,28,","266.4",",,,I","",""
"BR00E4-1230","1971-04","-23.0","-47.133","661.0","CAMPINAS AEROPORTO, BR","3",",I","3",",I","0",",I","","","","","","","19710422",",,I","","","12.3",",,I,22,","26.5",",,,I","",""
"BR00E4-1230","1971-05","-23.0","-47.133","661.0","CAMPINAS AEROPORTO, BR","5",",I","5",",I","1",",I","","","","","","","19710503",",,I","","","26.9",",,I,03,","62.3",",,,I","",""
"BR00E4-1230","1971-06","-23.0","-47.133","661.0","CAMPINAS AEROPORTO, BR","12",",I","9",",I","2",",I","","","","","","","19710618",",,I","","","39.3",",,I,18,","132.9",",,,I","",""
"BR00E4-1230","1971-07","-23.0","-47.133","661.0","CAMPINAS AEROPORTO, BR","5",",I","2",",I","0",",I","","","","","","","19710730",",,I","","","21.0",",,I,30,","33.9",",,,I","",""
"BR00E4-1230","1971-08","-23.0","-47.133","661.0","CAMPINAS AEROPORTO, BR","1",",I","1",",I","0",",I","","","","","","","19710810",",,I","","","7.9",",,I,10,","7.9",",,,I","",""
"BR00E4-1230","1971-09","-23.0","-47.133","661.0","CAMPINAS AEROPORTO, BR","10",",I","9",",I","1",",I","","","","","","","19710930",",,I","","","29.4",",,I,30,","74.7",",,,I","",""
"BR00E4-1230","1971-10","-23.0","-47.133","661.0","CAMPINAS AEROPORTO, BR","9",",I","7",",I","3",",I","","","","","","","19711005",",,I","","","40.8",",,I,05,","151.3",",,,I","",""
