"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00202395","1957-05","42.67417","-84.485","268.2","EAST LANSING 4 S, MI US","","","","","14","1,0","10","1,0","2","1,0","0","1,0","0","1,0","","","","","","","","","","","","","","","19570531","+,1,0","19570531","+,1,0","19570519",",1,0","","","","","0","1,,0,31,+","0","1,,0,31,+","49.0","1,,0,19,","","","","","","","","","","","","","151.8","1,,,0","0","1,,,0","","","","","","","",""
"USC00202395","1957-06","42.67417","-84.485","268.2","EAST LANSING 4 S, MI US","","","78.8",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","19570603",",,0","19570630","+,,0","19570630","+,,0","19570623",",,0","19570617",",,0","2.8",",0,03,","0",",,0,30,+","0",",,0,30,+","15.5",",,0,23,","34.4",",0,17,","172.0",",,,0","","","22.7",",0","","","","","66.3",",,,0","0",",,,0","20.20",",0","26.66",",,,0","13.74",",,,0","3774",",,,0"
"USC00202395","1957-07","42.67417","-84.485","268.2","EAST LANSING 4 S, MI US","","","103.3",",0","8",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","19570716",",,0","19570731","+,,0","19570731","+,,0","19570711",",,0","19570721","+,,0","8.9",",0,16,","0",",,0,31,+","0",",,0,31,+","59.7",",,0,11,","32.8",",0,21,+","177.5","3,,,0","7.2","0","7.2",",0","","","","","214.3",",,,0","0",",,,0","21.43",",0","28.31",",,,0","14.55",",,,0","2731",",,,0"
"USC00202395","1957-08","42.67417","-84.485","268.2","EAST LANSING 4 S, MI US","","","60.3",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","19570823","+,,0","19570831","+,,0","19570831","+,,0","19570824",",,0","19570803",",,0","5.6",",0,23,+","0",",,0,31,+","0",",,0,31,+","18.3",",,0,24,","32.2",",0,03,","167.5",",,,0","24.7","0","17.5",",0","","","","","36.1",",,,0","0",",,,0","19.71",",0","27.25",",,,0","12.17",",,,0","2625",",,,0"
"USC00202395","1957-09","42.67417","-84.485","268.2","EAST LANSING 4 S, MI US","","","27.6",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","20",",0","0",",0","","","19570928",",,0","19570930","+,,0","19570930","+,,0","19570921",",,0","19570901",",,0","-2.2",",0,28,","0",",,0,30,+","0",",,0,30,+","7.1",",,0,21,","30.0",",0,01,","101.4",",,,0","122.8","0","98.1",",0","","","","","31.0",",,,0","0",",,,0","15.98",",0","22.54",",,,0","9.43",",,,0","2956",",,,0"
"USC00202395","1957-10","42.67417","-84.485","268.2","EAST LANSING 4 S, MI US","","","0.0",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","9",",0","0",",0","3",",0","0",",0","","","19571013","+,,0","19571031","+,,0","19571027",",,0","19571024",",,0","19571008",",,0","-5.0",",0,13,+","0",",,0,31,+","18",",,0,27,","31.8",",,0,24,","22.8",",0,08,","69.6",",,,0","406.1","0","283.3",",0","","","","","97.1",",,,0","18",",,,0","9.20",",0","15.27",",,,0","3.12",",,,0","3942",",,,0"
"USC00202395","1957-11","42.67417","-84.485","268.2","EAST LANSING 4 S, MI US","","","0.0",",0","13",",0","7",",0","0",",0","1",",0","1",",0","0",",0","16",",0","2",",0","0",",0","0",",0","","","19571125",",,0","19571109",",,0","19571109",",,0","19571114",",,0","19571119","+,,0","-8.3",",0,25,","25",",,0,09,","25",",,0,09,","20.3",",,0,14,","14.4",",0,19,+","","","844.7","0","438.6",",0","","","","","65.3",",,,0","56",",,,0","3.71",",0","7.68",",,,0","-0.25",",,,0","5800",",,,0"
"USC00202395","1957-12","42.67417","-84.485","268.2","EAST LANSING 4 S, MI US","","","0.0",",0","12",",0","7",",0","0",",0","13",",0","3",",0","0",",0","26",",0","7",",0","0",",0","0",",0","","","19571211",",,0","19571231",",,0","19571231",",,0","19571220",",,0","19571220",",,0","-13.9",",0,11,","127",",,0,31,","114",",,0,31,","18.5",",,0,20,","13.9",",0,20,","","","1413.4","0","568.7",",0","","","","","54.1",",,,0","241",",,,0","-0.01",",0","4.22",",,,0","-4.24",",,,0","",""
"USC00202395","1958-01","42.67417","-84.485","268.2","EAST LANSING 4 S, MI US","0.0","0","0.0",",0","10",",0","4",",0","0",",0","31",",0","4",",0","2",",0","31",",0","18",",0","0",",0","0",",0","","","19580104",",,0","19580125",",,0","19580122",",,0","19580125","+,,0","19580110",",,0","-21.1",",0,04,","203",",,0,25,","69",",,0,22,","3.8",",,0,25,+","3.9",",0,10,","","","2127.9","0","714.5",",0","","","","","17.5",",,,0","273",",,,0","-4.71",",0","-0.82",",,,0","-8.61",",,,0","",""
"USC00202395","1958-02","42.67417","-84.485","268.2","EAST LANSING 4 S, MI US","0.0","0","0.0",",0","7",",0","1",",0","0",",0","24",",0","1",",0","6",",0","27",",0","17",",0","0",",0","0",",0","","","19580217",",,0","19580219","+,,0","19580228",",,0","19580228",",,0","19580224",",,0","-22.2",",0,17,","152",",,0,19,+","48",",,0,28,","4.6",",,0,28,","8.3",",0,24,","","","2826.1","0","698.2",",0","","","","","7.6",",,,0","91",",,,0","-6.60",",0","-2.20",",,,0","-11.01",",,,0","",""
