"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00381479","1993-08","34.21717","-81.07558","103.0","CEDAR CREEK 2 E, SC US","","","203.8",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","19930802","+,,0","19930831","+,,0","19930831","+,,0","","","19930814",",,0","19930803",",,0","12.2",",0,02,+","0",",,0,31,+","0",",,0,31,+","55.9",",,0,14,","36.7",",0,03,","","","","","0.0",",0","","","","","","","","","","","76.0",",,,0","0",",,,0","24.91",",0","33.44",",,,0","16.37",",,,0"
"USC00381479","1993-09","34.21717","-81.07558","103.0","CEDAR CREEK 2 E, SC US","","","137.7",",0","10",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","4","","19930930",",,0","19930930","+,,0","19930930","+,,0","","","19930906",",,0","19930902",",,0","1.1",",0,30,","0",",,0,30,+","0",",,0,30,+","40.6",",,0,06,","37.2",",0,02,","","","","","16.9",",0","","","","","","","","","","","121.3",",,,0","0",",,,0","22.36",",0","31.14",",,,0","13.59",",,,0"
"USC00381479","1993-10","34.21717","-81.07558","103.0","CEDAR CREEK 2 E, SC US","","","7.8",",0","9",",0","5",",0","2",",0","0",",0","0",",0","0",",0","6",",0","0",",0","25",",0","0",",0","2","","19931029",",,0","19931031","+,,0","19931031","+,,0","","","19931030",",,0","19931022","+,,0","-5.6",",0,29,","0",",,0,31,+","0",",,0,31,+","58.4",",,0,30,","30.6",",0,22,+","","","","","138.4",",0","","","","","","","","","","","113.6",",,,0","0",",,,0","14.12",",0","23.89",",,,0","4.35",",,,0"
"USC00381479","1993-11","34.21717","-81.07558","103.0","CEDAR CREEK 2 E, SC US","","","0.8","3,0","6",",0","3",",0","1",",0","0",",0","0",",0","0","3,0","16","3,0","0",",0","12",",0","0",",0","1","","19931130",",3,0","19931130","+,,0","19931130","+,,0","","","19931128",",,0","19931117","+,,0","-10.6","3,0,30,","0",",,0,30,+","0",",,0,30,+","58.9",",,0,28,","28.9",",0,17,+","","","","","237.5",",0","","","","","","","","","","","77.9",",,,0","0",",,,0","9.23","3,0","19.15",",,,0","-0.69","3,,,0"
"USC00381479","1993-12","34.21717","-81.07558","103.0","CEDAR CREEK 2 E, SC US","","","0.0","1,0","11",",0","6",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","0",",0","1",",0","0",",0","1","","19931231",",1,0","19931231","+,1,0","19931231","+,1,0","","","19931221",",,0","19931205",",,0","-11.7","1,0,31,","0","1,,0,31,+","0","1,,0,31,+","16.8",",,0,21,","23.9",",0,05,","","","","","412.3",",0","","","","","","","","","","","72.0",",,,0","0","1,,,0","4.55","1,0","13.11",",,,0","-4.01","1,,,0"
"USC00381479","1994-01","34.21717","-81.07558","103.0","CEDAR CREEK 2 E, SC US","0.0","0","0.0","1,0","14",",0","9",",0","1",",0","0",",0","0",",0","1","1,0","22","1,0","2",",0","3",",0","0",",0","","","19940116",",1,0","19940131","+,,0","19940131","+,,0","","","19940112",",,0","19940108",",,0","-20.6","1,0,16,","0",",,0,31,+","0",",,0,31,+","30.0",",,0,12,","22.8",",0,08,","","","","","465.2",",0","","","","","","","","","","","109.3",",,,0","0",",,,0","2.82","1,0","11.18",",,,0","-5.53","1,,,0"
"USC00381479","1994-02","34.21717","-81.07558","103.0","CEDAR CREEK 2 E, SC US","1.4","0","1.4",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","16",",0","0",",0","7",",0","0",",0","3","","19940204",",,0","19940228","+,,0","19940228","+,,0","","","19940224",",,0","19940210",",,0","-10.6",",0,04,","0",",,0,28,+","0",",,0,28,+","32.0",",,0,24,","27.2",",0,10,","","","","","300.6",",0","","","","","","","","","","","79.4",",,,0","0",",,,0","7.64",",0","16.34",",,,0","-1.05",",,,0"
"USC00381479","1994-03","34.21717","-81.07558","103.0","CEDAR CREEK 2 E, SC US","8.9","0","7.5",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","15",",0","0",",0","19",",0","0",",0","2","","19940317",",,0","19940331","+,,0","19940331","+,,0","","","19940325","+,,0","19940328",",,0","-7.2",",0,17,","0",",,0,31,+","0",",,0,31,+","35.8",",,0,25,+","30.0",",0,28,","","","","","215.0",",0","","","","","","","","","","","125.1",",,,0","0",",,,0","11.64",",0","21.74",",,,0","1.54",",,,0"
"USC00381479","1994-04","34.21717","-81.07558","103.0","CEDAR CREEK 2 E, SC US","30.5","0","21.6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","29",",0","0",",0","","","19940402","+,,0","19940430","+,,0","19940430","+,,0","","","19940416",",,0","19940428","+,,0","-2.2",",0,02,+","0",",,0,30,+","0",",,0,30,+","7.6",",,0,16,","31.7",",0,28,+","","","","","89.8",",0","","","","","","","","","","","14.2",",,,0","0",",,,0","16.06",",0","26.89",",,,0","5.23",",,,0"
"USC00381479","1994-05","34.21717","-81.07558","103.0","CEDAR CREEK 2 E, SC US","55.0","0","24.5","1,0","8",",0","6",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","29",",0","2",",0","","","19940521",",1,0","19940531","+,,0","19940531","+,,0","","","19940504",",,0","19940525",",,0","1.7","1,0,21,","0",",,0,31,+","0",",,0,31,+","40.1",",,0,04,","33.9",",0,25,","","","","","58.5",",0","","","","","","","","","","","84.1",",,,0","0",",,,0","17.30","1,0","26.85",",,,0","7.75","1,,,0"
