"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00203531","1916-11","42.45","-83.8","271.3","HAMBURG, MI US","6",",6","4",",6","0",",6","","","","","1","","","","","","19161123",",,6","","","","","18.5",",,6,23,","49.8",",,,6","",""
"USC00203531","1916-12","42.45","-83.8","271.3","HAMBURG, MI US","15",",6","9",",6","0",",6","","","","","","","","","","","19161227",",,6","","","","","14.0",",,6,27,","64.2",",,,6","",""
"USC00203531","1917-01","42.45","-83.8","271.3","HAMBURG, MI US","6",",6","4",",6","0",",6","","","3",",6","","","","","19170121","+,,6","19170105",",,6","","","76",",,6,21,+","10.9",",,6,05,","28.7",",,,6","203",",,,6"
"USC00203531","1917-02","42.45","-83.8","271.3","HAMBURG, MI US","6",",6","4",",6","0",",6","","","3",",6","","","","","19170204",",,6","19170219",",,6","","","76",",,6,04,","4.8",",,6,19,","17.8",",,,6","152",",,,6"
"USC00203531","1917-03","42.45","-83.8","271.3","HAMBURG, MI US","10",",6","5",",6","0",",6","0",",6","0",",6","","","19170331","+,,6","19170327","+,,6","19170327",",,6","0",",,6,31,+","0",",T,6,27,+","11.2",",,6,27,","36.7",",,,6","0",",T,,6"
"USC00203531","1917-04","42.45","-83.8","271.3","HAMBURG, MI US","11",",6","8",",6","2",",6","0",",6","0",",6","","","19170430","+,,6","19170406",",,6","19170405",",,6","0",",,6,30,+","0",",T,6,06,","36.1",",,6,05,","110.6",",,,6","0",",T,,6"
"USC00203531","1917-05","42.45","-83.8","271.3","HAMBURG, MI US","10",",6","8",",6","1",",6","0",",6","0",",6","","","19170531","+,,6","19170523","+,,6","19170521",",,6","0",",,6,31,+","0",",T,6,23,+","27.2",",,6,21,","89.5",",,,6","0",",T,,6"
"USC00203531","1917-06","42.45","-83.8","271.3","HAMBURG, MI US","10",",6","6",",6","1",",6","0",",6","0",",6","","","19170630","+,,6","19170630","+,,6","19170606",",,6","0",",,6,30,+","0",",,6,30,+","38.1",",,6,06,","116.4",",,,6","0",",,,6"
"USC00203531","1917-07","42.45","-83.8","271.3","HAMBURG, MI US","7",",6","5",",6","0",",6","0",",6","0",",6","","","19170731","+,,6","19170731","+,,6","19170712",",,6","0",",,6,31,+","0",",,6,31,+","17.8",",,6,12,","47.1",",,,6","0",",,,6"
"USC00203531","1917-08","42.45","-83.8","271.3","HAMBURG, MI US","9",",6","7",",6","0",",6","0",",6","0",",6","","","19170831","+,,6","19170831","+,,6","19170828",",,6","0",",,6,31,+","0",",,6,31,+","11.2",",,6,28,","46.7",",,,6","0",",,,6"
"USC00203531","1917-09","42.45","-83.8","271.3","HAMBURG, MI US","5",",6","5",",6","1",",6","0",",6","0",",6","","","19170930","+,,6","19170930","+,,6","19170906",",,6","0",",,6,30,+","0",",,6,30,+","26.4",",,6,06,","55.3",",,,6","0",",,,6"
"USC00203531","1917-10","42.45","-83.8","271.3","HAMBURG, MI US","12",",6","10",",6","0",",6","0",",6","0",",6","","","19171031","+,,6","19171030","+,,6","19171023",",,6","0",",,6,31,+","0",",T,6,30,+","19.6",",,6,23,","105.0",",,,6","0",",T,,6"
"USC00203531","1917-11","42.45","-83.8","271.3","HAMBURG, MI US","4",",6","1",",6","0",",6","0",",6","0",",6","","","19171130","+,,6","19171128",",,6","19171122",",,6","0",",,6,30,+","10",",,6,28,","5.8",",,6,22,","9.4",",,,6","18",",,,6"
"USC00203531","1917-12","42.45","-83.8","271.3","HAMBURG, MI US","5",",6","2",",6","0",",6","12",",6","2",",6","","","19171217","+,,6","19171208",",,6","19171208",",,6","102",",,6,17,+","64",",,6,08,","6.4",",,6,08,","10.5",",,,6","123",",,,6"
"USC00203531","1918-01","42.45","-83.8","271.3","HAMBURG, MI US","8",",6","3",",6","0",",6","31",",6","5",",6","","","19180131","+,,6","19180112",",,6","19180112",",,6","330",",,6,31,+","127",",,6,12,","6.4",",,6,12,","20.1",",,,6","356",",,,6"
"USC00203531","1918-02","42.45","-83.8","271.3","HAMBURG, MI US","7",",6","6",",6","2",",6","","","2","3,6","","","","","19180228",",3,6","19180212",",,6","","","89","3,,6,28,","38.1",",,6,12,","103.3",",,,6","140","3,,,6"
