"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TUM00017150","1963-02","39.619","27.926","103.6","BALIKESIR, TU","","","14","3,S","4","3,S","1","3,S","","","","","0","5,S","0","5,S","0","5,S","","","19630213",",3,S","19630218","+,5,S","","","31.0","3,,S,13,","20.0","5,S,18,+","","","","","78.3","3,,,S","","","12.78","5,,,S","",""
"TUM00017150","1963-04","39.619","27.926","103.6","BALIKESIR, TU","","","7","5,S","3","5,S","0","5,S","","","","","0","4,S","5","4,S","0","4,S","","","19630427",",5,S","19630425",",4,S","","","18.0","5,,S,27,","25.0","4,S,25,","","","","","48.0","5,,,S","","","17.50","4,,,S","",""
"TUM00017150","1963-05","39.619","27.926","103.6","BALIKESIR, TU","","","","","","","","","","","","","0","4,S","20","4,S","0","4,S","","","","","19630528","+,4,S","","","","","26.1","4,S,28,+","","","","","","","","","22.53","4,,,S","",""
"TUM00017150","1963-07","39.619","27.926","103.6","BALIKESIR, TU","182.8","4,S","1","4,S","1","4,S","0","4,S","0","1,S","0","1,S","0","3,S","28","3,S","14","3,S","19630710","+,1,S","19630716",",4,S","19630702",",3,S","13.9","1,S,10,+","9.9","4,,S,16,","35.0","3,S,02,","0.0","S","0.0","3,S","9.9","4,,,S","25.01","4,S","31.79","3,,,S","18.24","1,,,S"
"TUM00017150","1963-09","39.619","27.926","103.6","BALIKESIR, TU","","","1","5,S","1","5,S","0","5,S","0","4,S","0","4,S","0","4,S","26","4,S","7","4,S","19630926",",4,S","19630918",",5,S","19630909",",4,S","7.2","4,S,26,","7.1","5,,S,18,","36.1","4,S,09,","","","","","7.1","5,,,S","22.30","7,S","29.63","4,,,S","14.96","4,,,S"
"TUM00017150","1964-04","39.619","27.926","103.6","BALIKESIR, TU","","","5","3,S","1","3,S","0","3,S","0","5,S","5","5,S","0","2,S","12","2,S","0","2,S","19640429",",5,S","19640427",",3,S","19640425","+,2,S","-2.2","5,S,29,","4.1","3,,S,27,","28.9","2,S,25,+","","","","","7.7","3,,,S","12.06","6,S","19.96","2,,,S","4.16","5,,,S"
"TUM00017150","1964-05","39.619","27.926","103.6","BALIKESIR, TU","","","9","4,S","4","4,S","0","4,S","","","","","0","3,S","19","3,S","0","3,S","","","19640506",",4,S","19640531","+,3,S","","","21.1","4,,S,06,","31.1","3,S,31,+","","","","","45.0","4,,,S","","","22.80","3,,,S","",""
"TUM00017150","1964-08","39.619","27.926","103.6","BALIKESIR, TU","","","","","","","","","0","5,S","0","5,S","","","","","","","19640826","+,5,S","","","","","10.0","5,S,26,+","","","","","","","","","","","","","","","14.45","5,,,S"
"TUM00017150","1964-09","39.619","27.926","103.6","BALIKESIR, TU","","","","","","","","","0","5,S","0","5,S","0","3,S","21","3,S","1","3,S","19640908",",5,S","","","19640907",",3,S","8.9","5,S,08,","","","32.2","3,S,07,","","","","","","","19.24","8,S","25.29","3,,,S","13.18","5,,,S"
"TUM00017150","1964-10","39.619","27.926","103.6","BALIKESIR, TU","","","","","","","","","","","","","0","5,S","19","5,S","1","5,S","","","","","19641025",",5,S","","","","","32.2","5,S,25,","","","","","","","","","24.92","5,,,S","",""
"TUM00017150","1964-11","39.619","27.926","103.6","BALIKESIR, TU","","","12","5,S","6","5,S","0","5,S","","","","","0","3,S","3","3,S","0","3,S","","","19641119",",5,S","19641113",",3,S","","","22.1","5,,S,19,","22.8","3,S,13,","","","","","73.7","5,,,S","","","15.74","3,,,S","",""
