"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TV000091643","1980-07","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","9","4,S","6","4,S","1","4,S","","","","","","","","","","","","","19800717",",4,S","","","","","31.0","4,,S,17,","","","70.9","4,,,S","","","","","",""
"TV000091643","1980-08","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","15","4,S","7","4,S","1","4,S","","","","","","","","","","","","","19800828",",4,S","","","","","55.1","4,,S,28,","","","104.0","4,,,S","","","","","",""
"TV000091643","1980-10","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","6","3,S","3","3,S","2","3,S","","","","","","","","","","","","","19801031",",3,S","","","","","54.1","3,,S,31,","","","109.0","3,,,S","","","","","",""
"TV000091643","1981-01","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","7","3,S","4","3,S","1","3,S","","","","","","","","","","","","","19810101",",3,S","","","","","25.9","3,,S,01,","","","71.8","3,,,S","","","","","",""
"TV000091643","1981-02","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","10","2,S","7","2,S","3","2,S","","","","","","","","","","","","","19810225",",2,S","","","","","89.9","2,,S,25,","","","201.9","2,,,S","","","","","",""
"TV000091643","1981-03","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","8","3,S","6","3,S","1","3,S","","","","","","","","","","","","","19810302",",3,S","","","","","31.0","3,,S,02,","","","53.2","3,,,S","","","","","",""
"TV000091643","1981-04","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","12","3,S","10","3,S","1","3,S","","","","","","","","","","","","","19810430",",3,S","","","","","150.1","3,,S,30,","","","242.2","3,,,S","","","","","",""
"TV000091643","1981-05","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","5","1,S","4","1,S","0","1,S","","","","","","","","","","","","","19810511",",1,S","","","","","4.1","1,,S,11,","","","13.6","1,,,S","","","","","",""
"TV000091643","1981-06","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","6","5,S","3","5,S","0","5,S","","","","","","","","","","","","","19810603",",5,S","","","","","7.9","5,,S,03,","","","23.6","5,,,S","","","","","",""
"TV000091643","1981-07","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","9","5,S","6","5,S","1","5,S","","","","","","","","","","","","","19810724",",5,S","","","","","54.1","5,,S,24,","","","85.4","5,,,S","","","","","",""
"TV000091643","1981-08","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","4","3,S","1","3,S","0","3,S","","","","","","","","","","","","","19810825",",3,S","","","","","20.1","3,,S,25,","","","21.9","3,,,S","","","","","",""
"TV000091643","1981-11","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","8",",S","6",",S","1",",S","","","","","","","","","","","","","19811120",",,S","","","","","59.9",",,S,20,","","","104.0",",,,S","","","","","",""
"TV000091643","1981-12","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","8","2,S","6","2,S","0","2,S","","","","","","","","","","","","","19811218",",2,S","","","","","15.0","2,,S,18,","","","48.9","2,,,S","","","","","",""
"TV000091643","1982-02","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","18","5,S","12","5,S","1","5,S","","","","","","","","","","","","","19820210",",5,S","","","","","48.0","5,,S,10,","","","194.6","5,,,S","","","","","",""
"TV000091643","1982-04","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","20","2,S","13","2,S","2","2,S","","","","","","","","","","","","","19820408",",2,S","","","","","41.9","2,,S,08,","","","188.5","2,,,S","","","","","",""
"TV000091643","1982-06","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","17","5,S","13","5,S","6","5,S","","","","","","","","","","","","","19820616",",5,S","","","","","146.1","5,,S,16,","","","448.8","5,,,S","","","","","",""
"TV000091643","1982-09","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","17","5,S","13","5,S","5","5,S","","","","","","","","","","","","","19820905",",5,S","","","","","80.0","5,,S,05,","","","425.7","5,,,S","","","","","",""
"TV000091643","1982-10","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","19","5,S","12","5,S","3","5,S","","","","","","","","","","","","","19821010",",5,S","","","","","87.9","5,,S,10,","","","324.9","5,,,S","","","","","",""
"TV000091643","1982-11","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","21","1,S","14","1,S","4","1,S","","","","","","","","","","","","","19821120",",1,S","","","","","85.1","1,,S,20,","","","366.8","1,,,S","","","","","",""
"TV000091643","1983-05","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","21","3,S","14","3,S","5","3,S","","","","","0","3,S","28","3,S","0","3,S","","","19830513",",3,S","19830513",",3,S","","","59.9","3,,S,13,","31.2","3,S,13,","326.7","3,,,S","","","30.49","3,,,S","",""
"TV000091643","1983-06","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","17","5,S","10","5,S","2","5,S","","","","","","","","","","","","","19830614",",5,S","","","","","30.2","5,,S,14,","","","166.2","5,,,S","","","","","",""
"TV000091643","1983-09","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","","","","","0","2,S","28","2,S","0","2,S","","","","","19830929",",2,S","","","","","30.9","2,S,29,","","","","","30.17","2,,,S","",""
"TV000091643","1983-11","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","20","5,S","16","5,S","5","5,S","","","","","","","","","","","","","19831121",",5,S","","","","","53.1","5,,S,21,","","","312.0","5,,,S","","","","","",""
"TV000091643","1984-01","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","","","","","0","4,S","27","4,S","1","4,S","","","","","19840102",",4,S","","","","","32.2","4,S,02,","","","","","30.91","4,,,S","",""
"TV000091643","1984-02","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","","","","","0","2,S","27","2,S","1","2,S","","","","","19840207",",2,S","","","","","32.2","2,S,07,","","","","","30.78","2,,,S","",""
"TV000091643","1984-03","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","16","4,S","15","4,S","5","4,S","","","","","0","4,S","27","4,S","0","4,S","","","19840327",",4,S","19840308",",4,S","","","57.2","4,,S,27,","31.7","4,S,08,","359.8","4,,,S","","","30.04","4,,,S","",""
"TV000091643","1984-04","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","20","3,S","11","3,S","1","3,S","","","","","0","1,S","29","1,S","0","1,S","","","19840424",",3,S","19840422","+,1,S","","","25.9","3,,S,24,","31.8","1,S,22,+","121.7","3,,,S","","","30.98","1,,,S","",""
"TV000091643","1984-05","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","","","","","0","5,S","26","5,S","0","5,S","","","","","19840520",",5,S","","","","","31.7","5,S,20,","","","","","30.92","5,,,S","",""
"TV000091643","1984-08","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","","","","","0","5,S","26","5,S","0","5,S","","","","","19840829","+,5,S","","","","","30.8","5,S,29,+","","","","","30.12","5,,,S","",""
"TV000091643","1984-10","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","17","5,S","12","5,S","5","5,S","","","","","0","4,S","27","4,S","1","4,S","","","19841021",",5,S","19841029",",4,S","","","77.0","5,,S,21,","32.3","4,S,29,","294.1","5,,,S","","","30.50","4,,,S","",""
"TV000091643","1984-11","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","","","","","0","5,S","25","5,S","0","5,S","","","","","19841119","+,5,S","","","","","31.5","5,S,19,+","","","","","30.80","5,,,S","",""
"TV000091643","1984-12","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","23","3,S","19","3,S","9","3,S","","","","","","","","","","","","","19841226",",3,S","","","","","214.1","3,,S,26,","","","805.7","3,,,S","","","","","",""
"TV000091643","1985-02","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","","","","","0","2,S","26","2,S","0","2,S","","","","","19850211",",2,S","","","","","31.7","2,S,11,","","","","","30.62","2,,,S","",""
"TV000091643","1985-07","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","","","","","0","4,S","27","4,S","0","4,S","","","","","19850716","+,4,S","","","","","31.3","4,S,16,+","","","","","30.46","4,,,S","",""
"TV000091643","1985-08","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","0","4,S","0","4,S","","","","","","","19850804",",4,S","","","","","23.4","4,S,04,","","","","","","","","","","","25.63","4,,,S"
"TV000091643","1985-09","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","0","4,S","0","4,S","","","","","","","19850924",",4,S","","","","","23.1","4,S,24,","","","","","","","","","","","25.60","4,,,S"
"TV000091643","1985-10","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","14","4,S","9","4,S","3","4,S","","","","","","","","","","","","","19851014",",4,S","","","","","103.9","4,,S,14,","","","262.6","4,,,S","","","","","",""
"TV000091643","1985-12","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","16","2,S","12","2,S","3","2,S","","","","","0","5,S","26","5,S","10","5,S","","","19851229",",2,S","19851206",",5,S","","","72.9","2,,S,29,","33.0","5,S,06,","205.4","2,,,S","","","31.72","5,,,S","",""
"TV000091643","1986-01","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","22","3,S","16","3,S","5","3,S","","","","","","","","","","","","","19860126",",3,S","","","","","154.9","3,,S,26,","","","535.4","3,,,S","","","","","",""
"TV000091643","1986-02","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","","","","","0","1,S","27","1,S","0","1,S","","","","","19860208",",1,S","","","","","31.5","1,S,08,","","","","","30.44","1,,,S","",""
"TV000091643","1986-03","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","20","3,S","15","3,S","1","3,S","","","","","0","5,S","26","5,S","1","5,S","","","19860302",",3,S","19860325",",5,S","","","29.2","3,,S,02,","32.4","5,S,25,","158.4","3,,,S","","","31.09","5,,,S","",""
"TV000091643","1986-04","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","20","3,S","16","3,S","5","3,S","","","","","","","","","","","","","19860410",",3,S","","","","","119.1","3,,S,10,","","","454.8","3,,,S","","","","","",""
"TV000091643","1986-05","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","0","5,S","0","5,S","0","5,S","26","5,S","1","5,S","19860501",",5,S","","","19860527",",5,S","23.3","5,S,01,","","","32.3","5,S,27,","","","28.20","9,S","30.90","5,,,S","25.50","5,,,S"
"TV000091643","1986-06","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","","","","","0","3,S","27","3,S","0","3,S","","","","","19860625","+,3,S","","","","","31.7","3,S,25,+","","","","","30.84","3,,,S","",""
"TV000091643","1986-07","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","19","2,S","14","2,S","2","2,S","","","","","0","3,S","28","3,S","0","3,S","","","19860720",",2,S","19860701",",3,S","","","108.0","2,,S,20,","31.3","3,S,01,","310.1","2,,,S","","","30.13","3,,,S","",""
"TV000091643","1986-08","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","13","2,S","7","2,S","3","2,S","","","","","0","2,S","29","2,S","0","2,S","","","19860809",",2,S","19860831",",2,S","","","51.6","2,,S,09,","31.6","2,S,31,","169.3","2,,,S","","","30.31","2,,,S","",""
"TV000091643","1986-09","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","13","4,S","7","4,S","0","4,S","","","","","0","4,S","26","4,S","3","4,S","","","19860923",",4,S","19860916",",4,S","","","17.0","4,,S,23,","32.5","4,S,16,","78.6","4,,,S","","","31.60","4,,,S","",""
"TV000091643","1986-10","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","20","1,S","8","1,S","3","1,S","","","","","0","5,S","26","5,S","2","5,S","","","19861005",",1,S","19861008",",5,S","","","54.6","1,,S,05,","34.0","5,S,08,","212.0","1,,,S","","","31.49","5,,,S","",""
"TV000091643","1986-11","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","14","4,S","9","4,S","2","4,S","","","","","0","4,S","26","4,S","1","4,S","","","19861128",",4,S","19861111",",4,S","","","65.0","4,,S,28,","32.4","4,S,11,","139.3","4,,,S","","","31.53","4,,,S","",""
"TV000091643","1986-12","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","26",",S","17",",S","3",",S","","","","","0","5,S","26","5,S","0","5,S","","","19861231",",,S","19861208",",5,S","","","55.1",",,S,31,","32.1","5,S,08,","316.5",",,,S","","","30.90","5,,,S","",""
"TV000091643","1987-01","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","19","5,S","10","5,S","5","5,S","","","","","0","4,S","27","4,S","0","4,S","","","19870113",",5,S","19870109","+,4,S","","","81.0","5,,S,13,","32.1","4,S,09,+","303.2","5,,,S","","","30.68","4,,,S","",""
"TV000091643","1987-02","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","23","4,S","19","4,S","4","4,S","","","","","0","4,S","24","4,S","1","4,S","","","19870227",",4,S","19870221",",4,S","","","112.0","4,,S,27,","33.7","4,S,21,","362.9","4,,,S","","","30.66","4,,,S","",""
"TV000091643","1987-03","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","19","2,S","14","2,S","7","2,S","","","","","0","4,S","27","4,S","0","4,S","","","19870304",",2,S","19870329",",4,S","","","75.9","2,,S,04,","31.9","4,S,29,","362.2","2,,,S","","","30.44","4,,,S","",""
"TV000091643","1987-04","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","","","","","0","5,S","25","5,S","0","5,S","","","","","19870409",",5,S","","","","","32.0","5,S,09,","","","","","30.89","5,,,S","",""
"TV000091643","1987-06","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","","","","","0","4,S","26","4,S","0","4,S","","","","","19870629",",4,S","","","","","31.3","4,S,29,","","","","","29.88","4,,,S","",""
"TV000091643","1987-07","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","0","4,S","0","4,S","0","5,S","26","5,S","0","5,S","19870722",",4,S","","","19870714",",5,S","23.2","4,S,22,","","","30.8","5,S,14,","","","27.48","9,S","29.75","5,,,S","25.21","4,,,S"
"TV000091643","1987-08","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","12","5,S","5","5,S","1","5,S","","","","","","","","","","","","","19870809",",5,S","","","","","103.1","5,,S,09,","","","151.1","5,,,S","","","","","",""
"TV000091643","1987-10","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","17","4,S","13","4,S","3","4,S","","","","","","","","","","","","","19871015",",4,S","","","","","63.0","4,,S,15,","","","290.5","4,,,S","","","","","",""
"TV000091643","1987-11","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","19","4,S","11","4,S","1","4,S","0","3,S","0","3,S","0","4,S","26","4,S","3","4,S","19871102",",3,S","19871101",",4,S","19871129","+,4,S","23.6","3,S,02,","54.1","4,,S,01,","32.4","4,S,29,+","184.5","4,,,S","28.71","7,S","31.47","4,,,S","25.94","3,,,S"
"TV000091643","1987-12","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","","","","","0","3,S","28","3,S","4","3,S","","","","","19871216",",3,S","","","","","33.0","3,S,16,","","","","","31.09","3,,,S","",""
"TV000091643","1988-01","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","23","1,S","22","1,S","5","1,S","0","4,S","0","4,S","","","","","","","19880128","+,4,S","19880123",",1,S","","","23.4","4,S,28,+","47.0","1,,S,23,","","","374.9","1,,,S","","","","","25.07","4,,,S"
"TV000091643","1988-02","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","19","5,S","15","5,S","7","5,S","0","5,S","0","5,S","0","4,S","25","4,S","0","4,S","19880224",",5,S","19880210",",5,S","19880206",",4,S","21.9","5,S,24,","55.9","5,,S,10,","32.0","4,S,06,","414.5","5,,,S","27.78","9,S","30.71","4,,,S","24.85","5,,,S"
"TV000091643","1988-03","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","20","5,S","15","5,S","3","5,S","0","5,S","0","5,S","0","3,S","28","3,S","2","3,S","19880320",",5,S","19880317",",5,S","19880327",",3,S","20.5","5,S,20,","54.1","5,,S,17,","37.9","3,S,27,","212.1","5,,,S","28.30","7,S","31.43","3,,,S","25.16","5,,,S"
"TV000091643","1988-04","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","0","4,S","0","4,S","0","5,S","25","5,S","1","5,S","19880414","+,4,S","","","19880406",",5,S","22.6","4,S,14,+","","","37.0","5,S,06,","","","27.50","9,S","30.72","5,,,S","24.29","4,,,S"
"TV000091643","1988-05","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","0","5,S","0","5,S","","","","","","","19880508",",5,S","","","","","23.1","5,S,08,","","","","","","","","","","","24.85","5,,,S"
"TV000091643","1988-06","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","21","5,S","15","5,S","5","5,S","","","","","","","","","","","","","19880619",",5,S","","","","","104.9","5,,S,19,","","","349.4","5,,,S","","","","","",""
"TV000091643","1988-07","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","0","4,S","0","4,S","0","4,S","27","4,S","0","4,S","19880710",",4,S","","","19880701",",4,S","21.8","4,S,10,","","","31.1","4,S,01,","","","26.94","7,S","30.20","4,,,S","23.67","4,,,S"
"TV000091643","1988-08","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","23","3,S","16","3,S","2","3,S","","","","","0","5,S","26","5,S","0","5,S","","","19880824",",3,S","19880810",",5,S","","","41.9","3,,S,24,","31.0","5,S,10,","197.9","3,,,S","","","30.08","5,,,S","",""
"TV000091643","1988-09","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","0","4,S","0","4,S","","","","","","","19880909",",4,S","","","","","22.5","4,S,09,","","","","","","","","","","","25.67","4,,,S"
"TV000091643","1988-10","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","","","","","0","5,S","26","5,S","0","5,S","","","","","19881017",",5,S","","","","","31.1","5,S,17,","","","","","30.27","5,,,S","",""
"TV000091643","1988-11","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","","","","","0","5,S","25","5,S","0","5,S","","","","","19881130",",5,S","","","","","31.5","5,S,30,","","","","","30.59","5,,,S","",""
"TV000091643","1988-12","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","13","5,S","11","5,S","2","5,S","","","","","0","5,S","26","5,S","0","5,S","","","19881215",",5,S","19881206",",5,S","","","75.9","5,,S,15,","31.4","5,S,06,","188.0","5,,,S","","","30.68","5,,,S","",""
"TV000091643","1989-01","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","0","5,S","0","5,S","0","4,S","27","4,S","0","4,S","19890108",",5,S","","","19890129","+,4,S","22.5","5,S,08,","","","31.3","4,S,29,+","","","27.24","9,S","29.92","4,,,S","24.56","5,,,S"
"TV000091643","1989-02","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","","","","","0","3,S","25","3,S","0","3,S","","","","","19890211",",3,S","","","","","31.4","3,S,11,","","","","","30.08","3,,,S","",""
"TV000091643","1989-03","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","","","","","0","3,S","28","3,S","0","3,S","","","","","19890318",",3,S","","","","","31.6","3,S,18,","","","","","30.30","3,,,S","",""
"TV000091643","1989-04","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","20","5,S","13","5,S","0","5,S","","","","","0","3,S","27","3,S","0","3,S","","","19890429","+,5,S","19890408",",3,S","","","23.1","5,,S,29,+","31.6","3,S,08,","120.8","5,,,S","","","30.72","3,,,S","",""
"TV000091643","1989-06","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","0","5,S","0","5,S","","","","","","","19890614",",5,S","","","","","24.1","5,S,14,","","","","","","","","","","","25.59","5,,,S"
"TV000091643","1989-07","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","","","","","0","2,S","29","2,S","0","2,S","","","","","19890728",",2,S","","","","","31.8","2,S,28,","","","","","30.18","2,,,S","",""
"TV000091643","1989-09","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","","","","","0","3,S","27","3,S","1","3,S","","","","","19890922",",3,S","","","","","32.3","3,S,22,","","","","","30.16","3,,,S","",""
"TV000091643","1989-10","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","","","","","0","5,S","26","5,S","0","5,S","","","","","19891024",",5,S","","","","","31.7","5,S,24,","","","","","30.81","5,,,S","",""
"TV000091643","1989-11","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","","","","","0","5,S","25","5,S","0","5,S","","","","","19891124","+,5,S","","","","","32.1","5,S,24,+","","","","","31.18","5,,,S","",""
"TV000091643","1990-01","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","","","","","","","0","5,S","0","5,S","0","5,S","26","5,S","1","5,S","19900109",",5,S","","","19900128",",5,S","23.0","5,S,09,","","","32.2","5,S,28,","","","28.16","8,S","31.04","5,,,S","25.28","5,,,S"
"TV000091643","1990-02","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","19","5,S","17","5,S","7","5,S","","","","","","","","","","","","","19900206",",5,S","","","","","77.0","5,,S,06,","","","475.0","5,,,S","","","","","",""
"TV000091643","1990-03","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","23","5,S","16","5,S","4","5,S","","","","","0","2,S","29","2,S","0","2,S","","","19900330",",5,S","19900305",",2,S","","","54.1","5,,S,30,","31.7","2,S,05,","307.9","5,,,S","","","30.49","2,,,S","",""
"TV000091643","1990-04","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","22","2,S","13","2,S","1","2,S","0","4,S","0","4,S","","","","","","","19900404",",4,S","19900408",",2,S","","","23.7","4,S,04,","30.0","2,,S,08,","","","180.4","2,,,S","","","","","25.66","4,,,S"
