"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00156020","1941-04","37.23333","-87.78333","161.8","OLNEY, KY US","7",",6","4",",6","0",",6","","","","","","","","","","","","","19410421",",,6","","","","","15.7",",,6,21,","29.7",",,,6","",""
"USC00156020","1941-05","37.23333","-87.78333","161.8","OLNEY, KY US","3",",6","3",",6","1",",6","","","","","","","","","","","","","19410517",",,6","","","","","26.2",",,6,17,","35.1",",,,6","",""
"USC00156020","1941-06","37.23333","-87.78333","161.8","OLNEY, KY US","5",",6","4",",6","1",",6","","","","","","","","","","","","","19410603",",,6","","","","","31.2",",,6,03,","76.7",",,,6","",""
"USC00156020","1941-07","37.23333","-87.78333","161.8","OLNEY, KY US","7",",6","6",",6","3",",6","","","","","","","","","","","","","19410711",",,6","","","","","57.7",",,6,11,","183.6",",,,6","",""
"USC00156020","1941-08","37.23333","-87.78333","161.8","OLNEY, KY US","6",",6","6",",6","2",",6","","","","","","","","","","","","","19410816",",,6","","","","","37.6",",,6,16,","107.3",",,,6","",""
"USC00156020","1941-10","37.23333","-87.78333","161.8","OLNEY, KY US","7",",6","6",",6","1",",6","","","","","","","","","","","","","19411031",",,6","","","","","29.7",",,6,31,","97.7",",,,6","",""
"USC00156020","1941-11","37.23333","-87.78333","161.8","OLNEY, KY US","6",",6","6",",6","0",",6","","","0",",6","","","","","19411108",",,6","","","19411120",",,6","","","0",",T,6,08,","21.1",",,6,20,","72.4",",,,6","0",",T,,6"
"USC00156020","1941-12","37.23333","-87.78333","161.8","OLNEY, KY US","2",",6","2",",6","0",",6","","","","","","","","","","","","","19411223",",,6","","","","","21.1",",,6,23,","29.7",",,,6","",""
"USC00156020","1942-01","37.23333","-87.78333","161.8","OLNEY, KY US","","","","","","","","","2",",6","","","","","19420107","+,,6","","","","","","","102",",,6,07,+","","","","","204",",,,6"
"USC00156020","1942-02","37.23333","-87.78333","161.8","OLNEY, KY US","6",",6","6",",6","0",",6","","","0",",6","","","","","19420224",",,6","","","19420217",",,6","","","13",",,6,24,","23.9",",,6,17,","74.3",",,,6","13",",,,6"
"USC00156020","1942-03","37.23333","-87.78333","161.8","OLNEY, KY US","6",",6","6",",6","1",",6","","","","","","","","","","","","","19420309",",,6","","","","","46.5",",,6,09,","112.8",",,,6","",""
"USC00156020","1942-04","37.23333","-87.78333","161.8","OLNEY, KY US","3",",6","3",",6","1",",6","","","","","","","","","","","","","19420408",",,6","","","","","57.4",",,6,08,","73.1",",,,6","",""
"USC00156020","1942-05","37.23333","-87.78333","161.8","OLNEY, KY US","4",",6","4",",6","1",",6","","","","","","","","","","","1","","19420504",",,6","","","","","25.4",",,6,04,","76.0",",,,6","",""
"USC00156020","1942-06","37.23333","-87.78333","161.8","OLNEY, KY US","8",",6","7",",6","1",",6","","","","","","","","","","","1","","19420622",",,6","","","","","29.2",",,6,22,","90.9",",,,6","",""
"USC00156020","1942-08","37.23333","-87.78333","161.8","OLNEY, KY US","7",",6","6",",6","2",",6","","","","","1","","","","","","","","19420823",",,6","","","","","50.3",",,6,23,","140.0",",,,6","",""
"USC00156020","1942-09","37.23333","-87.78333","161.8","OLNEY, KY US","4",",6","4",",6","0",",6","","","","","","","","","","","","","19420908",",,6","","","","","18.3",",,6,08,","61.3",",,,6","",""
"USC00156020","1942-10","37.23333","-87.78333","161.8","OLNEY, KY US","5",",6","4",",6","0",",6","","","","","","","","","","","","","19421031",",,6","","","","","16.8",",,6,31,","45.0",",,,6","",""
"USC00156020","1942-11","37.23333","-87.78333","161.8","OLNEY, KY US","10",",6","7",",6","2",",6","","","","","3","","","","","","","","19421110",",,6","","","","","30.5",",,6,10,","122.6",",,,6","",""
"USC00156020","1942-12","37.23333","-87.78333","161.8","OLNEY, KY US","9",",6","7",",6","2",",6","","","1",",6","","","","","19421206",",,6","","","19421228",",,6","","","38",",,6,06,","31.2",",,6,28,","88.4",",,,6","51",",,,6"
"USC00156020","1943-01","37.23333","-87.78333","161.8","OLNEY, KY US","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","",""
"USC00156020","1943-02","37.23333","-87.78333","161.8","OLNEY, KY US","6",",6","5",",6","0",",6","","","1",",6","","","","","19430216",",,6","","","19430203",",,6","","","51",",,6,16,","10.9",",,6,03,","34.3",",,,6","51",",,,6"
"USC00156020","1943-03","37.23333","-87.78333","161.8","OLNEY, KY US","7",",6","6",",6","2",",6","","","","","","","","","","","","","19430319",",,6","","","","","54.4",",,6,19,","157.1",",,,6","",""
"USC00156020","1943-04","37.23333","-87.78333","161.8","OLNEY, KY US","9",",6","9",",6","1",",6","","","","","","","","","","","","","19430423",",,6","","","","","27.9",",,6,23,","97.1",",,,6","",""
"USC00156020","1943-05","37.23333","-87.78333","161.8","OLNEY, KY US","11",",6","11",",6","1",",6","","","","","","","","","","","","","19430511",",,6","","","","","38.1",",,6,11,","153.9",",,,6","",""
"USC00156020","1943-06","37.23333","-87.78333","161.8","OLNEY, KY US","8",",6","8",",6","1",",6","","","","","","","","","","","","","19430618",",,6","","","","","26.4",",,6,18,","138.5",",,,6","",""
"USC00156020","1943-08","37.23333","-87.78333","161.8","OLNEY, KY US","2",",6","2",",6","2",",6","","","","","","","","","","","","","19430805",",,6","","","","","52.8",",,6,05,","78.2",",,,6","",""
"USC00156020","1943-09","37.23333","-87.78333","161.8","OLNEY, KY US","6",",6","6",",6","3",",6","","","","","","","","","","","","","19430920",",,6","","","","","29.7",",,6,20,","107.9",",,,6","",""
"USC00156020","1943-11","37.23333","-87.78333","161.8","OLNEY, KY US","2",",6","2",",6","1",",6","","","","","","","","","","","","","19431107",",,6","","","","","35.6",",,6,07,","50.8",",,,6","",""
"USC00156020","1943-12","37.23333","-87.78333","161.8","OLNEY, KY US","4",",6","4",",6","0",",6","","","","","","","","","","","","","19431206",",,6","","","","","23.6",",,6,06,","60.4",",,,6","",""
"USC00156020","1944-01","37.23333","-87.78333","161.8","OLNEY, KY US","2",",6","2",",6","0",",6","","","","","","","","","","","","","19440103",",,6","","","","","23.1",",,6,03,","27.7",",,,6","",""
"USC00156020","1944-02","37.23333","-87.78333","161.8","OLNEY, KY US","","","","","","","","","1",",6","","","","","19440214",",,6","","","","","","","127",",,6,14,","","","","","127",",,,6"
"USC00156020","1944-03","37.23333","-87.78333","161.8","OLNEY, KY US","7",",6","7",",6","0",",6","","","","","","","","","","","","","19440318",",,6","","","","","24.4",",,6,18,","119.1",",,,6","",""
"USC00156020","1944-05","37.23333","-87.78333","161.8","OLNEY, KY US","3",",6","3",",6","1",",6","","","","","","","","","","","","","19440504",",,6","","","","","61.0",",,6,04,","88.2",",,,6","",""
"USC00156020","1944-08","37.23333","-87.78333","161.8","OLNEY, KY US","6",",6","6",",6","1",",6","","","","","","","","","","","","","19440827",",,6","","","","","29.5",",,6,27,","90.7",",,,6","",""
"USC00156020","1944-09","37.23333","-87.78333","161.8","OLNEY, KY US","","","","","","","","","0","1,6","","","","","19440930","+,1,6","","","","","","","0","1,,6,30,+","","","","","0","1,,,6"
"USC00156020","1944-10","37.23333","-87.78333","161.8","OLNEY, KY US","1",",6","1",",6","0",",6","","","","","","","","","","","","","19441006",",,6","","","","","21.3",",,6,06,","21.3",",,,6","",""
"USC00156020","1944-12","37.23333","-87.78333","161.8","OLNEY, KY US","6",",6","6",",6","1",",6","","","","","","","","","","","","","19441231",",,6","","","","","27.9",",,6,31,","106.6",",,,6","",""
"USC00156020","1945-01","37.23333","-87.78333","161.8","OLNEY, KY US","5",",6","5",",6","0",",6","","","1",",6","","","","","19450125",",,6","","","19450115",",,6","","","64",",,6,25,","19.3",",,6,15,","61.8",",,,6","64",",,,6"
"USC00156020","1945-02","37.23333","-87.78333","161.8","OLNEY, KY US","5",",6","5",",6","3",",6","","","","","","","","","","","","","19450226",",,6","","","","","46.5",",,6,26,","168.7",",,,6","",""
"USC00156020","1945-03","37.23333","-87.78333","161.8","OLNEY, KY US","12",",6","12",",6","3",",6","","","","","","","","","","","","","19450326",",,6","","","","","46.5",",,6,26,","263.2",",,,6","",""
"USC00156020","1945-04","37.23333","-87.78333","161.8","OLNEY, KY US","4",",6","4",",6","2",",6","","","","","","","","","","","","","19450402",",,6","","","","","43.9",",,6,02,","107.9",",,,6","",""
"USC00156020","1945-05","37.23333","-87.78333","161.8","OLNEY, KY US","8",",6","8",",6","1",",6","","","","","","","","","","","","","19450507",",,6","","","","","33.8",",,6,07,","103.3",",,,6","",""
"USC00156020","1945-06","37.23333","-87.78333","161.8","OLNEY, KY US","8",",6","8",",6","4",",6","","","","","","","","","","","","","19450613",",,6","","","","","43.7",",,6,13,","166.4",",,,6","",""
"USC00156020","1945-07","37.23333","-87.78333","161.8","OLNEY, KY US","2",",6","2",",6","0",",6","","","","","","","","","","","","","19450714",",,6","","","","","11.4",",,6,14,","20.3",",,,6","",""
