"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00023153","1954-07","38.05049","-117.09063","1645.7","TONOPAH AIRPORT, NV US","","","","","","","","","","","","","168.6",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","","","","","19540705",",,0","19540731","+,,0","19540731","+,,0","7","","19540725",",,0","19540731","+,,0","8.3",",0,05,","0",",,0,31,+","0",",,0,31,+","8.4",",,0,25,","36.7",",0,31,+","0.0","0","0.0",",0","25.0",",,,0","","","","","","","0",",,,0","23.77",",0","33.34",",,,0","14.21",",,,0","","","","","","","","","",""
"USW00023153","1954-08","38.05049","-117.09063","1645.7","TONOPAH AIRPORT, NV US","","","","","","","","","","","","","71.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","19540826","+,,0","19540831","+,,0","19540831","+,,0","","","19540831","+,,0","19540801",",,0","5.0",",0,26,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","36.7",",0,01,","10.5","0","10.5",",0","0.0",",,,0","","","","","","","0",",,,0","20.30",",0","30.26",",,,0","10.34",",,,0","","","","","","","","","",""
"USW00023153","1954-09","38.05049","-117.09063","1645.7","TONOPAH AIRPORT, NV US","","","","","","","","","","","","","14.2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","29",",0","0",",0","","","","","19540930",",,0","19540930","+,,0","19540930","+,,0","2","","19540902",",,0","19540921","+,,0","0.0",",0,30,","0",",,0,30,+","0",",,0,30,+","5.6",",,0,02,","30.6",",0,21,+","54.4","0","43.9",",0","7.6",",,,0","","","","","","","0",",,,0","17.34",",0","27.28",",,,0","7.40",",,,0","","","","","","","","","",""
"USW00023153","1954-10","38.05049","-117.09063","1645.7","TONOPAH AIRPORT, NV US","","","","","","","","","","","","","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","22",",0","0",",0","","","","","19541025",",,0","19541031","+,,0","19541031","+,,0","","","19541031","+,,0","19541012",",,0","-4.4",",0,25,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","27.2",",0,12,","260.4","0","206.0",",0","0.0",",,,0","","","","","","","0",",,,0","11.69",",0","21.47",",,,0","1.90",",,,0","","","","","","","","","",""
"USW00023153","1954-11","38.05049","-117.09063","1645.7","TONOPAH AIRPORT, NV US","","","","","","","","","","","","","0.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","0",",0","0",",0","2","","","","19541130",",,0","19541129","+,,0","19541129","+,,0","","","19541111",",,0","19541124","+,,0","-11.1",",0,30,","0",",T,0,29,+","0",",T,0,29,+","11.9",",,0,11,","20.0",",0,24,+","602.0","0","341.6",",0","18.0",",,,0","","","","","","","0",",T,,0","6.95",",0","14.96",",,,0","-1.07",",,,0","","","","","","","","","",""
"USW00023153","1954-12","38.05049","-117.09063","1645.7","TONOPAH AIRPORT, NV US","","","","","","","","","","","","","0.0",",0","3",",0","3",",0","0",",0","1",",0","1",",0","0",",0","31",",0","3",",0","0",",0","0",",0","3","","","","19541228",",,0","19541210",",,0","19541210",",,0","","","19541210",",,0","19541222",",,0","-13.9",",0,28,","25",",,0,10,","25",",,0,10,","5.1",",,0,10,","13.3",",0,22,","1184.8","0","582.8",",0","12.0",",,,0","","","","","","","25",",,,0","-0.47",",0","6.40",",,,0","-7.33",",,,0","","","","","","","","","",""
"USW00023153","1955-01","38.05049","-117.09063","1645.7","TONOPAH AIRPORT, NV US","","","","","","","","","","","0.0","0","0.0",",0","6",",0","2",",0","0",",0","26",",0","4",",0","12",",0","31",",0","25",",0","0",",0","0",",0","10","","","","19550113",",,0","19550119","+,,0","19550110",",,0","","","19550110",",,0","19550130",",,0","-24.4",",0,13,","203",",,0,19,+","127",",,0,10,","5.3",",,0,10,","5.6",",0,30,","2024.4","0","839.6",",0","11.1",",,,0","","","","","","","315",",,,0","-8.75",",0","-1.81",",,,0","-15.69",",,,0","","","","","","","","","",""
"USW00023153","1955-02","38.05049","-117.09063","1645.7","TONOPAH AIRPORT, NV US","","","","","","","","","","","0.0","0","0.0",",0","2",",0","0",",0","0",",0","15",",0","0",",0","0",",0","28",",0","6",",0","0",",0","0",",0","1","","","","19550204",",,0","19550201",",,0","19550218","+,,0","","","19550216",",,0","19550215",",,0","-16.7",",0,04,","76",",,0,01,","0",",T,0,18,+","1.8",",,0,16,","8.9",",0,15,","2622.1","0","597.7",",0","2.3",",,,0","","","","","","","0",",T,,0","-3.01",",0","3.32",",,,0","-9.35",",,,0","","","","","","","","","",""
"USW00023153","1955-03","38.05049","-117.09063","1645.7","TONOPAH AIRPORT, NV US","","","","","","","","","","","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","0",",0","0",",0","","","","","19550321","+,,0","19550331","+,,0","19550331","+,,0","","","19550309",",,0","19550329",",,0","-10.0",",0,21,+","0",",,0,31,+","0",",,0,31,+","0.5",",,0,09,","20.0",",0,29,","3051.2","0","429.1",",0","0.5",",,,0","","","","","","","0",",,,0","4.49",",0","12.67",",,,0","-3.69",",,,0","","","","","","","","","",""
"USW00023153","1955-04","38.05049","-117.09063","1645.7","TONOPAH AIRPORT, NV US","","","","","","","","","","","0.0","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","3",",0","0",",0","2","","","","19550427","+,,0","19550430","+,,0","19550426","+,,0","","","19550422",",,0","19550413",",,0","-6.7",",0,27,+","0",",,0,30,+","0",",T,0,26,+","7.6",",,0,22,","22.2",",0,13,","3393.2","0","342.0",",0","7.6",",,,0","","","","","","","0",",T,,0","6.93",",0","15.63",",,,0","-1.76",",,,0","","","","","","","","","",""
