"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00441691","1893-01","37.183333","-80.3","658.4","CHRISTIANSBURG, VA US","","","","","","","2",",6","","","18930111","+,,6","","","38",",,6,11,+","","","","","89",",,,6"
"USC00441691","1893-03","37.183333","-80.3","658.4","CHRISTIANSBURG, VA US","5",",6","3",",6","1",",6","0",",6","","","18930317",",,6","18930303",",,6","3",",,6,17,","27.7",",,6,03,","49.0",",,,6","3",",,,6"
"USC00441691","1893-04","37.183333","-80.3","658.4","CHRISTIANSBURG, VA US","6",",6","3",",6","0",",6","","","","","","","18930425",",,6","","","22.1",",,6,25,","44.9",",,,6","",""
"USC00441691","1893-05","37.183333","-80.3","658.4","CHRISTIANSBURG, VA US","14","1,6","12","1,6","2","1,6","","","","","","","18930503",",1,6","","","38.1","1,,6,03,","169.9","1,,,6","",""
"USC00441691","1893-08","37.183333","-80.3","658.4","CHRISTIANSBURG, VA US","10",",6","8",",6","2",",6","","","","","","","18930828",",,6","","","103.1",",,6,28,","219.7",",,,6","",""
"USC00441691","1893-09","37.183333","-80.3","658.4","CHRISTIANSBURG, VA US","5","1,6","5","1,6","1","1,6","","","","","","","18930912",",1,6","","","30.2","1,,6,12,","63.6","1,,,6","",""
"USC00441691","1893-10","37.183333","-80.3","658.4","CHRISTIANSBURG, VA US","6","1,6","6","1,6","4","1,6","","","","","","","18931013",",1,6","","","50.8","1,,6,13,","143.3","1,,,6","",""
"USC00441691","1893-12","37.183333","-80.3","658.4","CHRISTIANSBURG, VA US","5",",6","4",",6","0",",6","","","","","","","18931229",",,6","","","10.2",",,6,29,","28.8",",,,6","",""
"USC00441691","1894-01","37.183333","-80.3","658.4","CHRISTIANSBURG, VA US","9","3,6","6","3,6","0","3,6","","","","","","","18940109",",3,6","","","11.4","3,,6,09,","41.4","3,,,6","",""
"USC00441691","1894-02","37.183333","-80.3","658.4","CHRISTIANSBURG, VA US","9",",6","8",",6","0",",6","","","","","","","18940203",",,6","","","13.7",",,6,03,","57.3",",,,6","",""
"USC00441691","1894-03","37.183333","-80.3","658.4","CHRISTIANSBURG, VA US","6",",6","0",",6","0",",6","","","","","","","18940306",",,6","","","2.0",",,6,06,","8.4",",,,6","",""
"USC00441691","1894-04","37.183333","-80.3","658.4","CHRISTIANSBURG, VA US","7",",6","3",",6","0",",6","","","","","","","18940410",",,6","","","10.4",",,6,10,","19.0",",,,6","",""
"USC00441691","1894-05","37.183333","-80.3","658.4","CHRISTIANSBURG, VA US","11",",6","7",",6","0",",6","","","","","","","18940518",",,6","","","24.4",",,6,18,","94.7",",,,6","",""
"USC00441691","1894-06","37.183333","-80.3","658.4","CHRISTIANSBURG, VA US","7",",6","5",",6","0",",6","","","","","","","18940606",",,6","","","24.4",",,6,06,","54.6",",,,6","",""
"USC00441691","1894-07","37.183333","-80.3","658.4","CHRISTIANSBURG, VA US","5",",6","4",",6","0",",6","","","","","","","18940721",",,6","","","10.9",",,6,21,","35.8",",,,6","",""
"USC00441691","1894-08","37.183333","-80.3","658.4","CHRISTIANSBURG, VA US","3",",6","3",",6","1",",6","","","","","","","18940810",",,6","","","29.0",",,6,10,","36.6",",,,6","",""
"USC00441691","1894-09","37.183333","-80.3","658.4","CHRISTIANSBURG, VA US","7",",6","6",",6","0",",6","","","","","","","18940930",",,6","","","12.7",",,6,30,","46.4",",,,6","",""
"USC00441691","1894-10","37.183333","-80.3","658.4","CHRISTIANSBURG, VA US","6",",6","5",",6","1",",6","","","","","","","18941010",",,6","","","30.7",",,6,10,","79.9",",,,6","",""
"USC00441691","1894-11","37.183333","-80.3","658.4","CHRISTIANSBURG, VA US","3",",6","2",",6","0",",6","","","","","","","18941123",",,6","","","7.4",",,6,23,","13.3",",,,6","",""
