"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00245402","1894-04","46.75","-112.3","1768.1","MARYSVILLE 1 SW, MT US","","","0.0",",6","13",",6","3",",6","0",",6","","","1",",6","0",",6","17",",6","0",",6","1",",6","0",",6","","","18940417",",,6","","","18940416",",,6","18940426",",,6","18940421",",,6","-7.8",",6,17,","","","140",",,6,16,","15.5",",,6,26,","21.1",",6,21,","","","383.1",",6","37.3",",,,6","179",",,,6","5.56",",6","12.02",",,,6","-0.89",",,,6"
"USC00245402","1894-05","46.75","-112.3","1768.1","MARYSVILLE 1 SW, MT US","","","0.3",",6","9",",6","6",",6","0",",6","","","3",",6","0",",6","8",",6","0",",6","14",",6","0",",6","","","18940502",",,6","","","18940516",",,6","18940521",",,6","18940530",",,6","-4.4",",6,02,","","","51",",,6,16,","9.4",",,6,21,","29.4",",6,30,","","","232.8",",6","36.1",",,,6","137",",,,6","10.83",",6","18.35",",,,6","3.31",",,,6"
"USC00245402","1894-06","46.75","-112.3","1768.1","MARYSVILLE 1 SW, MT US","","","5.1",",6","18",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","9",",6","0",",6","","","18940610",",,6","","","","","18940613",",,6","18940606","+,,6","0.6",",6,10,","","","","","13.2",",,6,13,","28.9",",6,06,+","","","170.7",",6","59.7",",,,6","","","12.81",",6","19.02",",,,6","6.60",",,,6"
"USC00245402","1894-07","46.75","-112.3","1768.1","MARYSVILLE 1 SW, MT US","","","46.5",",6","7",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","27",",6","1",",6","","","18940701",",,6","","","","","18940705",",,6","18940723",",,6","2.8",",6,01,","","","","","20.6",",,6,05,","32.2",",6,23,","35.3","6","35.3",",6","27.8",",,,6","","","18.69",",6","26.49",",,,6","10.90",",,,6"
"USC00245402","1894-08","46.75","-112.3","1768.1","MARYSVILLE 1 SW, MT US","","","63.6",",6","9",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","28",",6","5",",6","","","18940829","+,,6","","","","","18940815",",,6","18940826","+,,6","6.1",",6,29,+","","","","","5.8",",,6,15,","33.3",",6,26,+","66.2","6","30.9",",6","20.4",",,,6","","","19.39",",6","26.92",",,,6","11.86",",,,6"
"USC00245402","1894-09","46.75","-112.3","1768.1","MARYSVILLE 1 SW, MT US","","","0.3",",6","10",",6","3",",6","0",",6","","","1",",6","0",",6","4",",6","0",",6","5",",6","0",",6","","","18940929",",,6","","","18940922",",,6","18940906",",,6","18940911","+,,6","-2.8",",6,29,","","","38",",,6,22,","19.1",",,6,06,","25.0",",6,11,+","310.1","6","243.9",",6","29.8",",,,6","46",",,,6","10.21",",6","15.94",",,,6","4.48",",,,6"
"USC00245402","1894-10","46.75","-112.3","1768.1","MARYSVILLE 1 SW, MT US","","","0.0",",6","10",",6","3",",6","0",",6","","","1",",6","0",",6","13",",6","0",",6","1",",6","0",",6","","","18941007",",,6","","","18941006",",,6","18941006",",,6","18941016",",,6","-9.4",",6,07,","","","178",",,6,06,","17.8",",,6,06,","22.2",",6,16,","682.1","6","372.0",",6","37.2",",,,6","214",",,,6","6.33",",6","11.57",",,,6","1.09",",,,6"
"USC00245402","1894-11","46.75","-112.3","1768.1","MARYSVILLE 1 SW, MT US","","","0.0",",6","8",",6","2",",6","0",",6","","","2",",6","0",",6","17",",6","1",",6","0",",6","0",",6","","","18941118",",,6","","","18941115",",,6","18941115",",,6","18941111",",,6","-15.0",",6,18,","","","76",",,6,15,","8.1",",,6,15,","18.3",",6,11,","1115.8","6","433.7",",6","17.1",",,,6","145",",,,6","3.88",",6","8.62",",,,6","-0.87",",,,6"
"USC00245402","1894-12","46.75","-112.3","1768.1","MARYSVILLE 1 SW, MT US","","","0.0",",6","9",",6","2",",6","0",",6","","","2",",6","3",",6","31",",6","12",",6","0",",6","0",",6","","","18941228",",,6","","","18941229",",,6","18941220",",,6","18941219",",,6","-22.2",",6,28,","","","76",",,6,29,","6.9",",,6,20,","7.8",",6,19,","1812.7","6","696.9",",6","16.7",",,,6","161",",,,6","-4.15",",6","0.18",",,,6","-8.48",",,,6"
"USC00245402","1895-01","46.75","-112.3","1768.1","MARYSVILLE 1 SW, MT US","0.0","6","0.0",",6","16",",6","7",",6","0",",6","31",",6","6",",6","8",",6","31",",6","22",",6","0",",6","0",",6","","","18950127",",,6","18950131",",,6","18950131",",,6","18950131",",,6","18950111",",,6","-25.0",",6,27,","229",",,6,31,","102",",,6,31,","7.4",",,6,31,","10.0",",6,11,","2612.6","6","799.9",",6","39.0",",,,6","393",",,,6","-7.47",",6","-2.44",",,,6","-12.51",",,,6"
