"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00093950","1893-01","34.88237","-95.78154","229.6","MCALESTER REGIONAL AIRPORT, OK US","","","","","","","","","","","0.0","","0.0","1,6","","","","","","","","","1",",6","1","1,6","24","1,6","0",",6","0",",6","0",",6","","","","","18930119",",1,6","","","18930117",",,6","","","","","18930126",",,6","-18.3","1,6,19,","","","224",",,6,17,","","","18.9",",6,26,","","","435.4",",6","","","","","","","","","224",",,,6","3.94","1,6","11.37",",,,6","-3.50","1,,,6","","","","","","","","","",""
"USW00093950","1893-02","34.88237","-95.78154","229.6","MCALESTER REGIONAL AIRPORT, OK US","","","","","","","","","","","0.0","","0.0","3,6","6",",6","5",",6","1",",6","","","3",",6","0","1,6","12","1,6","1","2,6","0","2,6","0","2,6","","","","","18930207",",1,6","","","18930207",",,6","","","18930216",",,6","18930228","+,2,6","-11.1","1,6,07,","","","51",",,6,07,","33.5",",,6,16,","20.0","2,6,28,+","","","295.4","2,6","62.2",",,,6","","","","","","","114",",,,6","6.24","3,6","12.65","2,,,6","-0.17","1,,,6","","","","","","","","","",""
"USW00093950","1893-03","34.88237","-95.78154","229.6","MCALESTER REGIONAL AIRPORT, OK US","","","","","","","","","","","4.2","","4.2",",6","2",",6","2",",6","1",",6","","","","","0",",6","8",",6","0",",6","17",",6","0",",6","","","","","18930304",",,6","","","","","","","18930307",",,6","18930323",",,6","-7.8",",6,04,","","","","","32.5",",,6,07,","28.9",",6,23,","","","201.5",",6","53.8",",,,6","","","","","","","","","11.97",",6","19.28",",,,6","4.65",",,,6","","","","","","","","","",""
"USW00093950","1893-07","34.88237","-95.78154","229.6","MCALESTER REGIONAL AIRPORT, OK US","","","","","","","","","","","","","308.8",",6","6",",6","6",",6","5",",6","","","","","0",",6","0",",6","0",",6","31",",6","25",",6","","","","","18930701",",,6","","","","","","","18930701",",,6","18930730",",,6","17.8",",6,01,","","","","","53.6",",,6,01,","36.1",",6,30,","0.0","","0.0",",6","194.1",",,,6","","","","","","","","","28.29",",6","33.00",",,,6","23.59",",,,6","","","","","","","","","",""
"USW00093950","1893-08","34.88237","-95.78154","229.6","MCALESTER REGIONAL AIRPORT, OK US","","","","","","","","","","","","","221.0",",6","10",",6","6",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","16",",6","","","","","18930831",",,6","","","","","","","18930811",",,6","18930819",",,6","11.1",",6,31,","","","","","50.3",",,6,11,","35.0",",6,19,","0.0","","0.0",",6","187.5",",,,6","","","","","","","","","25.46",",6","31.05",",,,6","19.87",",,,6","","","","","","","","","",""
"USW00093950","1893-09","34.88237","-95.78154","229.6","MCALESTER REGIONAL AIRPORT, OK US","","","","","","","","","","","","","166.9",",6","3",",6","3",",6","3",",6","","","","","0",",6","0",",6","0",",6","26",",6","14",",6","","","","","18930926",",,6","","","","","","","18930924",",,6","18930913",",,6","8.3",",6,26,","","","","","96.3",",,6,24,","38.9",",6,13,","13.3","","13.3",",6","187.2",",,,6","","","","","","","","","23.46",",6","30.17",",,,6","16.74",",,,6","","","","","","","","","",""
"USW00093950","1894-01","34.88237","-95.78154","229.6","MCALESTER REGIONAL AIRPORT, OK US","","","","","","","","","","","","","","","2","1,6","2","1,6","2","1,6","","","0",",6","","","","","","","","","","","","","","","","","","","18940124",",,6","","","18940113",",1,6","","","","","","","13",",,6,24,","55.9","1,,6,13,","","","","","","","94.0","1,,,6","","","","","","","13",",,,6","","","","","","","","","","","","","","","",""
"USW00093950","1894-02","34.88237","-95.78154","229.6","MCALESTER REGIONAL AIRPORT, OK US","","","","","","","","","","","","","","","5",",6","4",",6","3",",6","","","2",",6","","","","","","","","","","","","","","","","","","","18940224",",,6","","","18940211",",,6","","","","","","","254",",,6,24,","50.8",",,6,11,","","","","","","","118.1",",,,6","","","","","","","292",",,,6","","","","","","","","","","","","","","","",""
"USW00093950","1894-03","34.88237","-95.78154","229.6","MCALESTER REGIONAL AIRPORT, OK US","","","","","","","","","","","","","3.1","1,6","5","1,6","5","1,6","3","1,6","","","0",",6","0","1,6","5","1,6","0",",6","15",",6","0",",6","","","","","18940326",",1,6","","","18940328",",,6","","","18940321","+,1,6","18940310",",,6","-5.0","1,6,26,","","","0",",T,6,28,","30.0","1,,6,21,+","28.9",",6,10,","","","161.2",",6","121.1","1,,,6","","","","","","","0",",T,,6","13.20","1,6","20.73",",,,6","5.66","1,,,6","","","","","","","","","",""
"USW00093950","1895-12","34.88237","-95.78154","229.6","MCALESTER REGIONAL AIRPORT, OK US","","","","","","","","","","","","","0.0","1,6","3",",6","3",",6","2",",6","","","1",",6","0",",6","19",",6","0","1,6","0","1,6","0","1,6","","","","","18951203",",,6","","","18951220",",,6","","","18951222",",,6","18951218",",1,6","-8.3",",6,03,","","","51",",,6,20,","38.1",",,6,22,","19.4","1,6,18,","","","362.9","1,6","68.6",",,,6","","","","","","","51",",,,6","6.16","1,6","11.95","1,,,6","0.38",",,,6","","","","","","","","","",""
