"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00148235","1893-01","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","0.0","6","0.0","1,6","0","1,6","0","1,6","0","1,6","","","0",",6","0","1,6","29","1,6","1","1,6","0","1,6","0","1,6","","","18930118",",1,6","","","18930126",",,6","","","18930131","+,1,6","18930131","+,1,6","-16.7","1,6,18,","","","0",",T,6,26,","0.0","1,,6,31,+","19.4","1,6,31,+","","","","","","","518.5","1,6","","","","","","","","","","","","","","","0.0","1,,,6","0",",T,,6","1.05","1,6","10.09","1,,,6","-8.00","1,,,6","",""
"USC00148235","1893-02","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","0.0","6","0.0","2,6","0","3,6","0","3,6","0","3,6","","","0",",6","5","1,6","27","1,6","2","2,6","2","2,6","0","2,6","","","18930202",",1,6","","","18930227","+,,6","","","18930213",",3,6","18930222",",2,6","-21.7","1,6,02,","","","0",",T,6,27,+","0.0","3,T,6,13,","21.7","2,6,22,","","","","","","","492.1","2,6","","","","","","","","","","","","","","","0.0","3,T,,6","0",",T,,6","-0.67","2,6","9.38","2,,,6","-10.71","1,,,6","",""
"USC00148235","1893-03","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","0.0","6","0.0","3,6","1","4,6","0","4,6","0","4,6","","","0",",6","1","3,6","24","3,6","1","2,6","3","2,6","0","2,6","","","18930304",",3,6","","","18930331","+,,6","","","18930323",",4,6","18930330",",2,6","-19.4","3,6,04,","","","0",",T,6,31,+","1.8","4,,6,23,","29.4","2,6,30,","","","","","","","399.1","2,6","","","","","","","","","","","","","","","1.8","4,,,6","0",",T,,6","3.88","3,6","13.99","2,,,6","-6.23","3,,,6","",""
"USC00148235","1893-04","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","2.5","6","2.5",",6","2","2,6","0","2,6","0","2,6","","","0",",6","0",",6","17",",6","0",",6","12",",6","1",",6","","","18930414",",,6","","","18930429","+,,6","","","18930429",",2,6","18930406",",,6","-7.8",",6,14,","","","0",",T,6,29,+","1.5","2,,6,29,","32.2",",6,06,","","","","","","","253.3",",6","","","","","","","","","","","","","","","2.3","2,,,6","0",",T,,6","9.97",",6","19.81",",,,6","0.14",",,,6","",""
"USC00148235","1893-05","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","19.4","6","16.9",",6","3","1,6","2","1,6","0","1,6","","","0",",6","0",",6","5",",6","0",",6","23",",6","4",",6","","","18930501",",,6","","","18930527",",,6","","","18930522",",1,6","18930510",",,6","-7.2",",6,01,","","","0",",T,6,27,","21.6","1,,6,22,","33.9",",6,10,","","","","","","","126.1",",6","","","","","","","","","","","","","","","30.7","1,,,6","0",",T,,6","14.81",",6","24.21",",,,6","5.42",",,,6","",""
"USC00148235","1893-06","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","166.4","6","147.0","1,6","6",",6","4",",6","1",",6","","","","","0","1,6","0","1,6","0","1,6","28","1,6","16","1,6","","","18930605",",1,6","","","","","","","18930625",",,6","18930623",",1,6","7.2","1,6,05,","","","","","27.9",",,6,25,","40.6","1,6,23,","","","","","","","9.2","1,6","","","","","","","","","","","","","","","85.3",",,,6","","","23.09","1,6","31.82","1,,,6","14.35","1,,,6","",""
"USC00148235","1893-07","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","365.9","6","199.5","2,6","8",",6","6",",6","0",",6","","","","","0","2,6","0","2,6","0","2,6","29","2,6","22","2,6","","","18930709","+,2,6","","","","","","","18930708",",,6","18930712","+,2,6","13.3","2,6,09,+","","","","","24.4",",,6,08,","38.9","2,6,12,+","","","0.0","6","","","0.0","2,6","","","","","","","","","","","","","","","56.1",",,,6","","","25.21","2,6","33.74","2,,,6","16.69","2,,,6","",""
"USC00148235","1893-08","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","","","","","3",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","18930829",",,6","","","","","","","","","26.7",",,6,29,","","","","","","","","","","","","","","","","","","","","","","","","","42.0",",,,6","","","","","","","","","",""
"USC00148235","1893-09","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","","","61.3","3,6","2",",6","2",",6","0",",6","","","","","0","3,6","0","3,6","0","3,6","24","3,6","10","3,6","","","18930925",",3,6","","","","","","","18930928",",,6","18930912",",3,6","1.1","3,6,25,","","","","","24.1",",,6,28,","36.7","3,6,12,","","","","","","","28.9","3,6","","","","","","","","","","","","","","","38.1",",,,6","","","19.53","3,6","28.70","3,,,6","10.36","3,,,6","",""
"USC00148235","1893-10","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","18931005","+,,6","","","","","","","","","0.0",",T,6,05,+","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,,6","","","","","","","","","",""
