"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSE00150360","1936-01","56.2","95.3","359.0","SOLJANKA, RS","0.0","","0.0",",E","13",",E","0",",E","0",",E","23",",E","31",",E","31",",E","0",",E","0",",E","19360128",",,E","19360102",",,E","19360109","+,,E","-42.1",",E,28,","2.3",",,E,02,","-3.9",",E,09,+","","","1185.1",",E","10.2",",,,E","-19.90",",E","-16.08",",,,E","-23.72",",,,E"
"RSE00150360","1936-02","56.2","95.3","359.0","SOLJANKA, RS","0.0","","0.0",",E","8",",E","1",",E","0",",E","21",",E","29",",E","28",",E","0",",E","0",",E","19360226",",,E","19360203",",,E","19360211",",,E","-32.5",",E,26,","3.2",",,E,03,","2.4",",E,11,","","","1038.4",",E","8.2",",,,E","-17.47",",E","-13.03",",,,E","-21.92",",,,E"
"RSE00150360","1936-03","56.2","95.3","359.0","SOLJANKA, RS","0.0","","0.0",",E","10",",E","1",",E","0",",E","13",",E","31",",E","27",",E","0",",E","0",",E","19360310",",,E","19360319",",,E","19360323",",,E","-24.7",",E,10,","3.2",",,E,19,","7.1",",E,23,","","","895.9",",E","10.8",",,,E","-10.57",",E","-5.61",",,,E","-15.53",",,,E"
"RSE00150360","1936-04","56.2","95.3","359.0","SOLJANKA, RS","0.0","","0.0",",E","5",",E","0",",E","0",",E","1",",E","30",",E","8",",E","0",",E","0",",E","19360422",",,E","19360428",",,E","19360414",",,E","-19.6",",E,22,","1.1",",,E,28,","6.0",",E,14,","","","654.0",",E","4.5",",,,E","-3.47",",E","1.17",",,,E","-8.11",",,,E"
"RSE00150360","1936-05","56.2","95.3","359.0","SOLJANKA, RS","1.2","","1.2",",E","10",",E","2",",E","0",",E","0",",E","14",",E","0",",E","4",",E","0",",E","19360503",",,E","19360501",",,E","19360527",",,E","-3.9",",E,03,","8.1",",,E,01,","26.6",",E,27,","","","342.7",",E","21.6",",,,E","7.32",",E","12.92",",,,E","1.71",",,,E"
"RSE00150360","1936-06","56.2","95.3","359.0","SOLJANKA, RS","4.1","","2.9",",E","14",",E","8",",E","0",",E","0",",E","1",",E","0",",E","7",",E","0",",E","19360606",",,E","19360625",",,E","19360630",",,E","-1.0",",E,06,","10.9",",,E,25,","26.6",",E,30,","","","188.9",",E","63.5",",,,E","12.13",",E","17.69",",,,E","6.57",",,,E"
"RSE00150360","1936-07","56.2","95.3","359.0","SOLJANKA, RS","34.3","","30.2",",E","10",",E","8",",E","1",",E","0",",E","0",",E","0",",E","25",",E","0",",E","19360706",",,E","19360706",",,E","19360702",",,E","7.1",",E,06,","47.3",",,E,06,","30.3",",E,02,","39.2","","39.2",",E","93.5",",,,E","18.04",",E","23.51",",,,E","12.57",",,,E"
"RSE00150360","1936-08","56.2","95.3","359.0","SOLJANKA, RS","43.1","","8.8",",E","13",",E","6",",E","0",",E","0",",E","0",",E","0",",E","6",",E","0",",E","19360820",",,E","19360805",",,E","19360802","+,,E","1.0",",E,20,","14.6",",,E,05,","27.5",",E,02,+","187.2","","148.0",",E","62.2",",,,E","13.84",",E","18.65",",,,E","9.03",",,,E"
"RSE00150360","1936-09","56.2","95.3","359.0","SOLJANKA, RS","43.1","","0.0",",E","11",",E","4",",E","0",",E","0",",E","6",",E","0",",E","1",",E","0",",E","19360929",",,E","19360927",",,E","19360916",",,E","-2.9",",E,29,","19.0",",,E,27,","24.3",",E,16,","472.6","","285.4",",E","42.8",",,,E","8.82",",E","14.44",",,,E","3.20",",,,E"
"RSE00150360","1936-10","56.2","95.3","359.0","SOLJANKA, RS","43.1","","0.0",",E","11",",E","7",",E","0",",E","0",",E","20",",E","5",",E","0",",E","0",",E","19361030",",,E","19361009",",,E","19361005",",,E","-6.7",",E,30,","10.5",",,E,09,","20.0",",E,05,","924.0","","451.4",",E","45.5",",,,E","3.77",",E","7.89",",,,E","-0.35",",,,E"
"RSE00150360","1936-11","56.2","95.3","359.0","SOLJANKA, RS","43.1","","0.0",",E","15",",E","4",",E","0",",E","13",",E","30",",E","25",",E","0",",E","0",",E","19361113",",,E","19361106",",,E","19361118",",,E","-31.8",",E,13,","5.6",",,E,06,","3.2",",E,18,","1835.9","","911.9",",E","25.2",",,,E","-12.06",",E","-7.45",",,,E","-16.67",",,,E"
"RSE00150360","1938-01","56.2","95.3","359.0","SOLJANKA, RS","0.0","E","0.0",",E","6",",E","0",",E","0",",E","29",",E","31",",E","31",",E","0",",E","0",",E","19380104","+,,E","19380113",",,E","19380115",",,E","-37.1",",E,04,+","1.2",",,E,13,","-8.1",",E,15,","","","1262.8",",E","4.7",",,,E","-22.40",",E","-18.15",",,,E","-26.66",",,,E"
"RSE00150360","1938-02","56.2","95.3","359.0","SOLJANKA, RS","0.0","E","0.0",",E","13",",E","1",",E","0",",E","14",",E","28",",E","24",",E","0",",E","0",",E","19380204",",,E","19380211",",,E","19380220",",,E","-31.3",",E,04,","3.4",",,E,11,","2.0",",E,20,","","","867.9",",E","10.2",",,,E","-12.66",",E","-8.20",",,,E","-17.12",",,,E"
"RSE00150360","1938-03","56.2","95.3","359.0","SOLJANKA, RS","0.0","E","0.0",",E","0",",E","0",",E","0",",E","7",",E","31",",E","13",",E","0",",E","0",",E","19380304",",,E","19380330","+,,E","19380328",",,E","-27.9",",E,04,","0.2",",,E,30,+","8.4",",E,28,","","","778.0",",E","0.4",",,,E","-6.76",",E","-1.56",",,,E","-11.97",",,,E"
"RSE00150360","1938-04","56.2","95.3","359.0","SOLJANKA, RS","0.0","E","0.0",",E","12",",E","4",",E","0",",E","0",",E","16",",E","0",",E","0",",E","0",",E","19380421",",,E","19380427",",,E","19380415",",,E","-5.2",",E,21,","7.0",",,E,27,","18.9",",E,15,","","","417.2",",E","27.0",",,,E","4.43",",E","9.16",",,,E","-0.31",",,,E"
"RSE00150360","1938-05","56.2","95.3","359.0","SOLJANKA, RS","1.5","E","1.5",",E","9",",E","5",",E","0",",E","0",",E","8",",E","0",",E","4",",E","0",",E","19380502",",,E","19380523",",,E","19380510",",,E","-4.9",",E,02,","18.8",",,E,23,","26.6",",E,10,","","","309.5",",E","51.9",",,,E","8.40",",E","14.40",",,,E","2.39",",,,E"
"RSE00150360","1938-06","56.2","95.3","359.0","SOLJANKA, RS","10.1","E","8.6",",E","8",",E","6",",E","0",",E","0",",E","2",",E","0",",E","17",",E","0",",E","19380604",",,E","19380622",",,E","19380612",",,E","-1.0",",E,04,","23.3",",,E,22,","29.0",",E,12,","","","118.2",",E","74.5",",,,E","14.68",",E","20.65",",,,E","8.71",",,,E"
"RSE00150360","1938-07","56.2","95.3","359.0","SOLJANKA, RS","34.9","E","24.8",",E","9",",E","8",",E","0",",E","0",",E","0",",E","0",",E","22",",E","0",",E","19380724","+,,E","19380721",",,E","19380714",",,E","9.6",",E,24,+","20.8",",,E,21,","30.2",",E,14,","38.9","E","38.9",",E","89.8",",,,E","17.88",",E","23.16",",,,E","12.60",",,,E"
"RSE00150360","1938-08","56.2","95.3","359.0","SOLJANKA, RS","40.9","E","6.0",",E","11",",E","4",",E","0",",E","0",",E","0",",E","0",",E","13",",E","0",",E","19380828",",,E","19380801",",,E","19380811",",,E","0.6",",E,28,","11.3",",,E,01,","28.5",",E,11,","175.8","E","136.9",",E","32.9",",,,E","14.11",",E","19.38",",,,E","8.84",",,,E"
"RSE00150360","1938-09","56.2","95.3","359.0","SOLJANKA, RS","40.9","E","0.0",",E","12",",E","4",",E","0",",E","0",",E","6",",E","0",",E","0",",E","0",",E","19380928",",,E","19380901",",,E","19380922",",,E","-5.6",",E,28,","9.8",",,E,01,","19.0",",E,22,","518.2","E","342.4",",E","28.8",",,,E","6.92",",E","11.66",",,,E","2.18",",,,E"
"RSE00150360","1938-10","56.2","95.3","359.0","SOLJANKA, RS","40.9","E","0.0",",E","19",",E","7",",E","0",",E","0",",E","22",",E","9",",E","0",",E","0",",E","19381014",",,E","19381023",",,E","19381018",",,E","-10.8",",E,14,","11.1",",,E,23,","16.9",",E,18,","1073.5","E","555.3",",E","53.3",",,,E","0.42",",E","4.05",",,,E","-3.21",",,,E"
"RSE00150360","1938-11","56.2","95.3","359.0","SOLJANKA, RS","40.9","E","0.0",",E","17",",E","2",",E","0",",E","5",",E","30",",E","27",",E","0",",E","0",",E","19381122",",,E","19381107",",,E","19381111",",,E","-24.3",",E,22,","11.3",",,E,07,","5.9",",E,11,","1850.7","E","777.2",",E","35.3",",,,E","-7.57",",E","-3.96",",,,E","-11.19",",,,E"
"RSE00150360","1938-12","56.2","95.3","359.0","SOLJANKA, RS","40.9","E","0.0",",E","8",",E","0",",E","0",",E","27",",E","31",",E","31",",E","0",",E","0",",E","19381217",",,E","19381210",",,E","19381201",",,E","-44.5",",E,17,","2.4",",,E,10,","-5.0",",E,01,","3180.8","E","1330.1",",E","8.0",",,,E","-24.57",",E","-21.15",",,,E","-28.00",",,,E"
"RSE00150360","1939-01","56.2","95.3","359.0","SOLJANKA, RS","0.0","E","0.0",",E","5",",E","0",",E","0",",E","23",",E","31",",E","31",",E","0",",E","0",",E","19390130",",,E","19390116",",,E","19390120",",,E","-38.0",",E,30,","0.7",",,E,16,","-5.0",",E,20,","4312.3","E","1131.5",",E","2.9",",,,E","-18.17",",E","-13.61",",,,E","-22.73",",,,E"
"RSE00150360","1939-02","56.2","95.3","359.0","SOLJANKA, RS","0.0","E","0.0",",E","5",",E","2",",E","0",",E","10",",E","28",",E","28",",E","0",",E","0",",E","19390201",",,E","19390227",",,E","19390218",",,E","-35.0",",E,01,","7.1",",,E,27,","0.0",",E,18,","5189.5","E","877.2",",E","12.4",",,,E","-12.99",",E","-8.53",",,,E","-17.46",",,,E"
"RSE00150360","1939-03","56.2","95.3","359.0","SOLJANKA, RS","0.0","E","0.0",",E","4",",E","0",",E","0",",E","6",",E","31",",E","26",",E","0",",E","0",",E","19390308",",,E","19390327",",,E","19390324",",,E","-29.3",",E,08,","0.9",",,E,27,","2.9",",E,24,","6046.3","E","856.8",",E","2.5",",,,E","-9.30",",E","-4.55",",,,E","-14.05",",,,E"
