"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00141057","1948-08","38.7711","-97.8563","417.6","BROOKVILLE, KS US","","","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19480831","+,,0","19480831","+,,0","","","19480812",",,0","","","","","0",",,0,31,+","0",",,0,31,+","2.8",",,0,12,","","","","","8.9",",,,0","0",",,,0","","","","","",""
"USC00141057","1948-09","38.7711","-97.8563","417.6","BROOKVILLE, KS US","","","2",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19480930","+,,0","19480930","+,,0","","","19480908",",,0","","","","","0",",,0,30,+","0",",,0,30,+","19.1",",,0,08,","","","","","21.6",",,,0","0",",,,0","","","","","",""
"USC00141057","1948-10","38.7711","-97.8563","417.6","BROOKVILLE, KS US","","","6",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19481031","+,,0","19481031","+,,0","","","19481030",",,0","","","","","0",",,0,31,+","0",",,0,31,+","14.5",",,0,30,","","","","","37.1",",,,0","0",",,,0","","","","","",""
"USC00141057","1948-11","38.7711","-97.8563","417.6","BROOKVILLE, KS US","","","6",",0","5",",0","1",",0","1","1,0","2",",0","","","","","","","","","","","","","","","19481120",",1,0","19481120",",,0","","","19481101",",,0","","","","","102","1,,0,20,","102",",,0,20,","37.1",",,0,01,","","","","","77.5",",,,0","178",",,,0","","","","","",""
"USC00141057","1948-12","38.7711","-97.8563","417.6","BROOKVILLE, KS US","","","5",",0","3",",0","0",",0","2","1,0","2",",0","","","","","","","","","","","","","","","19481224",",1,0","19481224","+,,0","","","19481224",",,0","","","","","51","1,,0,24,","25",",,0,24,+","8.9",",,0,24,","","","","","16.5",",,,0","50",",,,0","","","","","",""
"USC00141057","1949-01","38.7711","-97.8563","417.6","BROOKVILLE, KS US","","","7",",0","6",",0","0",",0","","","4",",0","","","","","","","","","","","","","","","","","19490128",",,0","","","19490111",",,0","","","","","","","51",",,0,28,","24.6",",,0,11,","","","","","72.9",",,,0","139",",,,0","","","","","",""
"USC00141057","1949-02","38.7711","-97.8563","417.6","BROOKVILLE, KS US","","","3",",0","3",",0","0",",0","1",",0","1",",0","","","","","","","","","","","","","","","19490213",",,0","19490213",",,0","","","19490213",",,0","","","","","51",",,0,13,","51",",,0,13,","12.2",",,0,13,","","","","","19.8",",,,0","51",",,,0","","","","","",""
"USC00141057","1949-03","38.7711","-97.8563","417.6","BROOKVILLE, KS US","","","4",",0","4",",0","1",",0","2",",0","2",",0","","","","","","","","","","","","","","","19490301",",,0","19490301",",,0","","","19490326",",,0","","","","","76",",,0,01,","76",",,0,01,","26.4",",,0,26,","","","","","37.8",",,,0","101",",,,0","","","","","",""
"USC00141057","1949-04","38.7711","-97.8563","417.6","BROOKVILLE, KS US","","","6",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19490430","+,,0","19490430","+,,0","","","19490410",",,0","","","","","0",",,0,30,+","0",",,0,30,+","18.3",",,0,10,","","","","","51.8",",,,0","0",",,,0","","","","","",""
"USC00141057","1949-05","38.7711","-97.8563","417.6","BROOKVILLE, KS US","","","12",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19490531","+,,0","19490531","+,,0","","","19490501",",,0","","","","","0",",,0,31,+","0",",,0,31,+","24.1",",,0,01,","","","","","107.4",",,,0","0",",,,0","","","","","",""
"USC00141057","1949-06","38.7711","-97.8563","417.6","BROOKVILLE, KS US","","","6",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19490630","+,,0","19490630","+,,0","","","19490609",",,0","","","","","0",",,0,30,+","0",",,0,30,+","20.3",",,0,09,","","","","","74.3",",,,0","0",",,,0","","","","","",""
"USC00141057","1949-07","38.7711","-97.8563","417.6","BROOKVILLE, KS US","","","4",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19490731","+,,0","19490731","+,,0","","","19490709",",,0","","","","","0",",,0,31,+","0",",,0,31,+","38.4",",,0,09,","","","","","60.7",",,,0","0",",,,0","","","","","",""
"USC00141057","1949-08","38.7711","-97.8563","417.6","BROOKVILLE, KS US","","","3","1,0","3","1,0","0","1,0","0","1,0","0","1,0","","","","","","","","","","","","","","","19490831","+,1,0","19490831","+,1,0","","","19490827",",1,0","","","","","0","1,,0,31,+","0","1,,0,31,+","19.3","1,,0,27,","","","","","40.1","1,,,0","0","1,,,0","","","","","",""
"USC00141057","1949-09","38.7711","-97.8563","417.6","BROOKVILLE, KS US","","","2",",0","2",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19490930","+,,0","19490930","+,,0","","","19490907",",,0","","","","","0",",,0,30,+","0",",,0,30,+","27.9",",,0,07,","","","","","43.6",",,,0","0",",,,0","","","","","",""
