"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKW00035054","1960-12","51.28333","0.4","91.1","WEST MALLING, ENG UK","","","0.0",",X","","","","","","","0",",X","0",",X","0",",X","10",",X","0",",X","0",",X","0",",X","30","","19601228",",,X","19601231","+,,X","19601214",",,X","","","","","19601204","+,,X","-2.8",",X,28,","0",",,X,31,+","0",",T,X,14,","","","11.7",",X,04,+","","","455.3",",X","","","0",",T,,X","3.65",",X","6.10",",,,X","1.19",",,,X"
"UKW00035054","1961-01","51.28333","0.4","91.1","WEST MALLING, ENG UK","0.0","X","0.0",",X","","","","","","","0",",X","0",",X","0",",X","11",",X","1",",X","0",",X","0",",X","31","","19610126",",,X","19610131","+,,X","19610131","+,,X","","","","","19610128",",,X","-4.4",",X,26,","0",",,X,31,+","0",",,X,31,+","","","10.6",",X,28,","","","455.6",",X","","","0",",,,X","3.64",",X","5.98",",,,X","1.29",",,,X"
"UKW00035054","1961-02","51.28333","0.4","91.1","WEST MALLING, ENG UK","0.0","X","0.0",",X","","","","","","","0",",X","0","1,X","0",",X","2",",X","0",",X","0",",X","0",",X","26","","19610228","+,,X","19610228","+,,X","19610228","+,1,X","","","","","19610214",",,X","0.0",",X,28,+","0",",,X,28,+","0","1,,X,28,+","","","16.1",",X,14,","","","327.2",",X","","","0","1,,,X","6.65",",X","9.88",",,,X","3.41",",,,X"
"UKW00035054","1961-03","51.28333","0.4","91.1","WEST MALLING, ENG UK","0.0","X","0.0",",X","","","","","","","0",",X","0",",X","0",",X","5",",X","0",",X","0",",X","0",",X","27","","19610322","+,,X","19610331","+,,X","19610320",",,X","","","","","19610315","+,,X","-1.1",",X,22,+","0",",,X,31,+","0",",T,X,20,","","","20.0",",X,15,+","","","314.2",",X","","","0",",T,,X","8.20",",X","13.31",",,,X","3.09",",,,X"
"UKW00035054","1961-04","51.28333","0.4","91.1","WEST MALLING, ENG UK","0.0","X","0.0",",X","19",",X","8",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29","","19610424",",,X","19610430","+,,X","19610430","+,,X","","","19610425",",,X","19610406",",,X","3.3",",X,24,","0",",,X,30,+","0",",,X,30,+","23.9",",,X,25,","17.8",",X,06,","","","243.1",",X","78.0",",,,X","0",",,,X","10.23",",X","13.97",",,,X","6.49",",,,X"
"UKW00035054","1961-05","51.28333","0.4","91.1","WEST MALLING, ENG UK","0.0","X","0.0",",X","9",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","2",",X","0",",X","21","","19610529","+,,X","19610531","+,,X","19610531","+,,X","1","","19610504",",,X","19610513","+,,X","1.7",",X,29,+","0",",,X,31,+","0",",,X,31,+","14.0",",,X,04,","22.8",",X,13,+","","","221.6",",X","22.0",",,,X","0",",,,X","11.18",",X","15.70",",,,X","6.67",",,,X"
"UKW00035054","1961-06","51.28333","0.4","91.1","WEST MALLING, ENG UK","5.6","X","5.6",",X","10",",X","4",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","17",",X","0",",X","25","","19610610",",,X","19610630","+,,X","19610630","+,,X","1","","19610612",",,X","19610630",",,X","5.6",",X,10,","0",",,X,30,+","0",",,X,30,+","26.9",",,X,12,","28.9",",X,30,","","","94.2",",X","45.3",",,,X","0",",,,X","15.38",",X","20.57",",,,X","10.19",",,,X"
"UKW00035054","1961-07","51.28333","0.4","91.1","WEST MALLING, ENG UK","14.8","X","9.2",",X","10",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","15",",X","1",",X","21","","19610705",",,X","19610731","+,,X","19610731","+,,X","1","","19610712",",,X","19610701",",,X","6.7",",X,05,","0",",,X,31,+","0",",,X,31,+","10.2",",,X,12,","32.2",",X,01,","77.2","X","77.2",",X","37.8",",,,X","0",",,,X","16.14",",X","21.15",",,,X","11.13",",,,X"
"UKW00035054","1961-08","51.28333","0.4","91.1","WEST MALLING, ENG UK","20.9","X","6.1",",X","13",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","11",",X","0",",X","21","","19610807",",,X","19610831","+,,X","19610831","+,,X","","","19610824",",,X","19610829",",,X","8.3",",X,07,","0",",,X,31,+","0",",,X,31,+","5.8",",,X,24,","30.0",",X,29,","150.3","X","73.1",",X","33.5",",,,X","0",",,,X","16.17",",X","20.77",",,,X","11.57",",,,X"
"UKW00035054","1961-09","51.28333","0.4","91.1","WEST MALLING, ENG UK","28.1","X","7.2",",X","13",",X","8",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","8",",X","0",",X","27","","19610910",",,X","19610930","+,,X","19610930","+,,X","3","","19610913",",,X","19610902",",,X","6.7",",X,10,","0",",,X,30,+","0",",,X,30,+","14.5",",,X,13,","28.9",",X,02,","232.2","X","81.9",",X","51.3",",,,X","0",",,,X","15.84",",X","20.17",",,,X","11.51",",,,X"
