"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IDM00097460","2010-01","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","5,S","26","5,S","6","5,S","","","20100101",",5,S","","","32.6","5,S,01,","","","","","31.16","5,,,S","",""
"IDM00097460","2010-02","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","5,S","0","5,S","0","2,S","26","2,S","7","2,S","20100212","+,5,S","20100227",",2,S","22.2","5,S,12,+","33.6","2,S,27,","","","27.36","6,S","31.61","2,,,S","23.10","5,,,S"
"IDM00097460","2010-03","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","3,S","0","3,S","","","","","","","20100320",",3,S","","","21.6","3,S,20,","","","","","","","","","23.41","3,,,S"
"IDM00097460","2010-04","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","2,S","0","2,S","","","","","","","20100405",",2,S","","","21.8","2,S,05,","","","","","","","","","23.42","2,,,S"
"IDM00097460","2010-05","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","2,S","0","2,S","0","5,S","26","5,S","8","5,S","20100526",",2,S","20100525",",5,S","22.4","2,S,26,","32.6","5,S,25,","","","27.76","7,S","31.83","5,,,S","23.69","2,,,S"
"IDM00097460","2010-06","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","223.5","3,S","0",",S","0",",S","0","3,S","27","3,S","2","3,S","20100618",",,S","20100602",",3,S","20.4",",S,18,","32.4","3,S,02,","0.0","3,S","26.62","3,S","30.80","3,,,S","22.43",",,,S"
"IDM00097460","2010-07","-1.617","124.55","3.0","LABUHA TALIABU, ID","228.2","S","228.2","4,S","0","2,S","0","2,S","0","3,S","28","3,S","3","3,S","20100714",",2,S","20100702",",3,S","21.6","2,S,14,","32.5","3,S,02,","0.0","3,S","26.77","4,S","30.78","3,,,S","22.77","2,,,S"
"IDM00097460","2010-08","-1.617","124.55","3.0","LABUHA TALIABU, ID","455.8","S","227.6","3,S","0","1,S","0","1,S","0","3,S","28","3,S","1","3,S","20100831",",1,S","20100813",",3,S","21.4","1,S,31,","32.2","3,S,13,","0.0","3,S","26.46","3,S","30.52","3,,,S","22.40","1,,,S"
"IDM00097460","2010-11","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","4,S","26","4,S","5","4,S","","","20101128","+,4,S","","","32.4","4,S,28,+","","","","","31.51","4,,,S","",""
"IDM00097460","2011-01","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","5,S","26","5,S","2","5,S","","","20110125","+,5,S","","","32.2","5,S,25,+","","","","","30.97","5,,,S","",""
"IDM00097460","2011-02","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","25","3,S","6","3,S","","","20110228","+,3,S","","","32.6","3,S,28,+","","","","","31.04","3,,,S","",""
"IDM00097460","2011-03","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","30","1,S","10","1,S","","","20110313","+,1,S","","","33.2","1,S,13,+","","","","","31.26","1,,,S","",""
"IDM00097460","2011-04","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","27","3,S","11","3,S","","","20110402",",3,S","","","35.0","3,S,02,","","","","","32.02","3,,,S","",""
"IDM00097460","2011-05","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","29","2,S","4","2,S","","","20110509",",2,S","","","32.6","2,S,09,","","","","","30.87","2,,,S","",""
"IDM00097460","2011-06","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","27","3,S","0","3,S","","","20110609",",3,S","","","31.6","3,S,09,","","","","","30.25","3,,,S","",""
"IDM00097460","2011-07","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0",",S","31",",S","2",",S","","","20110729","+,,S","","","32.2",",S,29,+","","","","","30.09",",,,S","",""
"IDM00097460","2011-08","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","30","1,S","0","1,S","","","20110820","+,1,S","","","32.0","1,S,20,+","","","","","30.24","1,,,S","",""
"IDM00097460","2011-09","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","28","2,S","0","2,S","","","20110914",",2,S","","","32.0","2,S,14,","","","","","30.29","2,,,S","",""
"IDM00097460","2011-10","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0",",S","31",",S","11",",S","","","20111020",",,S","","","33.0",",S,20,","","","","","31.83",",,,S","",""
"IDM00097460","2011-11","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","27","3,S","15","3,S","","","20111120","+,3,S","","","33.2","3,S,20,+","","","","","32.06","3,,,S","",""
"IDM00097460","2011-12","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","5,S","26","5,S","12","5,S","","","20111219",",5,S","","","33.6","5,S,19,","","","","","31.65","5,,,S","",""
"IDM00097460","2012-01","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","28","3,S","5","3,S","","","20120130","+,3,S","","","32.6","3,S,30,+","","","","","31.48","3,,,S","",""
"IDM00097460","2012-02","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","26","3,S","9","3,S","","","20120210",",3,S","","","33.0","3,S,10,","","","","","31.71","3,,,S","",""
"IDM00097460","2012-03","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","4,S","27","4,S","8","4,S","","","20120319",",4,S","","","33.0","4,S,19,","","","","","31.30","4,,,S","",""
"IDM00097460","2012-04","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","29","1,S","2","1,S","","","20120428","+,1,S","","","32.2","1,S,28,+","","","","","31.33","1,,,S","",""
"IDM00097460","2012-05","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","29","2,S","3","2,S","","","20120516","+,2,S","","","32.8","2,S,16,+","","","","","31.11","2,,,S","",""
"IDM00097460","2012-06","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","29","1,S","0","1,S","","","20120607",",1,S","","","32.0","1,S,07,","","","","","30.35","1,,,S","",""
"IDM00097460","2012-07","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","28","3,S","0","3,S","","","20120726","+,3,S","","","30.8","3,S,26,+","","","","","29.62","3,,,S","",""
"IDM00097460","2012-08","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0",",S","31",",S","0",",S","","","20120810",",,S","","","31.4",",S,10,","","","","","29.63",",,,S","",""
"IDM00097460","2012-09","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","28","2,S","2","2,S","","","20120929",",2,S","","","32.6","2,S,29,","","","","","30.87","2,,,S","",""
"IDM00097460","2012-10","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","30","1,S","17","1,S","","","20121026",",1,S","","","33.6","1,S,26,","","","","","32.19","1,,,S","",""
"IDM00097460","2012-11","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","28","2,S","14","2,S","","","20121130","+,2,S","","","33.0","2,S,30,+","","","","","31.98","2,,,S","",""
"IDM00097460","2012-12","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","29","2,S","9","2,S","","","20121206",",2,S","","","33.6","2,S,06,","","","","","31.76","2,,,S","",""
"IDM00097460","2013-01","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","30","1,S","14","1,S","","","20130129","+,1,S","","","33.4","1,S,29,+","","","","","31.83","1,,,S","",""
"IDM00097460","2013-02","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","5,S","23","5,S","6","5,S","","","20130225",",5,S","","","33.0","5,S,25,","","","","","31.57","5,,,S","",""
"IDM00097460","2013-03","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","30","1,S","19","1,S","","","20130326",",1,S","","","33.6","1,S,26,","","","","","32.22","1,,,S","",""
"IDM00097460","2013-04","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","28","2,S","9","2,S","","","20130402",",2,S","","","33.2","2,S,02,","","","","","31.58","2,,,S","",""
"IDM00097460","2014-06","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","28","2,S","0","2,S","","","20140625",",2,S","","","32.0","2,S,25,","","","","","30.95","2,,,S","",""
"IDM00097460","2014-07","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","29","2,S","0","2,S","","","20140729",",2,S","","","32.0","2,S,29,","","","","","30.54","2,,,S","",""
"IDM00097460","2014-08","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","28","3,S","2","3,S","","","20140805",",3,S","","","32.4","3,S,05,","","","","","29.39","3,,,S","",""
"IDM00097460","2014-09","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","28","2,S","0","2,S","","","20140903",",2,S","","","31.0","2,S,03,","","","","","29.85","2,,,S","",""
"IDM00097460","2014-10","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","29","2,S","6","2,S","","","20141028",",2,S","","","33.0","2,S,28,","","","","","31.29","2,,,S","",""
"IDM00097460","2014-11","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","28","2,S","12","2,S","","","20141122","+,2,S","","","33.4","2,S,22,+","","","","","32.10","2,,,S","",""
"IDM00097460","2014-12","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","30","1,S","12","1,S","","","20141208",",1,S","","","33.0","1,S,08,","","","","","31.65","1,,,S","",""
"IDM00097460","2015-01","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","30","1,S","10","1,S","","","20150124","+,1,S","","","32.8","1,S,24,+","","","","","31.68","1,,,S","",""
"IDM00097460","2015-02","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","4,S","24","4,S","4","4,S","","","20150219",",4,S","","","32.4","4,S,19,","","","","","31.28","4,,,S","",""
"IDM00097460","2015-03","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","30","1,S","7","1,S","","","20150326",",1,S","","","32.8","1,S,26,","","","","","31.62","1,,,S","",""
"IDM00097460","2015-04","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","27","3,S","12","3,S","","","20150424",",3,S","","","33.1","3,S,24,","","","","","31.89","3,,,S","",""
"IDM00097460","2015-05","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","4,S","27","4,S","3","4,S","","","20150518",",4,S","","","32.8","4,S,18,","","","","","31.41","4,,,S","",""
"IDM00097460","2015-06","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","28","2,S","3","2,S","","","20150605","+,2,S","","","33.0","2,S,05,+","","","","","30.25","2,,,S","",""
"IDM00097460","2015-07","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","30","1,S","0","1,S","","","20150717",",1,S","","","32.0","1,S,17,","","","","","30.29","1,,,S","",""
"IDM00097460","2015-08","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","30","1,S","0","1,S","","","20150812",",1,S","","","31.4","1,S,12,","","","","","29.96","1,,,S","",""
"IDM00097460","2015-09","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","27","3,S","2","3,S","","","20150929","+,3,S","","","32.2","3,S,29,+","","","","","30.70","3,,,S","",""
"IDM00097460","2015-10","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","30","1,S","7","1,S","","","20151029","+,1,S","","","33.1","1,S,29,+","","","","","31.32","1,,,S","",""
"IDM00097460","2015-11","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","29","1,S","16","1,S","","","20151110",",1,S","","","33.0","1,S,10,","","","","","32.17","1,,,S","",""
"IDM00097460","2015-12","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","4,S","27","4,S","23","4,S","","","20151219",",4,S","","","33.8","4,S,19,","","","","","32.74","4,,,S","",""
"IDM00097460","2016-04","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","4,S","26","4,S","8","4,S","","","20160416",",4,S","","","33.4","4,S,16,","","","","","31.89","4,,,S","",""
"IDM00097460","2016-05","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","5,S","26","5,S","9","5,S","","","20160508",",5,S","","","33.0","5,S,08,","","","","","31.83","5,,,S","",""
"IDM00097460","2016-07","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","5,S","26","5,S","1","5,S","","","20160716",",5,S","","","32.2","5,S,16,","","","","","30.49","5,,,S","",""
"IDM00097460","2016-12","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","29","2,S","9","2,S","","","20161227",",2,S","","","33.4","2,S,27,","","","","","31.32","2,,,S","",""
"IDM00097460","2017-01","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","5,S","26","5,S","11","5,S","","","20170107",",5,S","","","32.8","5,S,07,","","","","","31.59","5,,,S","",""
"IDM00097460","2017-04","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","5,S","25","5,S","5","5,S","","","20170417","+,5,S","","","32.6","5,S,17,+","","","","","31.29","5,,,S","",""
"IDM00097460","2017-05","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","30","1,S","4","1,S","","","20170517",",1,S","","","33.0","1,S,17,","","","","","31.32","1,,,S","",""
"IDM00097460","2017-06","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","27","3,S","2","3,S","","","20170602",",3,S","","","32.8","3,S,02,","","","","","30.22","3,,,S","",""
"IDM00097460","2017-07","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","29","2,S","0","2,S","","","20170727",",2,S","","","31.3","2,S,27,","","","","","29.71","2,,,S","",""
"IDM00097460","2017-08","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","4,S","27","4,S","1","4,S","","","20170823",",4,S","","","32.4","4,S,23,","","","","","29.73","4,,,S","",""
"IDM00097460","2017-09","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","28","2,S","0","2,S","","","20170918","+,2,S","","","31.6","2,S,18,+","","","","","30.00","2,,,S","",""
"IDM00097460","2017-10","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","30","1,S","10","1,S","","","20171031",",1,S","","","33.2","1,S,31,","","","","","31.79","1,,,S","",""
"IDM00097460","2017-11","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","5,S","25","5,S","16","5,S","","","20171127","+,5,S","","","33.4","5,S,27,+","","","","","32.16","5,,,S","",""
"IDM00097460","2018-01","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","29","2,S","12","2,S","","","20180128",",2,S","","","33.2","2,S,28,","","","","","31.44","2,,,S","",""
"IDM00097460","2018-02","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","26","2,S","9","2,S","","","20180203",",2,S","","","32.7","2,S,03,","","","","","31.15","2,,,S","",""
"IDM00097460","2018-03","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","5,S","26","5,S","7","5,S","","","20180317",",5,S","","","33.4","5,S,17,","","","","","31.55","5,,,S","",""
"IDM00097460","2018-04","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","27","3,S","4","3,S","","","20180417","+,3,S","","","32.2","3,S,17,+","","","","","31.29","3,,,S","",""
"IDM00097460","2018-10","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","5,S","26","5,S","5","5,S","","","20181007",",5,S","","","33.2","5,S,07,","","","","","31.15","5,,,S","",""
"IDM00097460","2019-02","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","5,S","23","5,S","1","5,S","","","20190224",",5,S","","","32.6","5,S,24,","","","","","31.02","5,,,S","",""
"IDM00097460","2019-03","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","5,S","26","5,S","13","5,S","","","20190322",",5,S","","","33.2","5,S,22,","","","","","31.90","5,,,S","",""
"IDM00097460","2019-04","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","5,S","25","5,S","10","5,S","","","20190407",",5,S","","","34.3","5,S,07,","","","","","31.94","5,,,S","",""
"IDM00097460","2019-05","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","4,S","27","4,S","9","4,S","","","20190509",",4,S","","","32.8","4,S,09,","","","","","31.71","4,,,S","",""
"IDM00097460","2019-07","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","28","3,S","0","3,S","","","20190719",",3,S","","","30.8","3,S,19,","","","","","29.34","3,,,S","",""
"IDM00097460","2019-08","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","5,S","26","5,S","0","5,S","","","20190813","+,5,S","","","30.6","5,S,13,+","","","","","29.76","5,,,S","",""
"IDM00097460","2019-09","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","29","1,S","0","1,S","","","20190918","+,1,S","","","32.0","1,S,18,+","","","","","30.46","1,,,S","",""
"IDM00097460","2019-10","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","28","3,S","2","3,S","","","20191025",",3,S","","","32.6","3,S,25,","","","","","31.14","3,,,S","",""
"IDM00097460","2019-11","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","27","3,S","16","3,S","","","20191127",",3,S","","","33.4","3,S,27,","","","","","32.17","3,,,S","",""
"IDM00097460","2019-12","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","4,S","27","4,S","24","4,S","","","20191229",",4,S","","","34.3","4,S,29,","","","","","32.94","4,,,S","",""
"IDM00097460","2020-01","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","4,S","27","4,S","23","4,S","","","20200119",",4,S","","","34.8","4,S,19,","","","","","33.02","4,,,S","",""
"IDM00097460","2020-02","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","26","3,S","17","3,S","","","20200228",",3,S","","","34.2","3,S,28,","","","","","32.50","3,,,S","",""
"IDM00097460","2020-04","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","29","1,S","11","1,S","","","20200410",",1,S","","","33.2","1,S,10,","","","","","31.61","1,,,S","",""
"IDM00097460","2020-05","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","29","2,S","9","2,S","","","20200518",",2,S","","","33.2","2,S,18,","","","","","31.65","2,,,S","",""
"IDM00097460","2020-06","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","27","3,S","1","3,S","","","20200606",",3,S","","","32.2","3,S,06,","","","","","30.24","3,,,S","",""
"IDM00097460","2020-07","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","30","1,S","2","1,S","","","20200715",",1,S","","","34.0","1,S,15,","","","","","29.58","1,,,S","",""
"IDM00097460","2020-08","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","29","2,S","0","2,S","","","20200824",",2,S","","","32.0","2,S,24,","","","","","30.21","2,,,S","",""
"IDM00097460","2020-11","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","27","3,S","5","3,S","","","20201118",",3,S","","","32.9","3,S,18,","","","","","31.10","3,,,S","",""
"IDM00097460","2020-12","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","28","3,S","10","3,S","","","20201229","+,3,S","","","33.0","3,S,29,+","","","","","31.64","3,,,S","",""
"IDM00097460","2021-01","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","28","3,S","8","3,S","","","20210110",",3,S","","","33.0","3,S,10,","","","","","31.43","3,,,S","",""
"IDM00097460","2021-03","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","5,S","0","5,S","0","4,S","27","4,S","6","4,S","20210312",",5,S","20210322",",4,S","21.0","5,S,12,","32.8","4,S,22,","","","27.07","9,S","31.47","4,,,S","22.68","5,,,S"
"IDM00097460","2021-04","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","4,S","26","4,S","9","4,S","","","20210406",",4,S","","","35.0","4,S,06,","","","","","31.83","4,,,S","",""
"IDM00097460","2021-06","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0",",S","30",",S","4",",S","","","20210611",",,S","","","32.6",",S,11,","","","","","31.00",",,,S","",""
"IDM00097460","2021-07","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","4,S","27","4,S","1","4,S","","","20210711",",4,S","","","32.3","4,S,11,","","","","","30.17","4,,,S","",""
"IDM00097460","2021-09","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","28","2,S","0","2,S","","","20210930","+,2,S","","","31.8","2,S,30,+","","","","","30.17","2,,,S","",""
"IDM00097460","2021-10","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","28","3,S","12","3,S","","","20211017",",3,S","","","33.8","3,S,17,","","","","","31.55","3,,,S","",""
"IDM00097460","2021-11","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0",",S","30",",S","10",",S","","","20211120",",,S","","","33.2",",S,20,","","","","","31.72",",,,S","",""
"IDM00097460","2021-12","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","28","3,S","5","3,S","","","20211210",",3,S","","","33.4","3,S,10,","","","","","31.17","3,,,S","",""
"IDM00097460","2022-01","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","4,S","27","4,S","10","4,S","","","20220127","+,4,S","","","33.2","4,S,27,+","","","","","31.51","4,,,S","",""
"IDM00097460","2022-02","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","27","1,S","6","1,S","","","20220224",",1,S","","","33.0","1,S,24,","","","","","31.17","1,,,S","",""
"IDM00097460","2022-03","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0",",S","31",",S","13",",S","","","20220327","+,,S","","","33.0",",S,27,+","","","","","31.88",",,,S","",""
"IDM00097460","2022-04","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","4,S","26","4,S","14","4,S","","","20220401",",4,S","","","33.6","4,S,01,","","","","","32.05","4,,,S","",""
"IDM00097460","2022-05","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","30","1,S","12","1,S","","","20220512",",1,S","","","33.5","1,S,12,","","","","","31.81","1,,,S","",""
"IDM00097460","2022-06","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0",",S","30",",S","7",",S","","","20220624","+,,S","","","32.5",",S,24,+","","","","","31.46",",,,S","",""
"IDM00097460","2022-07","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","30","1,S","0","1,S","","","20220701",",1,S","","","32.0","1,S,01,","","","","","30.11","1,,,S","",""
"IDM00097460","2022-08","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","30","1,S","0","1,S","","","20220820","+,1,S","","","32.0","1,S,20,+","","","","","30.42","1,,,S","",""
"IDM00097460","2022-09","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","4,S","0","4,S","0","5,S","25","5,S","3","5,S","20220908",",4,S","20220930",",5,S","20.2","4,S,08,","32.8","5,S,30,","","","26.87","8,S","30.96","5,,,S","22.78","4,,,S"
"IDM00097460","2022-10","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","30","1,S","13","1,S","","","20221020",",1,S","","","33.2","1,S,20,","","","","","31.89","1,,,S","",""
"IDM00097460","2022-11","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","29","1,S","18","1,S","","","20221128",",1,S","","","33.2","1,S,28,","","","","","31.77","1,,,S","",""
"IDM00097460","2022-12","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","30","1,S","10","1,S","","","20221223",",1,S","","","33.6","1,S,23,","","","","","31.47","1,,,S","",""
"IDM00097460","2023-01","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","30","1,S","9","1,S","","","20230104",",1,S","","","33.8","1,S,04,","","","","","31.64","1,,,S","",""
"IDM00097460","2023-02","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","1,S","27","1,S","12","1,S","","","20230223","+,1,S","","","34.2","1,S,23,+","","","","","31.92","1,,,S","",""
"IDM00097460","2023-03","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0",",S","31",",S","17",",S","","","20230319",",,S","","","33.8",",S,19,","","","","","31.93",",,,S","",""
"IDM00097460","2023-04","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","5,S","0","5,S","0","2,S","28","2,S","21","2,S","20230408",",5,S","20230412",",2,S","22.4","5,S,08,","33.8","2,S,12,","","","27.81","7,S","32.29","2,,,S","23.33","5,,,S"
"IDM00097460","2023-05","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","29","2,S","12","2,S","","","20230511",",2,S","","","33.0","2,S,11,","","","","","31.96","2,,,S","",""
"IDM00097460","2023-06","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","28","2,S","8","2,S","","","20230624","+,2,S","","","33.2","2,S,24,+","","","","","31.24","2,,,S","",""
"IDM00097460","2023-07","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0",",S","31",",S","4",",S","","","20230727",",,S","","","33.4",",S,27,","","","","","30.94",",,,S","",""
"IDM00097460","2023-08","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","28","3,S","2","3,S","","","20230809",",3,S","","","32.8","3,S,09,","","","","","30.89","3,,,S","",""
"IDM00097460","2023-09","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","5,S","25","5,S","0","5,S","","","20230927","+,5,S","","","31.4","5,S,27,+","","","","","30.34","5,,,S","",""
"IDM00097460","2023-10","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","29","2,S","8","2,S","","","20231031",",2,S","","","33.2","2,S,31,","","","","","31.75","2,,,S","",""
