"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00014840","1896-06","43.17111","-86.23685","190.3","MUSKEGON CO AIRPORT, MI US","","","","","","","","","","","","","47.5","5,6","4",",6","2",",6","0",",6","","","","","0","5,6","0","5,6","0","5,6","24","5,6","0","5,6","","","","","18960611",",5,6","","","","","","","18960607",",,6","18960625","+,5,6","7.2","5,6,11,","","","","","7.6",",,6,07,","28.9","5,6,25,+","","","7.3","5,6","16.3",",,,6","","","","","","","","","19.94","5,6","25.44","5,,,6","14.44","5,,,6","","","","","","","","","","","","","","","","","",""
"USW00014840","1896-07","43.17111","-86.23685","190.3","MUSKEGON CO AIRPORT, MI US","","","","","","","","","","","","","84.5",",6","4",",6","4",",6","2",",6","","","","","0",",6","0",",6","0",",6","26",",6","0",",6","","","","","18960717",",,6","","","","","","","18960714",",,6","18960712","+,,6","10.0",",6,17,","","","","","51.1",",,6,14,","30.0",",6,12,+","9.7","6","9.7",",6","88.3",",,,6","","","","","","","","","20.75",",6","25.52",",,,6","15.97",",,,6","","","","","","","","","","","","","","","","","",""
"USW00014840","1896-08","43.17111","-86.23685","190.3","MUSKEGON CO AIRPORT, MI US","","","","","","","","","","","","","94.2",",6","5",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","26",",6","0",",6","","","","","18960828",",,6","","","","","","","18960801",",,6","18960808",",,6","5.6",",6,28,","","","","","22.4",",,6,01,","30.6",",6,08,","30.3","6","20.6",",6","34.0",",,,6","","","","","","","","","20.71",",6","25.16",",,,6","16.25",",,,6","","","","","","","","","","","","","","","","","",""
"USW00014840","1896-09","43.17111","-86.23685","190.3","MUSKEGON CO AIRPORT, MI US","","","","","","","","","","","","","10.0",",6","14",",6","9",",6","2",",6","","","","","0",",6","1",",6","0",",6","8",",6","0",",6","","","","","18960923",",,6","","","","","","","18960930",",,6","18960910",",,6","-0.6",",6,23,","","","","","45.7",",,6,30,","28.3",",6,10,","149.2","6","118.9",",6","137.1",",,,6","","","","","","","","","14.71",",6","18.79",",,,6","10.62",",,,6","","","","","","","","","","","","","","","","","",""
"USW00014840","1896-10","43.17111","-86.23685","190.3","MUSKEGON CO AIRPORT, MI US","","","","","","","","","","","","","0.0",",6","4",",6","3",",6","0",",6","","","0",",6","0",",6","7",",6","0",",6","1",",6","0",",6","","","","","18961018",",,6","","","18961018",",,6","","","18961019",",,6","18961029",",,6","-3.9",",6,18,","","","13",",,6,18,","13.2",",,6,19,","23.3",",6,29,","475.3","6","326.1",",6","25.6",",,,6","","","","","","","13",",,,6","7.81",",6","12.39",",,,6","3.24",",,,6","","","","","","","","","","","","","","","","","",""
"USW00014840","1896-11","43.17111","-86.23685","190.3","MUSKEGON CO AIRPORT, MI US","","","","","","","","","","","","","0.0",",6","10",",6","9",",6","0",",6","","","2","1,6","0",",6","15",",6","5",",6","0",",6","0",",6","","","","","18961130",",,6","","","18961129",",1,6","","","18961110",",,6","18961126","+,,6","-10.6",",6,30,","","","38","1,,6,29,","16.5",",,6,10,","16.7",",6,26,+","935.0","6","459.7",",6","85.7",",,,6","","","","","","","63","1,,,6","3.01",",6","6.10",",,,6","-0.08",",,,6","","","","","","","","","","","","","","","","","",""
"USW00014840","1896-12","43.17111","-86.23685","190.3","MUSKEGON CO AIRPORT, MI US","","","","","","","","","","","","","0.0",",6","5",",6","4",",6","0",",6","","","2",",6","0",",6","24",",6","8",",6","0",",6","0",",6","","","","","18961223","+,,6","","","18961221",",,6","","","18961221",",,6","18961212",",,6","-12.2",",6,23,+","","","51",",,6,21,","4.6",",,6,21,","10.0",",6,12,","1527.2","6","592.2",",6","16.2",",,,6","","","","","","","102",",,,6","-0.77",",6","1.79",",,,6","-3.33",",,,6","","","","","","","","","","","","","","","","","",""
"USW00014840","1897-01","43.17111","-86.23685","190.3","MUSKEGON CO AIRPORT, MI US","","","","","","","","","","","0.0","6","0.0",",6","10","1,6","10","1,6","2","1,6","26",",6","8",",6","2",",6","26",",6","20",",6","0",",6","0",",6","","","","","18970124",",,6","18970131","+,,6","18970122",",,6","","","18970103",",1,6","18970103",",,6","-18.3",",6,24,","229",",,6,31,+","76",",,6,22,","124.5","1,,6,03,","13.9",",6,03,","2236.3","Z","709.1",",6","196.0","1,,,6","","","","","","","407",",,,6","-4.54",",6","-1.51",",,,6","-7.58",",,,6","","","","","","","","","","","","","","","","","",""
"USW00014840","1897-02","43.17111","-86.23685","190.3","MUSKEGON CO AIRPORT, MI US","","","","","","","","","","","0.0","6","0.0",",6","3","1,6","3","1,6","0","1,6","28",",6","3",",6","0",",6","28",",6","9",",6","0",",6","0",",6","","","","","18970227",",,6","18970201",",,6","18970211",",,6","","","18970211",",1,6","18970213",",,6","-14.4",",6,27,","229",",,6,01,","51",",,6,11,","5.1","1,,6,11,","3.3",",6,13,","2836.3","Z","600.0",",6","10.1","1,,,6","","","","","","","101",",,,6","-3.09",",6","-0.33",",,,6","-5.86",",,,6","","","","","","","","","","","","","","","","","",""
"USW00014840","1897-03","43.17111","-86.23685","190.3","MUSKEGON CO AIRPORT, MI US","","","","","","","","","","","0.0","6","0.0",",6","8",",6","8",",6","0",",6","","","5",",6","1",",6","25",",6","11",",6","0",",6","0",",6","","","","","18970316",",,6","","","18970323","+,,6","","","18970308",",,6","18970330",",,6","-23.9",",6,16,","","","51",",,6,23,+","20.3",",,6,08,","17.8",",6,30,","3432.6","Z","596.3",",6","62.2",",,,6","","","","","","","229",",,,6","-0.90",",6","2.98",",,,6","-4.79",",,,6","","","","","","","","","","","","","","","","","",""
