"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014739","1936-01","42.36057","-71.00975","3.2","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","","","","","","","","","","","0.0","0","0.0",",0","15",",0","8",",0","3",",0","14",",0","2",",0","0",",0","26",",0","11",",0","0",",0","0",",0","","","","","19360130",",,0","19360119",",,0","19360119",",,0","","","19360119",",,0","19360103",",,0","-15.6",",0,30,","279",",,0,19,","254",",,0,19,","37.1",",,0,19,","12.2",",0,03,","","","634.0",",0","164.2",",,,0","","","","","","","","","337",",,,0","-2.12",",0","1.85",",,,0","-6.09",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014739","1936-02","42.36057","-71.00975","3.2","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","","","","","","","","","","","0.0","0","0.0",",0","9",",0","5",",0","2",",0","29",",0","3",",0","0",",0","26",",0","18",",0","0",",0","0",",0","","","","","19360219",",,0","19360214",",,0","19360214",",,0","","","19360214",",,0","19360226",",,0","-15.6",",0,19,","356",",,0,14,","231",",,0,14,","37.1",",,0,14,","7.8",",0,26,","","","679.9",",0","93.1",",,,0","","","","","","","","","320",",,,0","-5.11",",0","-1.05",",,,0","-9.18",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014739","1936-03","42.36057","-71.00975","3.2","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","","","","","","","","","","","0.0","0","0.0",",0","12",",0","9",",0","2",",0","3",",0","1",",0","0",",0","9",",0","2",",0","1",",0","0",",0","","","","","19360307",",,0","19360303","+,,0","19360303",",,0","","","19360312",",,0","19360331",",,0","-9.4",",0,07,","25",",,0,03,+","69",",,0,03,","39.4",",,0,12,","21.1",",0,31,","","","400.5",",0","162.7",",,,0","","","","","","","","","84",",,,0","5.41",",0","9.51",",,,0","1.32",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014739","1936-04","42.36057","-71.00975","3.2","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","","","","","","","","","","","2.2","0","2.2",",0","14",",0","8",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","3",",0","0",",0","","","","","19360404",",,0","19360430","+,,0","19360413","+,,0","","","19360402",",,0","19360430",",,0","-1.7",",0,04,","0",",,0,30,+","0",",T,0,13,+","29.2",",,0,02,","26.7",",0,30,","","","331.0",",0","90.0",",,,0","","","","","","","","","0",",T,,0","7.37",",0","11.50",",,,0","3.24",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014739","1936-05","42.36057","-71.00975","3.2","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","","","","","","","","","","","28.8","0","26.6",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","2",",0","","","","","19360516",",,0","19360531","+,,0","19360531","+,,0","","","19360504",",,0","19360524","+,,0","1.1",",0,16,","0",",,0,31,+","0",",,0,31,+","15.0",",,0,04,","32.8",",0,24,+","","","101.9",",0","43.2",",,,0","","","","","","","","","0",",,,0","15.90",",0","21.72",",,,0","10.09",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014739","1936-06","42.36057","-71.00975","3.2","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","","","","","","","","","","","71.7","0","42.9","2,0","9",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","23","1,0","0","1,0","","","","","19360617",",1,0","19360630","+,,0","19360630","+,,0","","","19360614",",,0","19360626",",1,0","11.1","1,0,17,","0",",,0,30,+","0",",,0,30,+","27.2",",,0,14,","29.4","1,0,26,","","","17.8","1,0","60.3",",,,0","","","","","","","","","0",",,,0","19.14","2,0","23.67","1,,,0","14.61","1,,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014739","1936-07","42.36057","-71.00975","3.2","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","","","","","","","","","","","178.7","0","107.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","","","19360726","+,,0","19360731","+,,0","19360731","+,,0","","","19360709",",,0","19360708",",,0","13.9",",0,26,+","0",",,0,31,+","0",",,0,31,+","12.2",",,0,09,","36.7",",0,08,","1.4","0","1.4",",0","26.0",",,,0","","","","","","","","","0",",,,0","21.74",",0","26.68",",,,0","16.80",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014739","1936-08","42.36057","-71.00975","3.2","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","","","","","","","","","","","275.6","0","96.9",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","4",",0","","","","","19360822",",,0","19360831","+,,0","19360831","+,,0","","","19360830",",,0","19360816",",,0","12.2",",0,22,","0",",,0,31,+","0",",,0,31,+","36.6",",,0,30,","34.4",",0,16,","16.9","0","15.5",",0","131.0",",,,0","","","","","","","","","0",",,,0","20.96",",0","25.57",",,,0","16.35",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014739","1936-09","42.36057","-71.00975","3.2","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","","","","","","","","","","","302.1","0","26.5",",0","11",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","1",",0","","","","","19360926",",,0","19360930","+,,0","19360930","+,,0","","","19360918",",,0","19360908",",,0","5.0",",0,26,","0",",,0,30,+","0",",,0,30,+","53.3",",,0,18,","32.2",",0,08,","83.4","0","66.5",",0","96.2",",,,0","","","","","","","","","0",",,,0","17.00",",0","21.10",",,,0","12.90",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014739","1936-10","42.36057","-71.00975","3.2","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","","","","","","","","","","","307.4","0","5.3",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","9",",0","0",",0","","","","","19361027",",,0","19361031","+,,0","19361031","+,,0","","","19361001",",,0","19361021",",,0","-3.9",",0,27,","0",",,0,31,+","0",",,0,31,+","41.4",",,0,01,","26.1",",0,21,","270.1","0","186.7",",0","67.8",",,,0","","","","","","","","","0",",,,0","12.48",",0","17.11",",,,0","7.85",",,,0","","","","","","","","","","","","","","","","","","","","","",""
