"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA004064620","2009-09","54.0167","-109.1333","546.0","LOON LAKE RCS, SK CA","","","3.7","1,C","6","1,C","3","1,C","0","1,C","","","0","1,C","1","1,C","0","1,C","17","1,C","0","1,C","20090928",",1,C","","","20090915",",1,C","20090902",",1,C","-2.0","1,C,28,","","","5.1","1,,C,15,","30.9","1,C,02,","","","127.4","1,C","18.0","1,,,C","14.07","1,C","21.96","1,,,C","6.18","1,,,C","","","",""
"CA004064620","2009-10","54.0167","-109.1333","546.0","LOON LAKE RCS, SK CA","","","0.0",",C","12","2,C","3","2,C","0","2,C","","","0",",C","24",",C","6",",C","0",",C","0",",C","20091012",",,C","","","20091006",",2,C","20091017",",,C","-11.6",",C,12,","","","11.4","2,,C,06,","13.8",",C,17,","","","545.8",",C","31.0","2,,,C","0.73",",C","4.14",",,,C","-2.68",",,,C","","","",""
"CA004064620","2009-11","54.0167","-109.1333","546.0","LOON LAKE RCS, SK CA","","","0.0",",C","","","","","","","","","0",",C","29",",C","1",",C","0",",C","0",",C","20091102",",,C","","","","","20091117",",,C","-14.3",",C,02,","","","","","16.3",",C,17,","","","586.4",",C","","","-1.22",",C","4.56",",,,C","-6.99",",,,C","","","",""
"CA004064620","2009-12","54.0167","-109.1333","546.0","LOON LAKE RCS, SK CA","","","0.0",",C","","","","","","","","","26",",C","31",",C","31",",C","0",",C","0",",C","20091212",",,C","","","","","20091201",",,C","-40.8",",C,12,","","","","","-1.4",",C,01,","","","1186.3",",C","","","-19.94",",C","-14.14",",,,C","-25.73",",,,C","","","",""
"CA004064620","2010-01","54.0167","-109.1333","546.0","LOON LAKE RCS, SK CA","0.0","C","0.0",",C","","","","","","","","","17",",C","31",",C","27",",C","0",",C","0",",C","20100101",",,C","","","","","20100111",",,C","-37.6",",C,01,","","","","","1.9",",C,11,","","","997.7",",C","","","-13.85",",C","-8.63",",,,C","-19.07",",,,C","","","",""
"CA004064620","2010-02","54.0167","-109.1333","546.0","LOON LAKE RCS, SK CA","0.0","C","0.0",",C","","","","","","","","","15",",C","28",",C","23",",C","0",",C","0",",C","20100208",",,C","","","","","20100227",",,C","-30.3",",C,08,","","","","","3.7",",C,27,","","","852.7",",C","","","-12.12",",C","-5.82",",,,C","-18.42",",,,C","","","",""
"CA004064620","2010-03","54.0167","-109.1333","546.0","LOON LAKE RCS, SK CA","0.0","C","0.0",",C","","","","","","","","","0",",C","28",",C","7",",C","0",",C","0",",C","20100324",",,C","","","","","20100329",",,C","-16.3",",C,24,","","","","","14.8",",C,29,","","","578.8",",C","","","-0.34",",C","5.29",",,,C","-5.96",",,,C","","","",""
"CA004064620","2010-04","54.0167","-109.1333","546.0","LOON LAKE RCS, SK CA","0.0","C","0.0","1,C","","","","","","","","","0","1,C","22","1,C","1","1,C","6","1,C","0","1,C","20100402",",1,C","","","","","20100422",",1,C","-6.8","1,C,02,","","","","","23.8","1,C,22,","","","387.9","1,C","","","4.96","1,C","11.97","1,,,C","-2.06","1,,,C","","","",""
"CA004064620","2010-05","54.0167","-109.1333","546.0","LOON LAKE RCS, SK CA","1.5","C","1.5",",C","12",",C","4",",C","1",",C","","","0",",C","11",",C","0",",C","8",",C","0",",C","20100508",",,C","","","20100523",",,C","20100517",",,C","-5.8",",C,08,","","","43.4",",,C,23,","28.6",",C,17,","","","301.2",",C","82.2",",,,C","8.66",",C","15.89",",,,C","1.44",",,,C","","","",""
"CA004064620","2010-06","54.0167","-109.1333","546.0","LOON LAKE RCS, SK CA","1.9","C","0.4","1,C","9","1,C","7","1,C","0","1,C","","","0","1,C","0","1,C","0","1,C","15","1,C","0","1,C","20100609",",1,C","","","20100621",",1,C","20100629",",1,C","0.3","1,C,09,","","","11.2","1,,C,21,","27.3","1,C,29,","","","116.4","1,C","49.5","1,,,C","14.33","1,C","20.79","1,,,C","7.88","1,,,C","","","",""
"CA004064620","2010-07","54.0167","-109.1333","546.0","LOON LAKE RCS, SK CA","4.3","C","2.4",",C","16",",C","6",",C","2",",C","","","0",",C","0",",C","0",",C","23",",C","0",",C","20100702",",,C","","","20100712",",,C","20100729",",,C","3.6",",C,02,","","","31.5",",,C,12,","27.4",",C,29,","79.2","C","79.2",",C","100.0",",,,C","15.86",",C","22.61",",,,C","9.11",",,,C","","","",""
"CA004064620","2010-08","54.0167","-109.1333","546.0","LOON LAKE RCS, SK CA","5.7","C","1.4",",C","12",",C","11",",C","0",",C","","","0",",C","0",",C","0",",C","11",",C","0",",C","20100829",",,C","","","20100816",",,C","20100807",",,C","3.1",",C,29,","","","19.6",",,C,16,","25.7",",C,07,","214.6","C","135.4",",C","116.3",",,,C","14.01",",C","19.77",",,,C","8.25",",,,C","","","",""
"CA004064620","2010-09","54.0167","-109.1333","546.0","LOON LAKE RCS, SK CA","5.7","C","0.0","1,C","8","1,C","7","1,C","0","1,C","","","0","1,C","9","1,C","0","1,C","4","1,C","0","1,C","20100918",",1,C","","","20100906",",1,C","20100904",",1,C","-5.8","1,C,18,","","","20.1","1,,C,06,","23.0","1,C,04,","501.8","C","287.2","1,C","64.3","1,,,C","8.43","1,C","14.20","1,,,C","2.66","1,,,C","","","",""
"CA004064620","2010-10","54.0167","-109.1333","546.0","LOON LAKE RCS, SK CA","5.7","C","0.0",",C","3",",C","3",",C","0",",C","","","0",",C","18",",C","5",",C","3",",C","0",",C","20101028",",,C","","","20101025",",,C","20101006",",,C","-16.3",",C,28,","","","12.6",",,C,25,","22.9",",C,06,","928.3","C","426.5",",C","22.6",",,,C","4.58",",C","10.83",",,,C","-1.68",",,,C","","","",""
"CA004064620","2010-11","54.0167","-109.1333","546.0","LOON LAKE RCS, SK CA","5.7","C","0.0",",C","3",",C","0",",C","0",",C","","","7",",C","28",",C","16",",C","0",",C","0",",C","20101124",",,C","","","20101118",",,C","20101104",",,C","-31.1",",C,24,","","","2.3",",,C,18,","10.8",",C,04,","1691.3","C","763.0",",C","3.9",",,,C","-7.10",",C","-2.20",",,,C","-12.00",",,,C","","","",""
"CA004064620","2010-12","54.0167","-109.1333","546.0","LOON LAKE RCS, SK CA","5.7","C","0.0",",C","7",",C","0",",C","0",",C","","","20",",C","31",",C","31",",C","0",",C","0",",C","20101211",",,C","","","20101215",",,C","20101225",",,C","-30.5",",C,11,","","","1.9",",,C,15,","-3.9",",C,25,","2762.8","C","1071.5",",C","7.1",",,,C","-16.23",",C","-11.74",",,,C","-20.72",",,,C","","","",""
"CA004064620","2011-01","54.0167","-109.1333","546.0","LOON LAKE RCS, SK CA","0.0","C","0.0",",C","7",",C","1",",C","0",",C","","","20",",C","31",",C","25",",C","0",",C","0",",C","20110120",",,C","","","20110116",",,C","20110127",",,C","-38.7",",C,20,","","","2.5",",,C,16,","6.0",",C,27,","3835.2","C","1072.4",",C","6.2",",,,C","-16.26",",C","-10.82",",,,C","-21.70",",,,C","","","",""
"CA004064620","2011-02","54.0167","-109.1333","546.0","LOON LAKE RCS, SK CA","0.0","C","0.0",",C","7",",C","1",",C","0",",C","28",",","20",",C","28",",C","23",",C","0",",C","0",",C","20110219",",,C","20110217",",,C","20110216",",,C","20110212",",,C","-38.8",",C,19,","260",",,C,17,","3.1",",,C,16,","8.4",",C,12,","4767.4","C","932.2",",C","8.5",",,,C","-14.96",",C","-8.55",",,,C","-21.37",",,,C","","","",""
"CA004064620","2011-03","54.0167","-109.1333","546.0","LOON LAKE RCS, SK CA","0.0","C","0.0",",C","5","1,C","0","1,C","0","1,C","31",",","15",",C","31",",C","26",",C","0",",C","0",",C","20110306",",,C","20110324","+,,C","20110310",",1,C","20110331",",,C","-36.3",",C,06,","340",",,C,24,+","2.3","1,,C,10,","8.2",",C,31,","5704.3","C","936.9",",C","5.5","1,,,C","-11.89",",C","-5.68",",,,C","-18.10",",,,C","","","",""
"CA004064620","2011-04","54.0167","-109.1333","546.0","LOON LAKE RCS, SK CA","0.0","C","0.0",",C","3",",C","2",",C","0",",C","","","0",",C","26",",C","0",",C","0",",C","0",",C","20110402",",,C","","","20110428",",,C","20110426",",,C","-9.0",",C,02,","","","4.6",",,C,28,","17.5",",C,26,","6175.4","C","471.1",",C","8.3",",,,C","2.63",",C","8.55",",,,C","-3.29",",,,C","","","",""
"CA004064620","2011-05","54.0167","-109.1333","546.0","LOON LAKE RCS, SK CA","0.0","C","0.0",",C","2",",C","0",",C","0",",C","","","0",",C","12",",C","0",",C","5",",C","0",",C","20110524",",,C","","","20110506",",,C","20110520",",,C","-4.6",",C,24,","","","1.9",",,C,06,","25.4",",C,20,","6445.3","C","269.9",",C","2.8",",,,C","9.63",",C","17.92",",,,C","1.33",",,,C","","","",""
"CA004064620","2011-06","54.0167","-109.1333","546.0","LOON LAKE RCS, SK CA","1.3","C","1.3",",C","17",",C","9",",C","2",",C","","","0",",C","2",",C","0",",C","13",",C","0",",C","20110604",",,C","","","20110602",",,C","20110629",",,C","-2.4",",C,04,","","","28.3",",,C,02,","26.6",",C,29,","6591.5","C","146.2",",C","119.7",",,,C","13.51",",C","19.94",",,,C","7.07",",,,C","","","",""
