"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00052947","1999-02","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","0.0","0","0.0","2,0","2",",0","2",",0","0",",0","3",",0","2",",0","0","2,0","26","2,0","1",",0","2",",0","0",",0","","","19990221",",2,0","19990222","+,,0","19990211",",,0","","","19990211",",,0","19990211",",,0","-12.8","2,0,21,","25",",,0,22,+","36",",,0,11,","3.3",",,0,11,","22.8",",0,11,","2279.5","0","391.0",",0","6.1",",,,0","69",",,,0","3.15","2,0","11.86",",,,0","-5.57","2,,,0","","","",""
"USC00052947","1999-03","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","0.0","0","0.0",",0","4",",0","2",",0","0",",0","1",",0","1",",0","0",",0","28",",0","2",",0","3",",0","0",",0","5","","19990313",",,0","19990313",",,0","19990313",",,0","","","19990313",",,0","19990331",",,0","-12.8",",0,13,","25",",,0,13,","28",",,0,13,","4.8",",,0,13,","25.0",",0,31,","2714.6","0","435.1",",0","11.5",",,,0","53",",,,0","4.30",",0","13.24",",,,0","-4.65",",,,0","","","",""
"USC00052947","1999-04","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","0.0","0","0.0",",0","15",",0","10",",0","0",",0","1",",0","2",",0","0",",0","14",",0","0",",0","5",",0","0",",0","3","","19990417",",,0","19990403",",,0","19990406",",,0","","","19990423",",,0","19990420",",,0","-7.2",",0,17,","51",",,0,03,","61",",,0,06,","10.4",",,0,23,","25.6",",0,20,","3067.3","0","352.7",",0","67.1",",,,0","114",",,,0","6.58",",0","13.28",",,,0","-0.13",",,,0","","","",""
"USC00052947","1999-05","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","0.9","0","0.9","1,0","11",",0","8",",0","0",",0","0",",0","0",",0","0","1,0","3","1,0","0",",0","17",",0","0",",0","1","","19990511",",1,0","19990531","+,,0","19990531","+,,0","","","19990530",",,0","19990510",",,0","-2.2","1,0,11,","0",",,0,31,+","0",",,0,31,+","17.0",",,0,30,","28.3",",0,10,","3227.4","0","160.1",",0","77.0",",,,0","0",",,,0","13.05","1,0","20.29",",,,0","5.81","1,,,0","","","",""
"USC00052947","1999-06","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","49.3","0","48.4","1,0","11",",0","7",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","26",",0","4",",0","2","","19990616",",1,0","19990630","+,,0","19990630","+,,0","","","19990627",",,0","19990609",",,0","5.0","1,0,16,","0",",,0,30,+","0",",,0,30,+","34.0",",,0,27,","35.0",",0,09,","3265.0","0","37.6",",0","103.8",",,,0","0",",,,0","18.78","1,0","26.55",",,,0","11.02","1,,,0","","","",""
"USC00052947","1999-07","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","232.3","0","183.0",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","","","19990711","+,,0","19990731","+,,0","19990731","+,,0","1","","19990729",",,0","19990704",",,0","9.4",",0,11,+","0",",,0,31,+","0",",,0,31,+","15.5",",,0,29,","39.4",",0,04,","1.1","0","1.1",",0","37.0",",,,0","0",",,,0","24.20",",0","32.51",",,,0","15.89",",,,0","","","",""
"USC00052947","1999-08","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","356.4","0","124.1",",0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","12",",0","2","","19990813",",,0","19990831","+,,0","19990831","+,,0","","","19990829",",,0","19990828",",,0","8.3",",0,13,","0",",,0,31,+","0",",,0,31,+","55.6",",,0,29,","35.6",",0,28,","8.3","0","7.2",",0","122.7",",,,0","0",",,,0","22.10",",0","29.90",",,,0","14.30",",,,0","","","",""
"USC00052947","1999-09","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","376.6","0","20.2",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","22",",0","1",",0","2","","19990929",",,0","19990927",",,0","19990927",",,0","","","19990927",",,0","19990901",",,0","-0.6",",0,29,","0",",T,0,27,","0",",T,0,27,","23.6",",,0,27,","32.8",",0,01,","123.7","0","115.4",",0","66.0",",,,0","0",",T,,0","15.16",",0","23.38",",,,0","6.94",",,,0","","","",""
"USC00052947","1999-10","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","376.6","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","15",",0","0",",0","","","19991028","+,,0","19991031","+,,0","19991018","+,,0","","","19991019",",,0","19991007",",,0","-5.6",",0,28,+","0",",,0,31,+","0",",T,0,18,+","3.8",",,0,19,","30.6",",0,07,","371.6","0","247.9",",0","4.1",",,,0","0",",T,,0","10.34",",0","19.94",",,,0","0.73",",,,0","","","",""
"USC00052947","1999-11","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","376.6","0","0.0",",0","2",",0","1",",0","0",",0","3",",0","1",",0","0",",0","22",",0","0",",0","13",",0","0",",0","","","19991124",",,0","19991124","+,,0","19991123",",,0","","","19991123",",,0","19991108",",,0","-10.6",",0,24,","25",",,0,24,+","30",",,0,23,","2.5",",,0,23,","27.2",",0,08,","702.1","0","330.5",",0","3.5",",,,0","48",",,,0","7.32",",0","16.57",",,,0","-1.94",",,,0","","","",""
"USC00052947","1999-12","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","376.6","0","0.0","2,0","3",",0","2",",0","0",",0","1",",0","1",",0","0","2,0","27","2,0","2",",0","0",",0","0",",0","","","19991205",",2,0","19991204",",,0","19991204",",,0","","","19991218",",,0","19991202",",,0","-13.3","2,0,05,","51",",,0,04,","43",",,0,04,","12.7",",,0,18,","20.0",",0,02,","1193.5","0","491.4",",0","17.1",",,,0","51",",,,0","1.35","2,0","8.55",",,,0","-5.84","2,,,0","","","",""
"USC00052947","2000-01","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","0.0","","0.0","1,0","5",",0","2",",0","0",",0","14",",0","2",",0","0","1,0","30","1,0","5",",0","0",",0","0",",0","","","20000104",",1,0","20000105","+,,0","20000103",",,0","","","20000103",",,0","20000118","+,,0","-16.1","1,0,04,","102",",,0,05,+","97",",,0,03,","10.4",",,0,03,","14.4",",0,18,+","1770.3","","576.8",",0","16.0",",,,0","186",",,,0","-0.92","1,0","5.93",",,,0","-7.77","1,,,0","","","",""
"USC00052947","2000-02","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","0.0","","0.0",",0","2",",0","2",",0","0",",0","8",",0","2",",0","0",",0","28",",0","4",",0","1",",0","0",",0","","","20000201",",,0","20000212","+,,0","20000211",",,0","","","20000218",",,0","20000229",",,0","-12.8",",0,01,","152",",,0,12,+","163",",,0,11,","6.6",",,0,18,","22.2",",0,29,","2230.9","","460.6",",0","11.4",",,,0","249",",,,0","2.45",",0","10.13",",,,0","-5.23",",,,0","","","",""
"USC00052947","2000-03","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","0.0","","0.0","2,0","8",",0","5",",0","1",",0","6",",0","3",",0","0","2,0","26","2,0","3",",0","1",",0","0",",0","2","","20000319","+,2,0","20000331","+,,0","20000310",",,0","1","","20000308",",,0","20000328",",,0","-8.3","2,0,19,+","76",",,0,31,+","104",",,0,10,","47.5",",,0,08,","21.1",",0,28,","2644.1","","413.2",",0","69.8",",,,0","289",",,,0","4.20","2,0","11.06",",,,0","-2.66","2,,,0","","","",""
"USC00052947","2000-04","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","0.0","","0.0",",0","6",",0","2",",0","1",",0","0",",0","0",",0","0",",0","16",",0","1",",0","14",",0","0",",0","2","","20000416",",,0","20000416",",,0","20000416",",,0","1","","20000430",",,0","20000419",",,0","-7.2",",0,16,","0",",T,0,16,","8",",,0,16,","44.2",",,0,30,","27.2",",0,19,","2924.7","","280.6",",0","59.3",",,,0","8",",,,0","8.98",",0","18.46",",,,0","-0.51",",,,0","","","",""
"USC00052947","2000-05","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","14.7","","14.7","2,0","9",",0","4",",0","0",",0","0",",0","0",",0","0","2,0","1","2,0","0",",0","21",",0","2",",0","","","20000513",",2,0","20000531","+,,0","20000519","+,,0","","","20000518",",,0","20000530",",,0","-3.3","2,0,13,","0",",,0,31,+","0",",T,0,19,+","17.0",",,0,18,","37.2",",0,30,","3030.3","","105.6",",0","30.4",",,,0","0",",T,,0","15.19","2,0","23.35",",,,0","7.03","2,,,0","","","",""
"USC00052947","2000-06","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","91.1","","76.4",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","11",",0","","","20000602",",,0","20000630","+,,0","20000630","+,,0","","","20000617",",,0","20000609",",,0","4.4",",0,02,","0",",,0,30,+","0",",,0,30,+","4.1",",,0,17,","37.8",",0,09,","3068.2","","37.9",",0","9.2",",,,0","0",",,,0","19.62",",0","28.47",",,,0","10.77",",,,0","","","",""
"USC00052947","2000-07","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","279.7","","188.6","1,0","7",",0","4",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","20",",0","","","20000721",",1,0","20000731","+,,0","20000731","+,,0","","","20000711",",,0","20000709","+,,0","9.4","1,0,21,","0",",,0,31,+","0",",,0,31,+","39.6",",,0,11,","37.8",",0,09,+","0.0","","0.0",",0","72.1",",,,0","0",",,,0","24.48","1,0","33.00",",,,0","15.95","1,,,0","","","",""
"USC00052947","2000-09","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","","","54.7",",0","7",",0","4",",0","0",",0","1",",0","1",",0","0",",0","3",",0","0",",0","23",",0","10",",0","","","20000925",",,0","20000924",",,0","20000924",",,0","","","20000920",",,0","20000918",",,0","-1.7",",0,25,","76",",,0,24,","71",",,0,24,","22.6",",,0,20,","36.1",",0,18,","","","100.8",",0","41.7",",,,0","79",",,,0","16.79",",0","25.63",",,,0","7.96",",,,0","","","",""
"USC00052947","2000-10","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","","","2.2","3,0","6",",0","2",",0","1",",0","0",",0","0",",0","0","3,0","7","3,0","0",",0","11",",0","0",",0","1","","20001008",",3,0","20001031","+,,0","20001006",",,0","","","20001029",",,0","20001002",",,0","-7.2","3,0,08,","0",",,0,31,+","0",",T,0,06,","26.9",",,0,29,","29.4",",0,02,","","","229.8",",0","46.5",",,,0","0",",T,,0","10.39","3,0","18.44",",,,0","2.34","3,,,0","","","",""
"USC00052947","2000-11","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","","","0.0","2,0","4",",0","3",",0","0",",0","8",",0","1",",0","2","2,0","27","2,0","9",",0","0",",0","0",",0","","","20001112",",2,0","20001112",",,0","20001112",",,0","","","20001101",",,0","20001105",",,0","-20.6","2,0,12,","76",",,0,12,","81",",,0,12,","16.0",",,0,01,","13.9",",0,05,","","","568.9",",0","31.8",",,,0","117",",,,0","-1.86","2,0","4.30",",,,0","-8.02","2,,,0","","","",""
"USC00052947","2001-01","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","0.0","0","0.0","3,0","3",",0","2",",0","0",",0","6",",0","2",",0","1","2,0","29","2,0","6","1,0","0","1,0","0","1,0","","","20010101",",2,0","20010129",",,0","20010128",",,0","","","20010128",",,0","20010105",",1,0","-17.8","2,0,01,","127",",,0,29,","99",",,0,28,","4.6",",,0,28,","16.7","1,0,05,","","","539.9","1,0","8.6",",,,0","162",",,,0","-0.99","3,0","6.45","1,,,0","-8.43","2,,,0","","","",""
"USC00052947","2001-02","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","0.0","0","0.0","1,0","8",",0","3",",0","0",",0","11",",0","4",",0","2","1,0","27","1,0","7",",0","0",",0","0",",0","3","","20010209",",1,0","20010228","+,,0","20010225",",,0","","","20010225",",,0","20010206",",,0","-22.8","1,0,09,","51",",,0,28,+","56",",,0,25,","5.6",",,0,25,","15.6",",0,06,","","","569.7",",0","16.6",",,,0","196",",,,0","-2.65","1,0","4.14",",,,0","-9.44","1,,,0","","","",""
"USC00052947","2001-03","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","0.0","0","0.0","1,0","5",",0","3",",0","0",",0","5",",0","2",",0","0","1,0","27","1,0","3",",0","0",",0","0",",0","1","","20010301",",1,0","20010311",",,0","20010311",",,0","","","20010311",",,0","20010321",",,0","-12.8","1,0,01,","102",",,0,11,","107",",,0,11,","7.9",",,0,11,","18.3",",0,21,","","","480.6",",0","17.9",",,,0","169",",,,0","2.46","1,0","9.25",",,,0","-4.33","1,,,0","","","",""
"USC00052947","2001-04","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","0.0","0","0.0","1,0","8",",0","6",",0","0",",0","3",",0","2",",0","0","1,0","13","1,0","0",",0","8",",0","0",",0","1","","20010412",",1,0","20010412",",,0","20010412",",,0","","","20010412",",,0","20010430",",,0","-6.7","1,0,12,","152",",,0,12,","147",",,0,12,","21.8",",,0,12,","28.9",",0,30,","","","271.4",",0","63.3",",,,0","277",",,,0","8.91","1,0","16.70",",,,0","1.12","1,,,0","","","",""
"USC00052947","2001-05","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","15.3","0","15.3","2,0","9",",0","7",",0","2",",0","0",",0","0",",0","0","2,0","1","2,0","0",",0","20",",0","2",",0","","","20010526",",2,0","20010531","+,,0","20010531","+,,0","","","20010505",",,0","20010516","+,,0","0.0","2,0,26,","0",",,0,31,+","0",",,0,31,+","28.2",",,0,05,","32.2",",0,16,+","","","136.6",",0","90.0",",,,0","0",",,,0","14.29","2,0","21.79",",,,0","6.79","2,,,0","","","",""
"USC00052947","2001-06","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","103.9","0","88.6","3,0","4",",0","3",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0",",0","28",",0","11",",0","","","20010623","+,3,0","20010630","+,,0","20010630","+,,0","","","20010622",",,0","20010630","+,,0","5.0","3,0,23,+","0",",,0,30,+","0",",,0,30,+","13.5",",,0,22,","37.8",",0,30,+","","","34.4",",0","20.9",",,,0","0",",,,0","20.33","3,0","28.87",",,,0","11.79","3,,,0","","","",""
"USC00052947","2001-07","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","308.7","0","204.8","1,0","7",",0","4",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","21",",0","","","20010728",",1,0","20010731","+,,0","20010731","+,,0","","","20010711",",,0","20010730",",,0","13.3","1,0,28,","0",",,0,31,+","0",",,0,31,+","45.5",",,0,11,","39.4",",0,30,","0.0","0","0.0",",0","66.7",",,,0","0",",,,0","25.17","1,0","33.40",",,,0","16.93","1,,,0","","","",""
"USC00052947","2001-08","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","434.6","0","125.9","3,0","5",",0","2",",0","1",",0","0",",0","0",",0","0","3,0","0","3,0","0",",0","31",",0","16",",0","","","20010810",",3,0","20010831","+,,0","20010831","+,,0","","","20010802",",,0","20010830","+,,0","10.0","3,0,10,","0",",,0,31,+","0",",,0,31,+","33.5",",,0,02,","36.1",",0,30,+","1.9","0","1.9",",0","41.1",",,,0","0",",,,0","22.81","3,0","32.10",",,,0","13.51","3,,,0","","","",""
"USC00052947","2001-09","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","484.1","0","49.5",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","8",",0","4","","20010925",",,0","20010930","+,,0","20010930","+,,0","","","20010907",",,0","20010905",",,0","3.3",",0,25,","0",",,0,30,+","0",",,0,30,+","18.5",",,0,07,","34.4",",0,05,","48.6","0","46.7",",0","52.4",",,,0","0",",,,0","18.43",",0","27.07",",,,0","9.78",",,,0","","","",""
"USC00052947","2001-10","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","486.9","0","2.8","1,0","3",",0","3",",0","0",",0","1",",0","1",",0","0","1,0","10","1,0","0",",0","14",",0","0",",0","","","20011026",",1,0","20011005",",,0","20011005",",,0","","","20011014",",,0","20011003",",,0","-7.2","1,0,26,","51",",,0,05,","58",",,0,05,","13.0",",,0,14,","30.0",",0,03,","290.3","0","241.7",",0","23.9",",,,0","58",",,,0","10.41","1,0","19.22",",,,0","1.60","1,,,0","","","",""
"USC00052947","2001-11","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","486.9","0","0.0","1,0","5",",0","3",",0","0",",0","6",",0","1",",0","2",",0","21",",0","4","1,0","6","1,0","0","1,0","2","","20011128",",,0","20011126",",,0","20011126",",,0","","","20011126",",,0","20011106",",1,0","-21.7",",0,28,","203",",,0,26,","198",",,0,26,","24.1",",,0,26,","26.1","1,0,06,","685.1","0","394.8","1,0","37.0",",,,0","218",",,,0","4.73","1,0","13.31","1,,,0","-3.85",",,,0","","","",""
"USC00052947","2001-12","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","486.9","0","0.0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","0",",0","31",",0","3",",0","0",",0","0",",0","","","20011229",",,0","20011203","+,,0","20011230","+,,0","","","20011230","+,,0","20011218",",,0","-13.9",",0,29,","152",",,0,03,+","0",",T,0,30,+","0.0",",T,0,30,+","13.3",",0,18,","1278.1","0","593.0",",0","0.0",",T,,0","0",",T,,0","-0.80",",0","6.29",",,,0","-7.88",",,,0","","","",""
"USC00052947","2002-01","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","0.0","0","0.0","2,0","3",",0","0",",0","0",",0","1",",0","0",",0","1","2,0","28","2,0","4",",0","0",",0","0",",0","","","20020102",",2,0","20020123",",,0","20020123",",,0","","","20020131","+,,0","20020126","+,,0","-18.3","2,0,02,","25",",,0,23,","23",",,0,23,","0.8",",,0,31,+","18.9",",0,26,+","1854.1","0","576.0",",0","1.9",",,,0","36",",,,0","-1.33","2,0","6.85",",,,0","-9.51","2,,,0","","","",""
"USC00052947","2002-02","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","0.0","0","0.0","1,0","1",",0","1",",0","0",",0","3",",0","1",",0","2","1,0","27","1,0","4",",0","0",",0","0",",0","","","20020226",",1,0","20020227","+,,0","20020225",",,0","","","20020225",",,0","20020223",",,0","-19.4","1,0,26,","51",",,0,27,+","46",",,0,25,","3.6",",,0,25,","20.0",",0,23,","2359.0","0","504.9",",0","3.6",",,,0","49",",,,0","-0.18","1,0","8.65",",,,0","-9.01","1,,,0","","","",""
"USC00052947","2002-04","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","","","2.5","1,0","4",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","16","1,0","1",",0","15",",0","0",",0","1","","20020403",",1,0","20020430","+,,0","20020430","+,,0","","","20020427","+,,0","20020416",",,0","-9.4","1,0,03,","0",",,0,30,+","0",",,0,30,+","1.3",",,0,27,+","30.6",",0,16,","","","265.5",",0","3.4",",,,0","0",",,,0","9.34","1,0","18.26",",,,0","0.42","1,,,0","","","",""
"USC00052947","2002-05","40.6483","-102.8594","1299.7","FLEMING 3 SW, CO US","","","","","11.1",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","18",",0","2",",0","","","20020509",",,0","20020531","+,,0","20020502",",,0","","","20020517",",,0","20020531",",,0","-7.2",",0,09,","0",",,0,31,+","0",",T,0,02,","5.8",",,0,17,","35.0",",0,31,","","","182.7",",0","13.1",",,,0","0",",T,,0","12.80",",0","21.74",",,,0","3.86",",,,0","","","",""
